,county_code,voivod_code,county_x,voivodship,county_area,voivod_area,county_ratio_by_area,county_y,2017_county_pop,2018_county_pop,2019_county_pop,2020_county_pop,2021_county_pop,2017_voivod_pop,2018_voivod_pop,2019_voivod_pop,2020_voivod_pop,2021_voivod_pop,county_pop_mean,voivod_pop_mean,2017_county_ratio_by_pop,2018_county_ratio_by_pop,2019_county_ratio_by_pop,2020_county_ratio_by_pop,2021_county_ratio_by_pop,county_ratio_by_pop
338,3015000,3000000,powiat nowotomyski,wielkopolskie,1014.0,29826.0,0.033997,powiat nowotomyski,75036,75036,76050,75036,75036,3488885,3492166,3498857,3505617,3500898,75238,3497284,0.021507,0.021487,0.021736,0.021405,0.021433,0.021513
339,3016000,3000000,powiat obornicki,wielkopolskie,711.0,29826.0,0.023838,powiat obornicki,59724,59724,59724,59013,59013,3488885,3492166,3498857,3505617,3500898,59439,3497284,0.017118,0.017102,0.01707,0.016834,0.016857,0.016996
340,3017000,3000000,powiat ostrowski,wielkopolskie,1160.0,29826.0,0.038892,powiat ostrowski,161240,161240,161240,160080,158920,3488885,3492166,3498857,3505617,3500898,160544,3497284,0.046215,0.046172,0.046084,0.045664,0.045394,0.045905
341,3018000,3000000,powiat ostrzeszowski,wielkopolskie,773.0,29826.0,0.025917,powiat ostrzeszowski,55656,55656,55656,54883,54883,3488885,3492166,3498857,3505617,3500898,55346,3497284,0.015952,0.015937,0.015907,0.015656,0.015677,0.015825
342,3019000,3000000,powiat pilski,wielkopolskie,1268.0,29826.0,0.042513,powiat pilski,136944,136944,135676,133140,131872,3488885,3492166,3498857,3505617,3500898,134915,3497284,0.039252,0.039215,0.038777,0.037979,0.037668,0.038577
343,3020000,3000000,powiat pleszewski,wielkopolskie,713.0,29826.0,0.023905,powiat pleszewski,63457,63457,62744,62031,62031,3488885,3492166,3498857,3505617,3500898,62744,3497284,0.018188,0.018171,0.017933,0.017695,0.017719,0.017941
344,3021000,3000000,powiat poznański,wielkopolskie,1900.0,29826.0,0.063703,powiat poznański,381900,389500,399000,429400,437000,3488885,3492166,3498857,3505617,3500898,407360,3497284,0.109462,0.111535,0.114037,0.122489,0.124825,0.116479
345,3022000,3000000,powiat rawicki,wielkopolskie,554.0,29826.0,0.018574,powiat rawicki,60386,60386,60386,59832,59278,3488885,3492166,3498857,3505617,3500898,60053,3497284,0.017308,0.017292,0.017259,0.017067,0.016932,0.017171
346,3023000,3000000,powiat słupecki,wielkopolskie,838.0,29826.0,0.028096,powiat słupecki,59498,59498,58660,57822,57822,3488885,3492166,3498857,3505617,3500898,58660,3497284,0.017054,0.017038,0.016765,0.016494,0.016516,0.016773
347,3024000,3000000,powiat szamotulski,wielkopolskie,1119.0,29826.0,0.037518,powiat szamotulski,90639,90639,91758,91758,91758,3488885,3492166,3498857,3505617,3500898,91310,3497284,0.025979,0.025955,0.026225,0.026175,0.02621,0.026109
348,3025000,3000000,powiat średzki,wielkopolskie,624.0,29826.0,0.020921,powiat średzki,58032,58656,58656,59280,59904,3488885,3492166,3498857,3505617,3500898,58905,3497284,0.016633,0.016796,0.016764,0.01691,0.017111,0.016843
349,3026000,3000000,powiat śremski,wielkopolskie,574.0,29826.0,0.019245,powiat śremski,61418,61418,61418,61418,60844,3488885,3492166,3498857,3505617,3500898,61303,3497284,0.017604,0.017587,0.017554,0.01752,0.01738,0.017529
350,3027000,3000000,powiat turecki,wielkopolskie,929.0,29826.0,0.031147,powiat turecki,84539,83610,83610,81752,81752,3488885,3492166,3498857,3505617,3500898,83052,3497284,0.024231,0.023942,0.023896,0.02332,0.023352,0.023748
351,3028000,3000000,powiat wągrowiecki,wielkopolskie,1040.0,29826.0,0.034869,powiat wągrowiecki,70720,70720,70720,69680,68640,3488885,3492166,3498857,3505617,3500898,70096,3497284,0.02027,0.020251,0.020212,0.019877,0.019606,0.020043
352,3029000,3000000,powiat wolsztyński,wielkopolskie,680.0,29826.0,0.022799,powiat wolsztyński,57120,57120,57800,57120,57120,3488885,3492166,3498857,3505617,3500898,57256,3497284,0.016372,0.016357,0.01652,0.016294,0.016316,0.016372
353,3030000,3000000,powiat wrzesiński,wielkopolskie,704.0,29826.0,0.023604,powiat wrzesiński,77440,77440,78144,78144,78144,3488885,3492166,3498857,3505617,3500898,77862,3497284,0.022196,0.022175,0.022334,0.022291,0.022321,0.022264
354,3031000,3000000,powiat złotowski,wielkopolskie,1660.0,29826.0,0.055656,powiat złotowski,69720,69720,69720,68060,68060,3488885,3492166,3498857,3505617,3500898,69056,3497284,0.019983,0.019965,0.019927,0.019415,0.019441,0.019746
355,3061000,3000000,powiat Kalisz,wielkopolskie,69.0,29826.0,0.002313,powiat Kalisz,101016,100395,99636,95634,94461,3488885,3492166,3498857,3505617,3500898,98228,3497284,0.028954,0.028749,0.028477,0.02728,0.026982,0.028087
356,3062000,3000000,powiat Konin,wielkopolskie,82.0,29826.0,0.002749,powiat Konin,74620,74046,73226,69864,68798,3488885,3492166,3498857,3505617,3500898,72110,3497284,0.021388,0.021203,0.020929,0.019929,0.019652,0.020619
357,3063000,3000000,powiat Leszno,wielkopolskie,32.0,29826.0,0.001073,powiat Leszno,64480,64224,63776,62336,61664,3488885,3492166,3498857,3505617,3500898,63296,3497284,0.018482,0.018391,0.018228,0.017782,0.017614,0.018099
358,3064000,3000000,powiat Poznań,wielkopolskie,262.0,29826.0,0.008784,powiat Poznań,538934,536576,535004,547842,545222,3488885,3492166,3498857,3505617,3500898,540715,3497284,0.154472,0.153651,0.152908,0.156275,0.155738,0.15461
359,3201000,3200000,powiat białogardzki,zachodniopomorskie,845.0,22900.8,0.036898,powiat białogardzki,48165,48165,47320,45630,44785,1705993,1702462,1694831,1658170,1650022,46813,1682295,0.028233,0.028291,0.02792,0.027518,0.027142,0.027827
360,3202000,3200000,powiat choszczeński,zachodniopomorskie,1328.0,22900.8,0.057989,powiat choszczeński,49136,49136,47808,45152,45152,1705993,1702462,1694831,1658170,1650022,47276,1682295,0.028802,0.028862,0.028208,0.02723,0.027364,0.028102
361,3203000,3200000,powiat drawski,zachodniopomorskie,1764.0,22900.8,0.077028,powiat drawski,58212,58212,56448,54684,54684,1705993,1702462,1694831,1658170,1650022,56448,1682295,0.034122,0.034193,0.033306,0.032979,0.033141,0.033554
362,3204000,3200000,powiat goleniowski,zachodniopomorskie,1616.0,22900.8,0.070565,powiat goleniowski,82416,82416,82416,82416,82416,1705993,1702462,1694831,1658170,1650022,82416,1682295,0.04831,0.04841,0.048628,0.049703,0.049948,0.04899
363,3205000,3200000,powiat gryficki,zachodniopomorskie,1019.4,22900.8,0.044514,powiat gryficki,61164,61164,60144,58105,57086,1705993,1702462,1694831,1658170,1650022,59532,1682295,0.035852,0.035927,0.035487,0.035042,0.034597,0.035387
364,3206000,3200000,powiat gryfiński,zachodniopomorskie,1870.0,22900.8,0.081657,powiat gryfiński,82280,82280,82280,78540,78540,1705993,1702462,1694831,1658170,1650022,80784,1682295,0.04823,0.04833,0.048548,0.047365,0.047599,0.04802
365,3207000,3200000,powiat kamieński,zachodniopomorskie,1005.4,22900.8,0.043902,powiat kamieński,47253,47253,47253,45243,44237,1705993,1702462,1694831,1658170,1650022,46247,1682295,0.027698,0.027756,0.027881,0.027285,0.02681,0.02749
366,3208000,3200000,powiat kołobrzeski,zachodniopomorskie,725.0,22900.8,0.031658,powiat kołobrzeski,79750,79750,79750,77575,77575,1705993,1702462,1694831,1658170,1650022,78880,1682295,0.046747,0.046844,0.047055,0.046784,0.047015,0.046888
367,3209000,3200000,powiat koszaliński,zachodniopomorskie,1653.0,22900.8,0.072181,powiat koszaliński,66120,66120,66120,66120,66120,1705993,1702462,1694831,1658170,1650022,66120,1682295,0.038757,0.038838,0.039013,0.039875,0.040072,0.039303
368,3210000,3200000,powiat myśliborski,zachodniopomorskie,1182.0,22900.8,0.051614,powiat myśliborski,66192,66192,66192,63828,63828,1705993,1702462,1694831,1658170,1650022,65246,1682295,0.0388,0.03888,0.039055,0.038493,0.038683,0.038784
369,3211000,3200000,powiat policki,zachodniopomorskie,665.0,22900.8,0.029038,powiat policki,78470,79135,80465,82460,83790,1705993,1702462,1694831,1658170,1650022,80864,1682295,0.045997,0.046483,0.047477,0.04973,0.050781,0.048068
370,3212000,3200000,powiat pyrzycki,zachodniopomorskie,726.0,22900.8,0.031702,powiat pyrzycki,39930,39930,39204,37752,37026,1705993,1702462,1694831,1658170,1650022,38768,1682295,0.023406,0.023454,0.023132,0.022767,0.02244,0.023045
371,3213000,3200000,powiat sławieński,zachodniopomorskie,1043.0,22900.8,0.045544,powiat sławieński,56322,56322,56322,54236,54236,1705993,1702462,1694831,1658170,1650022,55487,1682295,0.033014,0.033083,0.033232,0.032708,0.03287,0.032983
372,3214000,3200000,powiat stargardzki,zachodniopomorskie,1520.0,22900.8,0.066373,powiat stargardzki,120080,120080,120080,118560,118560,1705993,1702462,1694831,1658170,1650022,119472,1682295,0.070387,0.070533,0.070851,0.071501,0.071854,0.071017
373,3215000,3200000,powiat szczecinecki,zachodniopomorskie,1766.0,22900.8,0.077115,powiat szczecinecki,77704,77704,77704,74172,74172,1705993,1702462,1694831,1658170,1650022,76291,1682295,0.045548,0.045642,0.045848,0.044731,0.044952,0.045349
374,3216000,3200000,powiat świdwiński,zachodniopomorskie,1093.0,22900.8,0.047728,powiat świdwiński,48092,46999,46999,44813,43720,1705993,1702462,1694831,1658170,1650022,46124,1682295,0.02819,0.027606,0.027731,0.027026,0.026497,0.027417
375,3217000,3200000,powiat wałecki,zachodniopomorskie,1415.0,22900.8,0.061788,powiat wałecki,53770,53770,52355,50940,50940,1705993,1702462,1694831,1658170,1650022,52355,1682295,0.031518,0.031584,0.030891,0.030721,0.030872,0.031121
376,3218000,3200000,powiat łobeski,zachodniopomorskie,1065.0,22900.8,0.046505,powiat łobeski,37275,37275,36210,34080,34080,1705993,1702462,1694831,1658170,1650022,35784,1682295,0.021849,0.021895,0.021365,0.020553,0.020654,0.021271
377,3261000,3200000,powiat Koszalin,zachodniopomorskie,98.0,22900.8,0.004279,powiat Koszalin,107310,106918,106722,105742,104566,1705993,1702462,1694831,1658170,1650022,106251,1682295,0.062902,0.062802,0.062969,0.06377,0.063372,0.063158
378,3262000,3200000,powiat Szczecin,zachodniopomorskie,301.0,22900.8,0.013144,powiat Szczecin,404544,403039,402437,397922,394912,1705993,1702462,1694831,1658170,1650022,400570,1682295,0.237131,0.236739,0.23745,0.239977,0.239337,0.238109
379,3263000,3200000,powiat Świnoujście,zachodniopomorskie,201.0,22900.8,0.008777,powiat Świnoujście,41808,40602,40602,40200,39597,1705993,1702462,1694831,1658170,1650022,40561,1682295,0.024507,0.023849,0.023956,0.024244,0.023998,0.024111
