Year,Voivodeship,Zone code,Zone name,Station code,Indicator,Averaging Time,Mean [µg/m3],Winter mean [µg/m3],Min [µg/m3],Max [µg/m3],L>350 (S1),25 max (S1) [µg/m3],Perc. 99.7 (S1) [µg/m3],L>125 (S24),4 max (S24) [µg/m3],Perc. 99.2 (S24) [µg/m3],Number of measurements,Completeness [%],Summer/Winter Number
2020,lubuskie,PL0803,strefa lubuska,LuSmolBytnic,SO2,1g,2.050441264,2.309311042,0.40249,10.994,0,7.44887,7.43791,0,4.405095417,4.405095417,8723,99.3,1.01
2020,lubuskie,PL0803,strefa lubuska,LuSulecDudka,SO2,1g,3.891822164,3.535347632,1.14041,18.1335,0,11.91,11.91,0,8.152480417,8.152480417,7996,91.02,0.85
2020,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,SO2,1g,6.004366433,6.400825815,0.09764,22.6477,0,19.0196,19.1498,0,14.571458333,14.571458333,7807,88.87,0.8
2020,lubuskie,PL0803,strefa lubuska,LuZarySzyman,SO2,1g,8.075689204,8.411566194,0.02512,34.9162,0,25.6025,25.3627,0,18.41115,18.41115,8642,98.38,0.99
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzGdansk,SO2,1g,4.249679447,5.407136259,1,36.4,0,22.7,22.6,0,12.2875,12.2875,8763,99.76,1
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKonsta,SO2,1g,6.07952795,7.779566223,0.76777251,57.2,0,35.3,35.2,0,16.8875,16.8875,8487,96.61,1.06
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdZgieMielcz,SO2,1g,5.962527854,9.067851298,1.2,82.2,0,43,43,0,18.579166667,18.579166667,8436,96.03,1.05
2020,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,SO2,1g,2.848553538,3.734462851,1.1,16.1,0,10.3,10.3,0,6.5875,6.5875,7985,90.9,0.96
2020,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,SO2,1g,3.262350894,3.870492718,0.9,39.5,0,19,18.5,0,10.529166667,10.529166667,8671,98.71,0.98
2020,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,SO2,1g,5.334909133,7.270359071,1,37.8,0,28.5,28.3,0,15.2125,15.2125,8694,98.97,1.01
2020,łódzkie,PL1002,strefa łódzka,LdRadomsRoln,SO2,1g,6.367947238,8.64027894,0.9,60.28,0,39.38,38.68,0,19.312083333,19.312083333,8491,96.66,1.06
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,SO2,1g,3.88887915,5.315616904,0.99956,50.2278,0,20.3484,19.8059,0,13.175677083,13.175677083,8598,97.88,1.01
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,SO2,1g,4.875546457,6.122252706,1.00415,35.472,0,21.2429,20.7986,0,11.560907391,11.560907391,8541,97.23,0.97
2020,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,SO2,1g,5.964989509,7.30064224,0.99602,62.7984,0,33.7327,33.1123,0,18.018330417,18.018330417,8627,98.21,0.99
2020,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,SO2,1g,5.576519583,6.870934705,0.99297,51.0585,0,33.7721,33.654,0,16.5742875,16.5742875,8723,99.3,0.99
2020,małopolskie,PL1203,strefa małopolska,MpNoTargPSlo,SO2,1g,8.270808785,13.407339908,1,84.9478,0,47.2034,44.354,0,25.102386957,25.102386957,8721,99.28,1
2020,małopolskie,PL1203,strefa małopolska,MpSkawOsOgro,SO2,1g,5.954183585,9.180961382,0.99991,65.651,0,34.4634,33.8432,0,23.93145625,23.93145625,8485,96.59,1
2020,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,SO2,1g,2.529738801,3.07563725,1,25.1,0,9.8,9.696,0,5.803291667,5.803291667,8509,96.86,0.99
2020,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,SO2,1g,9.338664914,13.180382103,0.98615,82.4253,0,52.4427,51.6631,0,33.211870833,33.211870833,8690,98.92,1
2020,małopolskie,PL1203,strefa małopolska,MpZakopaSien,SO2,1g,6.959950919,10.599228239,1,80.4458,0,42.9191,42.0339,0,29.286930417,29.286930417,8688,98.9,0.99
2020,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarChrosci,SO2,1g,2.813277239,3.490540812,0,34.06,0,13.46,13,0,7.420833333,7.420833333,8692,98.95,0.99
2020,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,SO2,1g,5.34060282,3.969788732,0,231.4,0,77,73.8,0,28.619047619,28.619047619,8228,93.67,0.99
2020,mazowieckie,PL1402,miasto Płock,MzPlocMiReja,SO2,1g,2.825006895,2.573465663,0,322.75,0,45.04,42.5,0,14.873333333,14.873333333,8702,99.06,0.98
2020,mazowieckie,PL1403,miasto Radom,MzRadTochter,SO2,1g,2.203243931,3.005194625,0,21.95,0,16.3,15.92,0,9.608333333,9.608333333,8650,98.47,0.98
2020,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,SO2,1g,2.263311502,1.972628088,0,55.5,0,11.4,11.4,0,6.4625,6.4625,8703,99.07,1
2020,mazowieckie,PL1404,strefa mazowiecka,MzBialaKmiciMOB,SO2,1g,12.054450557,12.221824176,0,633.46,23,329.95,328.16,0,100.946666667,100.946666667,8601,97.91,1.02
2020,mazowieckie,PL1404,strefa mazowiecka,MzGutyDuCzer,SO2,1g,1.891091301,1.894620311,0,11.8,0,9.16,9.1,0,6.141666667,6.141666667,8646,98.42,1.01
2020,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,SO2,1g,3.10180866,4.250742235,0,64.584,0,36.816,35.464,0,13.403,13.403,8707,99.12,1
2020,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,SO2,1g,3.634094034,5.498392065,0.62138,33.7741,0,20.1674,19.8653,0,11.911150417,11.911150417,8757,99.69,1.01
2020,opolskie,PL1602,strefa opolska,OpKKozBSmial,SO2,1g,4.391552813,6.15822818,0.64528,45.0499,0,24.3892,24.1254,0,12.820822083,12.820822083,8543,97.25,1.01
2020,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,SO2,1g,5.202187551,5.60816388,0.01256,35.3865,0,19.9552,19.7439,0,12.455230417,12.455230417,8700,99.04,1.01
2020,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,SO2,1g,4.909957294,9.466521646,0.00736,74.3613,0,48.8507,47.9328,0,25.8019575,25.8019575,8761,99.73,1
2020,podkarpackie,PL1802,strefa podkarpacka,PkKrempnaMPN,SO2,1g,3.437023928,4.03202431,0.00591,27.5879,0,12.4208,12.3808,0,8.42008,8.42008,8738,99.47,1
2020,podkarpackie,PL1802,strefa podkarpacka,PkMielBierna,SO2,1g,3.292093926,4.074970472,0.00929,77.1907,0,28.3941,26.9908,0,10.627401667,10.627401667,8632,98.26,1.03
2020,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,SO2,1g,2.213543443,2.956978531,0.04339,38.8146,0,17.9464,17.2227,0,7.192155417,7.192155417,8755,99.66,1
2020,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,SO2,1g,0.847697611,1.005592331,0,11.5,0,5.6,5.6,0,3.013043478,3.013043478,8122,92.46,0.88
2020,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,SO2,1g,1.226071761,0.903365606,0,15,0,5.9,5.9,0,3.6625,3.6625,8584,97.72,0.98
2020,podlaskie,PL2002,strefa podlaska,PdLomSikorsk,SO2,1g,2.453170448,5.000266667,0,46.8,0,16.8,16.7,0,9.958333333,9.958333333,8595,97.84,0.97
2020,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczk08,SO2,1g,1.988635193,2.267316028,0.5194,124.144,0,32.2608,31.0676,0,11.904174583,11.904174583,8605,97.96,1
2020,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaPoWie01,SO2,1g,3.606171983,3.397556238,0.59554,103.657,0,42.3383,40.9633,0,13.614457083,13.614457083,8580,97.67,0.99
2020,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaWyzwo03,SO2,1g,6.396632704,6.713724992,0.52989,902.208,8,180.597,177.859,1,54.7990425,54.7990425,8645,98.41,1
2020,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,SO2,1g,2.814892774,3.472162917,0.50188,116.021,0,25.3531,25.302,0,12.670587826,12.670587826,8292,94.39,0.92
2020,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdySzaf09N,SO2,1g,1.612395086,1.740746387,0.55348,56.0586,0,10.7737,10.6508,0,5.39045875,5.39045875,8640,98.36,1
2020,pomorskie,PL2201,Aglomeracja Trójmiejska,PmSopBitPl06,SO2,1g,1.251256088,1.418542011,0.52739,41.983,0,11.741,11.0681,0,4.742550833,4.742550833,8582,97.7,0.98
2020,pomorskie,PL2202,strefa pomorska,PmLebaRabkaE,SO2,24g,1.171428571,1.137362637,0.2,3.2,,,,0,2.8,2.8,364,99.45,1
2020,pomorskie,PL2202,strefa pomorska,PmLinieKos17,SO2,1g,1.944636605,3.079497467,0.0486,31.9238,0,8.8003,8.6496,0,4.351047083,4.351047083,8336,94.89,1.03
2020,pomorskie,PL2202,strefa pomorska,PmMalMicki15,SO2,1g,2.2863779,3.544728838,0.05454,22.3831,0,9.98051,9.8958,0,4.711097391,4.711097391,8351,95.07,1.02
2020,śląskie,PL2401,Aglomeracja Górnośląska,SlDabro1000L,SO2,1g,6.443482938,8.839830816,0.30396,40.9392,0,31.0693,30.9949,0,20.128228333,20.128228333,8689,98.91,1.02
2020,śląskie,PL2401,Aglomeracja Górnośląska,SlGliwicMewy,SO2,1g,6.205010629,8.400967997,0.79408,71.8895,0,42.8932,41.4243,0,24.053141667,24.053141667,8740,99.49,1
2020,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,SO2,1g,7.08062448,9.573587161,0.51635,77.6085,0,36.7928,36.3344,0,22.296650417,22.296650417,8727,99.35,1
2020,śląskie,PL2401,Aglomeracja Górnośląska,SlSosnoLubel,SO2,1g,7.88286777,11.663985929,0.63971,61.6627,0,40.2102,39.628,0,24.8099375,24.8099375,8772,99.86,1
2020,śląskie,PL2401,Aglomeracja Górnośląska,SlTychyTolst,SO2,1g,7.839534442,11.221957641,0.66249,86.3139,0,48.0323,47.9215,0,24.786032917,24.786032917,8678,98.79,1.02
2020,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,SO2,1g,9.803870288,13.940175594,0.34158,90.8611,0,56.3706,55.4036,0,35.83985,35.83985,8756,99.68,1
2020,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,SO2,1g,8.320884191,11.83081252,0.48214,114.422,0,62.4827,60.5844,0,30.437058333,30.437058333,8669,98.69,0.98
2020,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlZorySikor2,SO2,1g,7.941217592,11.116100196,0.13315,49.2496,0,39.0463,38.9661,0,22.02947875,22.02947875,8772,99.86,1
2020,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,SO2,1g,6.262356639,8.030174992,0.34344,51.7133,0,35.5384,35.491,0,21.29892625,21.29892625,8708,99.13,1.01
2020,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,SO2,1g,7.399420161,10.834428023,0.42983,66.3744,0,42.1819,40.8949,0,25.545704167,25.545704167,8766,99.79,1
2020,śląskie,PL2405,strefa śląska,SlLublSzymal,SO2,1g,8.216887421,12.144225939,0.47671,72.8141,0,45.1281,45.1281,0,27.328625,27.328625,7989,90.94,1.2
2020,śląskie,PL2405,strefa śląska,SlRaciborzWPMOB,SO2,1g,6.603111338,8.386663306,0.57497,50.8078,0,34.7675,34.7471,0,23.554508333,23.554508333,8768,99.81,1
2020,śląskie,PL2405,strefa śląska,SlUstronSana,SO2,1g,4.613224347,5.778629595,0.64597,42.6987,0,26.2959,25.5764,0,13.234374583,13.234374583,8757,99.69,1
2020,śląskie,PL2405,strefa śląska,SlWodzGalczy,SO2,1g,8.596053238,11.794007302,0.87826,100.328,0,58.0341,57.0558,0,27.495104167,27.495104167,8759,99.71,1
2020,śląskie,PL2405,strefa śląska,SlZlotPotLes,SO2,1g,4.682681312,6.271441121,0.15291,52.5,0,30.0797,29.819,0,16.977866667,16.977866667,8638,98.33,0.97
2020,śląskie,PL2405,strefa śląska,SlZywieKoper,SO2,1g,11.836071484,15.78741185,0.2052,168.91,0,89.6376,89.0077,0,52.944504167,52.944504167,8712,99.18,0.99
2020,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,SO2,1g,10.362694597,8.715552428,0.1,60.7,0,38.4,38.1,0,33.1625,33.1625,8736,99.45,1
2020,świętokrzyskie,PL2602,strefa świętokrzyska,SkGoluUjWody,SO2,1g,4.83355849,6.790153694,0,30.6,0,20.1,20.1,0,15.8375,15.8375,8364,95.21,1.06
2020,świętokrzyskie,PL2602,strefa świętokrzyska,SkMaloSlonec,SO2,1g,6.129973466,7.693949772,1.6,42.2,0,25.5,25.2,0,15.958333333,15.958333333,8525,97.05,0.94
2020,świętokrzyskie,PL2602,strefa świętokrzyska,SkNowiParkow,SO2,1g,7.933486434,8.18039261,0,59.3,0,26.6,25.5,0,15.508333333,15.508333333,8730,99.38,0.99
2020,świętokrzyskie,PL2602,strefa świętokrzyska,SkOstrOsSlonMOB,SO2,1g,4.037066713,6.145506149,0.2,38.6,0,21.5,21.1,0,12.5,12.5,8649,98.46,1.03
2020,świętokrzyskie,PL2602,strefa świętokrzyska,SkPolaRuszcz,SO2,1g,4.738967544,7.009087175,0,89.5,0,33,33,0,16.029166667,16.029166667,8165,92.95,0.86
2020,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,SO2,1g,4.482434668,6.080727407,0.01345,44.379,0,23.2525,22.8568,0,12.130082083,12.130082083,8739,99.48,0.99
2020,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,SO2,1g,4.067245483,4.404192496,-0.03636,39.2929,0,16.12,15.7602,0,7.859815417,7.859815417,8501,96.77,0.95
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldJacwie,SO2,1g,4.043878013,4.223786159,0.05917,49.6511,0,14.619,14.3154,0,7.45332,7.45332,8706,99.11,0.99
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrPilsud,SO2,1g,4.125317347,5.702500464,-0.03979,14.4767,0,10.4545,10.4009,0,8.36682375,8.36682375,8678,98.79,1.01
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,SO2,1g,0.473900774,0.613637997,0.02388,5.83508,0,4.19524,4.16646,0,2.319068333,2.319068333,8687,98.89,1
2020,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,SO2,1g,3.392960224,3.400755218,0.64661,12.0148,0,7.9993,7.9872,0,5.63757625,5.63757625,8469,96.41,1.05
2020,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,SO2,1g,4.915093642,7.220191487,0.05438,56.5731,0,32.8671,32.2563,0,18.879739167,18.879739167,8508,96.85,0.98
2020,wielkopolskie,PL3003,strefa wielkopolska,WpKozieosLes,SO2,1g,1.843094987,1.817469153,0.83245,7.3925,0,4.62341,4.5099,0,3.10986375,3.10986375,8653,98.5,0.99
2020,wielkopolskie,PL3003,strefa wielkopolska,WpPiaskiKrzy,SO2,1g,2.203660045,2.373392933,0.01365,17.3688,0,8.72954,8.6439,0,5.0709075,5.0709075,8644,98.4,1.01
2020,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczPils02,SO2,1g,3.132530031,4.221069752,0.00739,300.864,0,20.0483,19.4739,0,12.61834875,12.61834875,8640,98.36,1
2020,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszChopin,SO2,1g,2.890668863,4.312266784,0.02291,18.2463,0,11.2155,11.0974,0,7.987729583,7.987729583,8757,99.69,1
2020,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczecPrze,SO2,1g,1.814776928,2.047270311,0.17541,24.5425,0,7.68187,7.5907,0,4.778896667,4.778896667,8613,98.05,1.01
2020,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,SO2,1g,2.175179994,3.044353347,0.06116,72.8477,0,18.0164,17.7291,0,6.690056087,6.690056087,8472,96.44,1.03
2021,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,SO2,1g,5.238910778,5.893427129,2.47597,50.754,0,22.5101,21.8733,0,14.852501818,14.852501818,8610,98.28,1.02
2021,dolnośląskie,PL0202,miasto Legnica,DsLegAlRzecz,SO2,1g,6.238640542,7.491643485,1.96008,111.755,0,43.4382,42.3169,0,17.0246025,17.0246025,8691,99.21,1.01
2021,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,SO2,1g,7.386867783,6.994322336,0.54797,60.2158,0,29.9405,29.4552,0,18.631408333,18.631408333,8678,99.06,1
2021,dolnośląskie,PL0204,strefa dolnośląska,DsJelGorOgin,SO2,1g,6.054860984,5.909050189,0.29002,56.4291,0,24.1126,22.2832,0,15.100706667,15.100706667,8622,98.42,0.99
2021,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,SO2,1g,4.70264255,4.229985993,0,21.8512,0,15.162,15.162,0,9.781495909,9.781495909,8166,93.21,0.98
2021,dolnośląskie,PL0204,strefa dolnośląska,DsSniezkaObs,SO2,24g,2.476712329,2.263736264,1,6.2,,,,0,4.2,4.2,365,100,1.01
2021,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,SO2,1g,2.593375576,3.775973431,0,55.8,0,23.3,22.6,0,12.15,12.15,8680,99.08,0.99
2021,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,SO2,1g,1.799398635,2.179390813,0,30.4,0,14.1,13.9,0,7.104166667,7.104166667,8647,98.71,1.03
2021,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruWSikor,SO2,1g,1.70738117,2.23440367,0,21,0,14.7,14.6,0,7.333333333,7.333333333,8752,99.9,1.01
2021,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclKalis,SO2,1g,1.355921353,1.761366774,0,28.4,0,14.2,13.9,0,6.920833333,6.920833333,8748,99.86,1
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudPilsud,SO2,1g,2.958355286,4.402156458,0,186.2,0,52,50.6,0,25.758333333,25.758333333,8731,99.66,1.01
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowSolank,SO2,1g,1.889706053,2.07042654,0,21.1,0,10.2,10.1,0,6.741666667,6.741666667,8607,98.25,1.04
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,SO2,1g,2.025127055,2.549901046,0,31.7,0,17.2,18.1,0,10.645833333,10.779166667,6690,76.36,0.9
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,SO2,1g,1.906686603,2.038504937,0,20.2,0,10.8,10.8,0,7.35,7.35,8360,95.43,0.93
2021,lubelskie,PL0601,Aglomeracja Lubelska,LbLubObywate,SO2,1g,5.043560597,5.246682844,0.19,25.4,0,21.1,20.9,0,15.970833333,15.970833333,8507,97.11,1.04
2021,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,SO2,1g,4.921249026,5.639853927,0.15,34.82,0,20.325,20.24,0,13.855217391,13.855217391,8502,97.05,1.01
2021,lubelskie,PL0602,strefa lubelska,LbFlorianRPN,SO2,1g,2.062813848,2.654237638,0.1,33.5,0,8.81,8.6,0,4.85,4.85,8662,98.88,1.01
2021,lubelskie,PL0602,strefa lubelska,LbJarczWolaM,SO2,24g,1.479778393,1.338461538,0.2,5.8,,,,0,3.8,3.8,361,98.9,1.01
2021,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,SO2,1g,4.282513436,5.41923393,1,48,0,26.9,26.7,0,13.585833333,13.585833333,8745,99.82,1
2021,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,SO2,1g,6.570526552,7.055618049,1.18267,15.0736,0,12.6321,12.6248,0,9.412683478,9.412683478,8402,95.91,1.07
2021,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,SO2,1g,9.241323877,9.792481696,1.02558,27.146,0,21.3768,21.2527,0,17.953979167,17.953979167,8558,97.69,1.02
2021,lubuskie,PL0803,strefa lubuska,LuSmolBytnic,SO2,1g,2.122262381,2.78230634,0.67508,13.8482,0,10.5,10.3708,0,5.385589583,5.385589583,8620,98.4,1.03
2021,lubuskie,PL0803,strefa lubuska,LuSulecDudka,SO2,1g,9.442881794,7.231820511,2.34115,33.2276,0,25.3346,25.0378,0,14.223625417,14.223625417,8636,98.58,1.01
2021,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,SO2,1g,6.423062341,7.574056616,0.00222,23.8144,0,18.4671,18.4574,0,13.941012174,13.941012174,8623,98.43,1.01
2021,lubuskie,PL0803,strefa lubuska,LuZarySzyman,SO2,1g,7.700646008,9.592881312,0.00813,84.0442,0,26.4234,26.2609,0,20.5036,20.5036,8506,97.1,0.97
2021,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzGdansk,SO2,1g,4.59231386,6.524569855,0.9,63.9,0,29.6,28.5,0,18.558333333,18.558333333,8730,99.65,1
2021,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKonsta,SO2,1g,5.742778706,8.024845029,0.8,81.1,0,38.6,38.2,0,20.675,20.675,8378,95.63,1.02
2021,łódzkie,PL1001,Aglomeracja Łódzka,LdZgieMielcz,SO2,1g,5.772141323,9.011648833,0.9,63.8,0,36.4,36.3,0,22.108333333,22.108333333,8378,95.63,1.02
2021,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,SO2,1g,2.691725989,3.663378632,0.8,21.4,0,15.2,14.8,0,9.566666667,9.566666667,8569,97.81,1
2021,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,SO2,1g,3.264601356,3.975501268,0.8,36.6,0,20.2,19.9,0,11.770833333,11.770833333,8554,97.64,1.01
2021,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,SO2,1g,5.497522496,7.924762567,0.9,85.1,0,34.5,33.4,0,20.554166667,20.554166667,8557,97.68,1
2021,łódzkie,PL1002,strefa łódzka,LdRadomsRoln,SO2,1g,6.559393512,9.524319719,0.79,113.48,0,45.9,44.04,0,25.632916667,25.632916667,8508,97.12,1.03
2021,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,SO2,1g,4.832857047,5.469087946,0.54526,48.4845,0,21.5669,21.4997,0,14.060910417,14.060910417,8640,98.63,1.01
2021,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,SO2,1g,5.03429965,6.144529541,0.46081,43.426,0,21.9988,21.6775,0,13.342466667,13.342466667,8667,98.93,1.01
2021,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,SO2,1g,6.49482697,7.486237267,0.5614,57.0299,0,37.6822,37.4651,0,17.493398571,17.493398571,8657,98.82,1.01
2021,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,SO2,1g,4.835478045,6.873597887,0.52372,49.6477,0,28.6162,28.3754,0,15.990683333,15.990683333,8620,98.4,0.99
2021,małopolskie,PL1203,strefa małopolska,MpNoTargPSlo,SO2,1g,6.786798854,9.882653679,0.52641,59.2213,0,33.7727,33.7727,0,19.965695833,19.965695833,7973,91.01,1.17
2021,małopolskie,PL1203,strefa małopolska,MpSkawOsOgro,SO2,1g,5.315042351,8.234247018,0.27915,73.7359,0,34.3815,33.3474,0,22.417722917,22.417722917,8581,97.95,1.02
2021,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,SO2,1g,2.574035256,3.149878957,0,17.3713,0,12.7407,12.7,0,7.618498261,7.618498261,8495,96.97,1.03
2021,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,SO2,1g,9.140402266,13.442720801,0.6495,77.8048,0,57.2652,56.4301,0,31.465354167,31.465354167,8677,99.05,1
2021,małopolskie,PL1203,strefa małopolska,MpZakopaSien,SO2,1g,6.543397657,8.57869017,0.56956,62.3393,0,38.4038,38.335,0,25.324033333,25.324033333,8623,98.43,1
2021,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarChrosci,SO2,1g,2.782116742,2.550810874,0.01,46.38,0,12.91,12.57,0,7.034166667,7.034166667,8581,97.95,1
2021,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,SO2,1g,5.920102381,5.455847417,0.01,189.22,0,89.9,87.38,0,33.109583333,33.109583333,8400,95.89,0.99
2021,mazowieckie,PL1402,miasto Płock,MzPlocMiReja,SO2,1g,3.737313946,3.640527402,0,126.77,0,71.35,68.78,0,18.888333333,18.888333333,8734,99.7,1.01
2021,mazowieckie,PL1403,miasto Radom,MzRadTochter,SO2,1g,2.113871772,3.175959294,0,20.93,0,15.67,15.67,0,8.906,8.906,8017,91.51,1.18
2021,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,SO2,1g,1.942121601,2.993555865,0,26.8,0,13.1,13,0,6.020833333,6.020833333,8495,96.97,1.03
2021,mazowieckie,PL1404,strefa mazowiecka,MzBialaKmiciMOB,SO2,1g,10.267564149,16.276931322,0,698.6,18,333.9,324.42,4,141.20875,141.20875,8663,98.89,1
2021,mazowieckie,PL1404,strefa mazowiecka,MzGutyDuCzer,SO2,1g,1.938397708,3.712484331,0,15.4,0,12.28,12.17,0,8.752083333,8.752083333,8725,99.6,1.01
2021,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,SO2,1g,3.271525112,5.216495628,0,143.9,0,52.93,50.66,0,19.150833333,19.150833333,8701,99.32,1
2021,opolskie,PL1602,strefa opolska,OpKKozBSmial,SO2,1g,5.059074263,6.235339009,1.36799,43.2855,0,24.4332,24.3193,0,14.481356957,14.481356957,8602,98.19,1.02
2021,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,SO2,1g,4.285975983,7.040172667,0.04837,40.7785,0,28.0103,27.98,0,13.02915,13.02915,8494,96.96,0.98
2021,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,SO2,1g,4.844468184,6.562883298,0.00914,80.4796,0,51.4439,51.2675,0,24.042086667,24.042086667,8717,99.5,1
2021,podkarpackie,PL1802,strefa podkarpacka,PkKrempnaMPN,SO2,1g,3.472092344,3.882581512,0.02699,38.5867,0,15.3962,15.2677,0,9.807469167,9.807469167,8682,99.1,1.01
2021,podkarpackie,PL1802,strefa podkarpacka,PkMielBierna,SO2,1g,3.260870678,4.526565108,0.01538,103.707,0,53.9561,50.1461,0,13.6046175,13.6046175,8571,97.84,1
2021,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,SO2,1g,3.0646292,3.527212544,0.005,52.1823,0,21.7196,20.8888,0,10.794574583,10.794574583,8524,97.3,0.98
2021,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,SO2,1g,1.112738928,0.988171043,0,22.6,0,10.4,10.3,0,6.025,6.025,8580,97.94,1
2021,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,SO2,1g,0.644788499,0.831041554,0,9.54,0,4.611,4.611,0,2.460083333,2.460083333,8208,93.69,1.05
2021,podlaskie,PL2002,strefa podlaska,PdLomSikorsk,SO2,1g,2.346709982,3.571851852,0,36.5,0,16.5,16.4,0,9.986956522,9.986956522,8465,96.63,1.07
2021,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczkow,SO2,1g,2.730423233,4.027386055,0.52001,186.677,0,78.0491,71.6964,0,20.664879167,20.664879167,8561,97.72,0.99
