DATE,BIALOWIEZA_HU,BIALYSTOK_HU,BIEBRZA-PIENCZYKOWEK_HU,BIELSKO-BIALA_HU,CHOJNICE_HU,CHORZELOW_HU,CIESZANOW_HU,CZOSTOCHOWA_HU,DRONIOWICE_HU,ELBLAG_HU,ELBLAG-MILEJEWO_HU,GDANSK-SWIBNO_HU,GORZOW WLKP_HU,GORZYN_HU,HEL_HU,JARCZEW_HU,JELENIA GORA_HU,KALISZ_HU,KASPROWY WIERCH_HU,KATOWICE-MUCHOWIEC_HU,KETRZYN_HU,KIELCE_HU,KLODZKO_HU,KOLO_HU,KOLOBRZEG-DZWIRZYNO_HU,KOMANCZA_HU,KOSZALIN_HU,KOZIENCE_HU,KRAKOW_HU,KRAKOW OBS. ASTRONOMICZNE_HU,KRAKOW-BALICE_HU,KROSNO_HU,KRYNICA_HU,LEBA_HU,LEBORK_HU,LEGNICA_HU,LESKO_HU,LESZNO_HU,LIDZBARK WARMINSKI_HU,LIMANOWA_HU,LODZ_HU,LUBLIN-RADAWIEC_HU,MIKOLAJKI_HU,MLAWA_HU,MSZANA DOLNA_HU,NOWY SACZ_HU,OLSZTYN_HU,OPOLE_HU,PILA_HU,PLOCK_HU,PORONIN_HU,POZNAN_HU,PULAWY_HU,PULTUSK_HU,RACIBORZ_HU,RESKO-SMOLSKO_HU,RZESZOW JASIONKA_HU,SANDOMIERZ_HU,SIEDLCE_HU,SKIERNIEWICE_HU,SLUBICE_HU,SNIEZKA_HU,SULEJOW_HU,SWINOUJSCIE_HU,SZCZECIN_HU,TARNOW_HU,TERESPOL_HU,TORUN_HU,USTKA_HU,WARSZAWA-BIELANY_HU,WARSZAWA-OKECIE_HU,WIELUN_HU,WLODAWA_HU,WROCLAW_HU,ZAKOPANE_HU,ZAMOSC_HU,ZIELONA GORA_HU,mean_HU
2017-12-10,88.0,86.0,93.0,65.0,87.0,73.0,89.0,73.0,72.0,89.0,89.0,86.0,83.0,,77.0,87.0,66.0,80.0,86.0,69.0,84.0,77.0,75.0,79.0,77.0,90.0,77.0,78.0,,63.0,64.0,87.0,81.0,82.0,84.0,68.0,85.0,71.0,80.0,74.0,80.0,83.0,86.0,85.0,83.0,65.0,83.0,66.0,85.0,81.0,81.0,76.0,83.0,83.0,72.0,,81.0,79.0,84.0,76.0,85.0,92.0,78.0,79.0,80.0,66.0,85.0,81.0,78.0,76.0,78.0,75.0,87.0,68.0,68.0,86.0,82.0,79.32432432432432
2017-12-11,91.0,,93.0,8.0,,77.0,74.0,,64.0,,,,,,,75.0,,,,,,,,,,92.0,,,60.0,64.0,,,76.0,,,,,,88.0,63.0,81.0,,,,69.0,,,,,,64.0,,69.0,86.0,,,,,,72.0,,,,,91.0,,,,,71.0,,,,,,,,72.76190476190476
2017-12-12,79.0,74.0,86.0,,87.0,70.0,74.0,64.0,66.0,78.0,83.0,83.0,84.0,,83.0,77.0,65.0,71.0,99.0,64.0,77.0,72.0,69.0,67.0,89.0,76.0,88.0,68.0,,65.0,62.0,74.0,79.0,90.0,87.0,63.0,68.0,71.0,73.0,69.0,70.0,75.0,75.0,74.0,63.0,60.0,75.0,62.0,82.0,72.0,77.0,75.0,69.0,89.0,70.0,,70.0,70.0,72.0,66.0,79.0,98.0,73.0,95.0,87.0,63.0,74.0,73.0,88.0,69.0,70.0,67.0,76.0,62.0,69.0,68.0,77.0,74.63013698630137
2017-12-13,83.0,,88.0,,,79.0,88.0,,79.0,,,,,,,79.0,,,,,,,,,,93.0,,,,67.0,,,91.0,,,,,,79.0,79.0,,,,,79.0,,,,,,79.0,,73.0,79.0,,,,,,74.0,,,,,,,,,,68.0,,,,,,,,79.82352941176471
2017-12-14,85.0,88.0,97.0,61.0,90.0,68.0,85.0,69.0,69.0,91.0,88.0,86.0,92.0,,80.0,77.0,67.0,84.0,80.0,65.0,86.0,73.0,72.0,81.0,87.0,89.0,83.0,73.0,,56.0,71.0,82.0,86.0,80.0,79.0,67.0,78.0,79.0,80.0,66.0,73.0,80.0,89.0,87.0,73.0,67.0,87.0,63.0,93.0,87.0,62.0,90.0,72.0,94.0,74.0,,76.0,79.0,82.0,72.0,89.0,96.0,74.0,88.0,87.0,63.0,84.0,84.0,78.0,79.0,83.0,68.0,86.0,67.0,63.0,80.0,90.0,79.04054054054055
2017-12-15,90.0,,95.0,,,82.0,89.0,,82.0,,,,,,,90.0,,,,,,,,,,93.0,,,,65.0,,,92.0,,,,,,88.0,75.0,,,,,78.0,,,,,,80.0,,74.0,90.0,,,,,,80.0,,,,,,,,,,81.0,,,,,,,,83.76470588235294
2017-12-16,96.0,95.0,98.0,81.0,94.0,85.0,94.0,90.0,98.0,98.0,98.0,94.0,98.0,,85.0,97.0,86.0,97.0,85.0,92.0,94.0,84.0,92.0,92.0,91.0,96.0,92.0,87.0,,81.0,84.0,92.0,89.0,93.0,92.0,90.0,94.0,93.0,92.0,86.0,93.0,91.0,96.0,98.0,83.0,80.0,93.0,88.0,96.0,96.0,85.0,93.0,81.0,94.0,93.0,,89.0,86.0,90.0,85.0,93.0,95.0,90.0,92.0,91.0,75.0,92.0,94.0,93.0,91.0,92.0,93.0,93.0,89.0,78.0,91.0,94.0,90.82432432432432
2017-12-17,87.0,,97.0,,,87.0,94.0,,97.0,,,,,,,92.0,,,,,,,,,,91.0,,,,88.0,,,89.0,,,,,,96.0,77.0,,,,,84.0,,,,,,85.0,,87.0,92.0,,,,,,88.0,,,,,,,,,,88.0,,,,,,,,89.3529411764706
2017-12-18,88.0,91.0,97.0,96.0,95.0,89.0,87.0,94.0,96.0,95.0,95.0,97.0,90.0,,94.0,87.0,90.0,99.0,86.0,91.0,95.0,90.0,88.0,95.0,88.0,93.0,89.0,89.0,,87.0,87.0,93.0,90.0,96.0,98.0,97.0,89.0,94.0,94.0,92.0,96.0,93.0,97.0,97.0,89.0,91.0,97.0,89.0,94.0,97.0,79.0,95.0,88.0,94.0,91.0,,93.0,90.0,94.0,93.0,93.0,92.0,92.0,93.0,81.0,91.0,92.0,97.0,90.0,96.0,94.0,98.0,94.0,91.0,73.0,91.0,98.0,92.08108108108108
2017-12-19,91.0,,96.0,,,78.0,82.0,,95.0,,,,,,,86.0,,,,,,,,,,91.0,,,,76.0,,,81.0,,,,,,86.0,83.0,,,,,83.0,,,,,,85.0,,85.0,87.0,,,,,,79.0,,,,,,,,,,86.0,,,,,,,,85.29411764705883
2017-12-20,90.0,88.0,97.0,87.0,97.0,87.0,88.0,93.0,97.0,92.0,98.0,96.0,100.0,,92.0,86.0,95.0,98.0,73.0,87.0,95.0,88.0,91.0,93.0,96.0,91.0,96.0,86.0,,83.0,84.0,93.0,88.0,97.0,99.0,95.0,91.0,93.0,95.0,88.0,95.0,91.0,89.0,95.0,90.0,82.0,96.0,91.0,96.0,93.0,81.0,94.0,88.0,90.0,92.0,,89.0,88.0,88.0,90.0,98.0,78.0,92.0,97.0,94.0,89.0,89.0,94.0,97.0,95.0,91.0,94.0,92.0,94.0,76.0,88.0,99.0,91.32432432432432
2017-12-21,90.0,,94.0,,,92.0,92.0,,97.0,,,,,,,85.0,,,,,,,,,,92.0,,,,82.0,,,91.0,,,,,,91.0,93.0,,,,,91.0,,,,,,85.0,,89.0,94.0,,,,,,90.0,,,,,,,,,,96.0,,,,,,,,90.82352941176471
2017-12-22,91.0,91.0,94.0,89.0,90.0,92.0,93.0,94.0,98.0,92.0,94.0,85.0,90.0,,86.0,94.0,88.0,93.0,92.0,91.0,92.0,92.0,91.0,88.0,89.0,95.0,87.0,88.0,,89.0,88.0,98.0,93.0,88.0,89.0,87.0,91.0,87.0,90.0,94.0,93.0,92.0,91.0,89.0,88.0,85.0,90.0,88.0,91.0,89.0,92.0,87.0,89.0,90.0,89.0,,93.0,90.0,87.0,84.0,89.0,92.0,91.0,87.0,83.0,86.0,90.0,90.0,89.0,87.0,89.0,90.0,91.0,87.0,84.0,92.0,95.0,90.02702702702703
2017-12-23,93.0,,94.0,,,90.0,90.0,,94.0,,,,,,,95.0,,,,,,,,,,97.0,,,,87.0,,,93.0,,,,,,95.0,88.0,,,,,80.0,,,,,,87.0,,87.0,91.0,,,,,,88.0,,,,,,,,,,95.0,,,,,,,,90.82352941176471
2017-12-24,89.0,92.0,94.0,83.0,91.0,87.0,82.0,87.0,87.0,90.0,94.0,86.0,89.0,,88.0,95.0,73.0,91.0,99.0,84.0,91.0,91.0,85.0,89.0,92.0,96.0,91.0,89.0,,83.0,87.0,87.0,92.0,94.0,91.0,74.0,90.0,82.0,90.0,81.0,92.0,92.0,93.0,92.0,76.0,76.0,91.0,78.0,90.0,91.0,87.0,88.0,89.0,89.0,84.0,,87.0,87.0,87.0,91.0,83.0,99.0,91.0,89.0,86.0,80.0,88.0,90.0,93.0,86.0,91.0,83.0,88.0,74.0,87.0,90.0,88.0,87.86486486486487
2017-12-25,90.0,,95.0,,,81.0,77.0,,80.0,,,,,,,90.0,,,,,,,,,,96.0,,,,74.0,,,91.0,,,,,,95.0,75.0,,,,,78.0,,,,,,85.0,,83.0,86.0,,,,,,74.0,,,,,,,,,,82.0,,,,,,,,84.23529411764706
2017-12-26,84.0,82.0,88.0,63.0,84.0,84.0,80.0,81.0,88.0,85.0,85.0,83.0,83.0,,82.0,88.0,72.0,83.0,62.0,86.0,83.0,88.0,85.0,80.0,77.0,85.0,76.0,80.0,,90.0,91.0,83.0,85.0,79.0,78.0,82.0,70.0,79.0,77.0,72.0,81.0,87.0,84.0,84.0,72.0,78.0,80.0,80.0,79.0,80.0,87.0,77.0,86.0,79.0,86.0,,76.0,86.0,81.0,79.0,80.0,72.0,85.0,79.0,75.0,70.0,82.0,77.0,75.0,80.0,79.0,82.0,86.0,78.0,85.0,79.0,76.0,80.60810810810811
2017-12-27,91.0,,95.0,,,86.0,82.0,,83.0,,,,,,,90.0,,,,,,,,,,87.0,,,,81.0,,,89.0,,,,,,86.0,78.0,,,,,77.0,,,,,,75.0,,84.0,90.0,,,,,,80.0,,,,,,,,,,85.0,,,,,,,,84.6470588235294
2017-12-28,84.0,79.0,83.0,73.0,97.0,68.0,79.0,75.0,80.0,88.0,91.0,95.0,97.0,,93.0,78.0,88.0,92.0,97.0,73.0,84.0,78.0,86.0,86.0,92.0,89.0,93.0,70.0,,74.0,80.0,73.0,81.0,95.0,95.0,92.0,65.0,92.0,81.0,70.0,84.0,78.0,82.0,85.0,80.0,67.0,84.0,74.0,95.0,85.0,77.0,95.0,70.0,77.0,78.0,,74.0,73.0,76.0,77.0,94.0,98.0,80.0,91.0,92.0,67.0,79.0,91.0,93.0,71.0,77.0,86.0,80.0,88.0,68.0,82.0,94.0,82.8108108108108
2017-12-29,91.0,,95.0,,,95.0,93.0,,96.0,,,,,,,97.0,,,,,,,,,,96.0,,,,90.0,,,92.0,,,,,,88.0,97.0,,,,,92.0,,,,,,92.0,,90.0,94.0,,,,,,86.0,,,,,,,,,,90.0,,,,,,,,92.58823529411765
2017-12-30,93.0,92.0,94.0,72.0,87.0,85.0,91.0,84.0,85.0,93.0,85.0,85.0,92.0,,80.0,95.0,81.0,86.0,81.0,84.0,88.0,92.0,81.0,82.0,83.0,91.0,81.0,92.0,,82.0,85.0,89.0,85.0,81.0,81.0,75.0,83.0,80.0,78.0,86.0,82.0,92.0,92.0,84.0,86.0,86.0,81.0,76.0,86.0,83.0,85.0,82.0,89.0,93.0,84.0,,85.0,89.0,91.0,79.0,86.0,95.0,87.0,84.0,81.0,79.0,92.0,83.0,80.0,82.0,87.0,80.0,94.0,78.0,85.0,88.0,87.0,85.3108108108108
2017-12-31,94.0,93.0,96.0,77.0,93.0,86.0,89.0,91.0,96.0,94.0,95.0,93.0,89.0,,91.0,92.0,75.0,89.0,98.0,88.0,91.0,92.0,85.0,86.0,89.0,97.0,88.0,87.0,,87.0,89.0,87.0,97.0,91.0,93.0,79.0,75.0,88.0,87.0,81.0,89.0,91.0,93.0,94.0,86.0,78.0,94.0,85.0,90.0,91.0,82.0,86.0,89.0,91.0,87.0,,81.0,89.0,91.0,86.0,83.0,99.0,90.0,91.0,83.0,74.0,89.0,89.0,88.0,89.0,91.0,88.0,92.0,80.0,84.0,89.0,90.0,88.51351351351352
2018-01-01,90.0,,93.0,,,86.0,86.0,,87.0,,,,,,,89.0,,,,,,,,,,97.0,,,,89.0,,,97.0,,,,,,81.0,83.0,,,,,85.0,,,,,,90.0,,85.0,85.0,,,,,,78.0,,,,,,,,,,79.0,,,,,,,,87.05882352941177
2018-01-02,94.0,97.0,98.0,83.0,95.0,97.0,96.0,92.0,92.0,97.0,90.0,95.0,95.0,,90.0,99.0,79.0,93.0,79.0,90.0,93.0,95.0,88.0,91.0,90.0,98.0,92.0,97.0,,87.0,89.0,94.0,95.0,92.0,92.0,81.0,95.0,88.0,90.0,87.0,92.0,98.0,97.0,94.0,86.0,90.0,91.0,86.0,94.0,92.0,88.0,88.0,92.0,96.0,89.0,,91.0,97.0,98.0,87.0,92.0,97.0,92.0,95.0,91.0,87.0,98.0,90.0,88.0,95.0,97.0,88.0,99.0,84.0,86.0,96.0,92.0,91.86486486486487
2018-01-03,92.0,,93.0,,,82.0,87.0,,93.0,,,,,,,94.0,,,,,,,,,,90.0,,,,77.0,,,86.0,,,,,,88.0,70.0,,,,,82.0,,,,,,77.0,,89.0,87.0,,,,,,85.0,,,,,,,,,,87.0,,,,,,,,85.82352941176471
2018-01-04,87.0,89.0,94.0,71.0,93.0,85.0,84.0,83.0,86.0,92.0,93.0,90.0,91.0,,89.0,89.0,72.0,79.0,93.0,77.0,90.0,83.0,79.0,79.0,89.0,94.0,91.0,82.0,,78.0,77.0,89.0,99.0,95.0,92.0,72.0,82.0,74.0,91.0,81.0,79.0,88.0,94.0,88.0,83.0,75.0,90.0,69.0,91.0,81.0,75.0,80.0,85.0,88.0,79.0,,83.0,84.0,85.0,75.0,84.0,98.0,81.0,92.0,88.0,70.0,87.0,88.0,92.0,79.0,80.0,77.0,91.0,74.0,74.0,87.0,81.0,84.44594594594595
2018-01-05,92.0,,87.0,,,80.0,82.0,,79.0,,,,,,,92.0,,,,,,,,,,95.0,,,,81.0,,,90.0,,,,,,89.0,72.0,,,,,72.0,,,,,,83.0,,83.0,84.0,,,,,,72.0,,,,,,,,,,78.0,,,,,,,,83.0
2018-01-06,89.0,93.0,88.0,76.0,92.0,84.0,87.0,88.0,94.0,87.0,91.0,89.0,92.0,,89.0,93.0,86.0,91.0,99.0,91.0,87.0,94.0,89.0,86.0,88.0,91.0,89.0,86.0,,91.0,91.0,86.0,91.0,96.0,94.0,84.0,79.0,89.0,85.0,82.0,90.0,91.0,86.0,91.0,76.0,79.0,86.0,84.0,94.0,89.0,86.0,90.0,88.0,90.0,89.0,,81.0,90.0,88.0,85.0,87.0,99.0,90.0,90.0,87.0,75.0,89.0,90.0,92.0,88.0,89.0,88.0,93.0,84.0,82.0,88.0,84.0,88.17567567567568
2018-01-07,83.0,,78.0,,,91.0,93.0,,93.0,,,,,,,96.0,,,,,,,,,,96.0,,,,90.0,,,97.0,,,,,,81.0,94.0,,,,,91.0,,,,,,94.0,,90.0,87.0,,,,,,81.0,,,,,,,,,,83.0,,,,,,,,89.29411764705883
2018-01-08,83.0,87.0,94.0,98.0,93.0,85.0,90.0,84.0,89.0,88.0,91.0,90.0,85.0,,82.0,74.0,93.0,78.0,99.0,89.0,89.0,83.0,97.0,82.0,88.0,98.0,89.0,85.0,,90.0,90.0,96.0,97.0,89.0,92.0,85.0,94.0,72.0,83.0,98.0,74.0,90.0,91.0,92.0,90.0,97.0,90.0,81.0,91.0,91.0,94.0,81.0,80.0,87.0,93.0,,91.0,85.0,86.0,85.0,75.0,96.0,88.0,95.0,90.0,88.0,84.0,91.0,91.0,81.0,80.0,80.0,87.0,75.0,95.0,87.0,76.0,87.79729729729729
2018-01-09,89.0,,99.0,,,80.0,85.0,,76.0,,,,,,,81.0,,,,,,,,,,89.0,,,,79.0,,,86.0,,,,,,72.0,84.0,,,,,90.0,,,,,,82.0,,74.0,86.0,,,,,,81.0,,,,,,,,,,80.0,,,,,,,,83.11764705882354
2018-01-10,87.0,85.0,91.0,83.0,83.0,82.0,89.0,88.0,95.0,89.0,72.0,74.0,89.0,,71.0,88.0,90.0,88.0,92.0,91.0,67.0,80.0,90.0,85.0,80.0,82.0,79.0,80.0,,85.0,85.0,69.0,77.0,70.0,72.0,92.0,88.0,86.0,89.0,73.0,83.0,82.0,76.0,77.0,84.0,60.0,72.0,90.0,84.0,77.0,91.0,81.0,85.0,91.0,95.0,,95.0,86.0,77.0,81.0,95.0,99.0,83.0,85.0,83.0,63.0,84.0,76.0,77.0,73.0,73.0,88.0,78.0,89.0,75.0,83.0,92.0,82.6891891891892
2018-01-11,88.0,,97.0,,,90.0,91.0,,98.0,,,,,,,85.0,,,,,,,,,,98.0,,,,94.0,,,96.0,,,,,,81.0,100.0,,,,,98.0,,,,,,93.0,,90.0,90.0,,,,,,87.0,,,,,,,,,,88.0,,,,,,,,92.0
2018-01-12,86.0,80.0,86.0,100.0,93.0,87.0,92.0,95.0,93.0,84.0,93.0,90.0,97.0,,88.0,83.0,97.0,93.0,72.0,93.0,84.0,90.0,100.0,88.0,84.0,94.0,84.0,88.0,,91.0,92.0,94.0,99.0,88.0,91.0,97.0,93.0,90.0,68.0,98.0,92.0,89.0,86.0,87.0,93.0,93.0,87.0,90.0,91.0,88.0,93.0,90.0,86.0,87.0,94.0,,92.0,90.0,85.0,86.0,97.0,97.0,91.0,88.0,91.0,89.0,82.0,86.0,88.0,86.0,85.0,94.0,85.0,89.0,95.0,90.0,100.0,89.82432432432432
2018-01-13,85.0,,90.0,,,71.0,76.0,,76.0,,,,,,,78.0,,,,,,,,,,82.0,,,,78.0,,,94.0,,,,,,73.0,87.0,,,,,84.0,,,,,,90.0,,94.0,88.0,,,,,,80.0,,,,,,,,,,81.0,,,,,,,,82.76470588235294
2018-01-14,79.0,74.0,92.0,85.0,77.0,66.0,75.0,76.0,93.0,79.0,86.0,81.0,71.0,,78.0,73.0,79.0,76.0,84.0,79.0,81.0,69.0,84.0,71.0,67.0,82.0,68.0,73.0,,73.0,76.0,75.0,83.0,79.0,81.0,76.0,77.0,67.0,76.0,85.0,73.0,74.0,82.0,79.0,85.0,78.0,81.0,72.0,74.0,74.0,83.0,71.0,78.0,85.0,79.0,,72.0,69.0,76.0,71.0,75.0,95.0,71.0,66.0,67.0,67.0,74.0,72.0,75.0,73.0,72.0,75.0,76.0,71.0,86.0,75.0,75.0,76.58108108108108
2018-01-15,80.0,,75.0,,,73.0,70.0,,81.0,,,,,,,70.0,,,,,,,,,,80.0,,,,79.0,,,80.0,,,,,,65.0,81.0,,,,,83.0,,,,,,82.0,,74.0,83.0,,,,,,60.0,,,,,,,,,,67.0,,,,,,,,75.47058823529412
2018-01-16,76.0,74.0,85.0,69.0,90.0,76.0,78.0,89.0,89.0,72.0,83.0,86.0,94.0,,84.0,67.0,72.0,87.0,86.0,84.0,77.0,86.0,85.0,84.0,87.0,80.0,85.0,76.0,,76.0,83.0,76.0,82.0,80.0,82.0,72.0,71.0,79.0,71.0,77.0,85.0,76.0,79.0,81.0,73.0,64.0,79.0,74.0,92.0,85.0,84.0,88.0,75.0,81.0,79.0,,76.0,82.0,75.0,76.0,92.0,95.0,83.0,91.0,89.0,67.0,76.0,85.0,86.0,81.0,77.0,84.0,78.0,76.0,81.0,77.0,89.0,80.55405405405405
2018-01-17,92.0,,97.0,,,78.0,79.0,,90.0,,,,,,,83.0,,,,,,,,,,90.0,,,,77.0,,,90.0,,,,,,85.0,79.0,,,,,84.0,,,,8.0,,71.0,,81.0,83.0,,,,,,80.0,,,,,,,,,,91.0,,,,,,,,79.88888888888889
2018-01-18,92.0,88.0,93.0,74.0,92.0,70.0,84.0,88.0,91.0,90.0,93.0,90.0,97.0,,86.0,86.0,71.0,94.0,86.0,82.0,84.0,84.0,83.0,89.0,89.0,74.0,89.0,85.0,,74.0,76.0,72.0,67.0,92.0,93.0,75.0,71.0,86.0,82.0,74.0,93.0,86.0,89.0,92.0,75.0,63.0,86.0,75.0,95.0,91.0,73.0,91.0,83.0,89.0,80.0,,75.0,79.0,88.0,86.0,92.0,97.0,91.0,89.0,90.0,67.0,87.0,92.0,91.0,89.0,87.0,88.0,89.0,75.0,66.0,84.0,96.0,84.39189189189189
2018-01-19,95.0,,95.0,,,71.0,71.0,,88.0,,,,,,,91.0,,,,,,,,,,78.0,,,,72.0,,,71.0,,,,,,88.0,75.0,,,,,71.0,,,,,,82.0,,84.0,90.0,,,,,,86.0,,,,,,,,,,90.0,,,,,,,,82.23529411764706
2018-01-20,91.0,90.0,97.0,79.0,97.0,90.0,89.0,92.0,94.0,89.0,98.0,96.0,98.0,,92.0,88.0,84.0,96.0,86.0,90.0,94.0,92.0,92.0,93.0,93.0,85.0,94.0,86.0,,90.0,92.0,89.0,90.0,94.0,96.0,86.0,81.0,89.0,91.0,92.0,95.0,89.0,97.0,93.0,93.0,92.0,91.0,86.0,97.0,96.0,87.0,95.0,92.0,90.0,88.0,,90.0,90.0,92.0,86.0,95.0,93.0,92.0,94.0,92.0,86.0,89.0,96.0,92.0,94.0,92.0,87.0,92.0,85.0,78.0,89.0,96.0,91.02702702702703
2018-01-21,92.0,,95.0,,,91.0,95.0,,93.0,,,,,,,82.0,,,,,,,,,,96.0,,,,90.0,,,97.0,,,,,,88.0,94.0,,,,,92.0,,,,,,89.0,,93.0,89.0,,,,,,89.0,,,,,,,,,,97.0,,,,,,,,91.88235294117646
2018-01-22,85.0,85.0,95.0,83.0,93.0,90.0,84.0,85.0,93.0,91.0,92.0,93.0,82.0,,89.0,77.0,77.0,91.0,83.0,85.0,91.0,87.0,81.0,83.0,81.0,90.0,85.0,87.0,,87.0,86.0,87.0,87.0,89.0,86.0,82.0,85.0,82.0,80.0,89.0,88.0,87.0,94.0,93.0,86.0,86.0,93.0,78.0,90.0,94.0,86.0,88.0,84.0,95.0,86.0,,89.0,86.0,89.0,83.0,81.0,88.0,86.0,81.0,79.0,84.0,87.0,87.0,85.0,90.0,86.0,85.0,91.0,78.0,82.0,87.0,89.0,86.47297297297297
2018-01-23,89.0,,93.0,,,87.0,82.0,,85.0,,,,,,,71.0,,,,,,,,,,80.0,,,,85.0,,,81.0,,,,,,85.0,84.0,,,,,85.0,,,,,,84.0,,81.0,87.0,,,,,,79.0,,,,,,,,,,85.0,,,,,,,,83.70588235294117
2018-01-24,90.0,91.0,97.0,77.0,97.0,81.0,85.0,86.0,90.0,93.0,98.0,94.0,93.0,,94.0,78.0,91.0,92.0,93.0,83.0,91.0,82.0,88.0,90.0,91.0,87.0,92.0,82.0,,85.0,84.0,83.0,90.0,93.0,91.0,82.0,78.0,87.0,92.0,84.0,89.0,83.0,95.0,94.0,84.0,79.0,94.0,81.0,96.0,92.0,86.0,91.0,82.0,85.0,87.0,,83.0,86.0,86.0,83.0,89.0,99.0,86.0,90.0,87.0,72.0,83.0,94.0,91.0,92.0,88.0,86.0,84.0,83.0,82.0,81.0,93.0,87.71621621621621
2018-01-25,86.0,,92.0,,,78.0,76.0,,67.0,,,,,,,81.0,,,,,,,,,,84.0,,,,80.0,,,84.0,,,,,,85.0,79.0,,,,,71.0,,,,,,86.0,,75.0,86.0,,,,,,70.0,,,,,,,,,,78.0,,,,,,,,79.88235294117646
2018-01-26,84.0,77.0,83.0,81.0,99.0,81.0,82.0,75.0,78.0,85.0,99.0,99.0,98.0,,98.0,85.0,80.0,81.0,70.0,86.0,86.0,82.0,83.0,79.0,94.0,75.0,96.0,76.0,,87.0,88.0,67.0,86.0,99.0,99.0,78.0,62.0,77.0,93.0,75.0,78.0,75.0,85.0,80.0,80.0,78.0,87.0,74.0,99.0,81.0,84.0,82.0,81.0,88.0,82.0,,68.0,73.0,77.0,72.0,94.0,84.0,84.0,96.0,97.0,63.0,78.0,83.0,95.0,78.0,80.0,76.0,80.0,81.0,86.0,80.0,82.0,83.02702702702703
2018-01-27,93.0,,95.0,,,91.0,84.0,,98.0,,,,,,,88.0,,,,,,,,,,75.0,,,,92.0,,,86.0,,,,,,96.0,89.0,,,,,93.0,,,,,,89.0,,91.0,90.0,,,,,,91.0,,,,,,,,,,92.0,,,,,,,,90.17647058823529
2018-01-28,92.0,94.0,94.0,79.0,84.0,89.0,86.0,96.0,94.0,91.0,90.0,83.0,89.0,,86.0,92.0,77.0,91.0,72.0,90.0,87.0,96.0,86.0,88.0,79.0,77.0,81.0,92.0,,87.0,93.0,80.0,88.0,88.0,82.0,79.0,74.0,81.0,84.0,82.0,96.0,96.0,89.0,94.0,84.0,78.0,87.0,84.0,85.0,91.0,84.0,85.0,93.0,92.0,87.0,,90.0,94.0,95.0,86.0,84.0,98.0,94.0,81.0,79.0,79.0,93.0,87.0,84.0,90.0,90.0,92.0,96.0,76.0,78.0,93.0,87.0,87.08108108108108
2018-01-29,90.0,,90.0,,,84.0,93.0,,85.0,,,,,,,92.0,,,,,,,,,,98.0,,,,76.0,,,92.0,,,,,,86.0,83.0,,,,,87.0,,,,,,74.0,,85.0,92.0,,,,,,80.0,,,,,,,,,,89.0,,,,,,,,86.82352941176471
2018-01-30,87.0,84.0,91.0,69.0,86.0,72.0,73.0,77.0,76.0,87.0,91.0,85.0,75.0,,87.0,80.0,74.0,80.0,87.0,67.0,87.0,74.0,76.0,77.0,82.0,85.0,83.0,73.0,,64.0,66.0,76.0,71.0,86.0,84.0,70.0,74.0,75.0,91.0,71.0,81.0,77.0,87.0,83.0,71.0,63.0,90.0,66.0,81.0,80.0,79.0,75.0,71.0,90.0,76.0,,72.0,70.0,79.0,76.0,74.0,96.0,78.0,72.0,72.0,65.0,83.0,79.0,86.0,75.0,77.0,75.0,84.0,69.0,74.0,76.0,80.0,78.04054054054055
2018-01-31,88.0,,94.0,,,72.0,67.0,,77.0,,,,,,,87.0,,,,,,,,,,80.0,,,,70.0,,,73.0,,,,,,87.0,67.0,,,,,74.0,,,,,,77.0,,70.0,90.0,,,,,,70.0,,,,,,,,,,76.0,,,,,,,,77.58823529411765
2018-02-01,93.0,93.0,98.0,71.0,87.0,73.0,76.0,83.0,87.0,95.0,91.0,88.0,87.0,,89.0,87.0,81.0,90.0,89.0,81.0,94.0,85.0,92.0,88.0,82.0,87.0,83.0,83.0,,72.0,84.0,76.0,82.0,87.0,83.0,84.0,71.0,87.0,91.0,66.0,89.0,82.0,96.0,93.0,72.0,63.0,94.0,80.0,88.0,89.0,78.0,86.0,83.0,94.0,84.0,,69.0,78.0,86.0,89.0,85.0,99.0,88.0,84.0,80.0,64.0,81.0,87.0,83.0,94.0,87.0,86.0,82.0,82.0,78.0,72.0,91.0,84.21621621621621
2018-02-02,92.0,,99.0,,,93.0,91.0,,95.0,,,,,,,95.0,,,,,,,,,,99.0,,,,85.0,,,93.0,,,,,,95.0,94.0,,,,,93.0,,,,,,94.0,,91.0,92.0,,,,,,90.0,,,,,,,,,,92.0,,,,,,,,93.11764705882354
2018-02-03,96.0,95.0,98.0,82.0,94.0,92.0,98.0,83.0,87.0,94.0,93.0,94.0,95.0,,93.0,86.0,81.0,88.0,76.0,86.0,94.0,96.0,80.0,86.0,86.0,98.0,92.0,95.0,,91.0,95.0,99.0,94.0,92.0,89.0,79.0,97.0,82.0,91.0,92.0,86.0,95.0,96.0,98.0,93.0,96.0,94.0,84.0,93.0,94.0,87.0,84.0,90.0,93.0,90.0,,97.0,93.0,96.0,83.0,91.0,97.0,89.0,86.0,91.0,90.0,91.0,87.0,91.0,94.0,95.0,82.0,96.0,78.0,87.0,97.0,91.0,90.72972972972973
