DATE,BIALYSTOK_CC,BIEBRZA-PIENCZYKOWEK_CC,BIELSKO-BIALA_CC,BORUSOWA_CC,CHOJNICE_CC,CHORZELOW_CC,CIESZANOW_CC,CZOSTOCHOWA_CC,DRONIOWICE_CC,DYNOW_CC,ELBLAG_CC,ELBLAG-MILEJEWO_CC,GDANSK-REBIECHOWO_CC,GDANSK-SWIBNO_CC,GORZOW WLKP_CC,GORZYN_CC,HEL_CC,JABLONKA_CC,JARCZEW_CC,JELENIA GORA_CC,KALISZ_CC,KASPROWY WIERCH_CC,KATOWICE_CC,KATOWICE-MUCHOWIEC_CC,KETRZYN_CC,KIELCE_CC,KLODZKO_CC,KOLO_CC,KOLOBRZEG-DZWIRZYNO_CC,KOLUDA WIELKA_CC,KOMANCZA_CC,KOSZALIN_CC,KOZIENCE_CC,KOZIENICE_CC,KRAKOW_CC,KRAKOW OBS. ASTRONOMICZNE_CC,KRAKOW-BALICE_CC,KROSCIENKO_CC,KROSNO_CC,KRYNICA_CC,LACKO_CC,LAZY_CC,LEBA_CC,LEBORK_CC,LEGNICA_CC,LESKO_CC,LESZNO_CC,LIDZBARK WARMINSKI_CC,LIMANOWA_CC,LODZ_CC,LUBLIN RADAWIEC_CC,LUBLIN-RADAWIEC_CC,MIKOLAJKI_CC,MLAWA_CC,MSZANA DOLNA_CC,NOWY SACZ_CC,OLECKO_CC,OLSZTYN_CC,OPOLE_CC,PILA_CC,PIWNICZNA_CC,PLOCK_CC,PORONIN_CC,POZNAN_CC,PSZCZYNA_CC,PULAWY_CC,PULTUSK_CC,RACIBORZ_CC,RESKO-SMOLSKO_CC,ROZANYSTOK_CC,RZESZOW JASIONKA_CC,SANDOMIERZ_CC,SIEDLCE_CC,SKIERNIEWICE_CC,SLUBICE_CC,SNIEZKA_CC,SOLINA-JAWOR_CC,STASZOW_CC,SULEJOW_CC,SWINOUJSCIE_CC,SZCZECIN_CC,SZEPIETOWO_CC,TARNOW_CC,TERESPOL_CC,TORUN_CC,USTKA_CC,WARSZAWA-BIELANY_CC,WARSZAWA-FILTRY_CC,WARSZAWA-OKECIE_CC,WIELICHOWO_CC,WIELUN_CC,WLODAWA_CC,WROCLAW_CC,ZAKOPANE_CC,ZAMOSC_CC,ZIELONA GORA_CC,mean_CC
2017-01-31,8.0,7.0,6.0,,4.0,1.0,6.0,0.0,8.0,4.0,7.0,3.0,1.0,1.0,8.0,6.0,1.0,5.0,2.0,7.0,7.0,5.0,,6.0,0.0,3.0,7.0,0.0,0.0,,7.0,5.0,2.0,,,4.0,4.0,3.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,7.0,4.0,4.0,,2.0,7.0,3.0,5.0,0.0,8.0,0.0,7.0,0.0,6.0,0.0,4.0,7.0,6.0,1.0,7.0,0.0,,8.0,1.0,0.0,3.0,4.0,0.0,7.0,6.0,1.0,0.0,7.0,8.0,7.0,0.0,7.0,5.0,2.0,4.0,1.0,2.0,8.0,0.0,7.0,7.0,4.0,0.0,7.0,3.752808988764045
2017-02-01,8.0,7.0,8.0,,3.0,0.0,7.0,0.0,8.0,6.0,8.0,7.0,8.0,5.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,7.0,,7.0,0.0,3.0,7.0,0.0,0.0,,8.0,0.0,5.0,,,5.0,6.0,7.0,0.0,7.0,1.0,5.0,0.0,0.0,0.0,6.0,0.0,8.0,5.0,3.0,,7.0,8.0,8.0,6.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,5.0,5.0,8.0,6.0,8.0,0.0,,8.0,5.0,0.0,6.0,8.0,0.0,5.0,8.0,2.0,0.0,2.0,4.0,8.0,0.0,7.0,6.0,0.0,8.0,8.0,5.0,8.0,0.0,7.0,7.0,6.0,0.0,6.0,4.651685393258427
2017-02-02,7.0,8.0,7.0,,6.0,7.0,7.0,0.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,5.0,7.0,6.0,8.0,6.0,6.0,6.0,,7.0,0.0,7.0,6.0,0.0,0.0,,8.0,4.0,7.0,,,6.0,7.0,6.0,0.0,7.0,4.0,6.0,5.0,0.0,0.0,7.0,0.0,8.0,5.0,6.0,,7.0,8.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,8.0,0.0,7.0,6.0,5.0,8.0,8.0,0.0,,8.0,6.0,0.0,8.0,8.0,0.0,4.0,8.0,8.0,0.0,6.0,6.0,7.0,0.0,8.0,8.0,3.0,8.0,8.0,7.0,7.0,0.0,7.0,7.0,7.0,0.0,8.0,5.359550561797753
2017-02-03,8.0,8.0,8.0,,8.0,8.0,8.0,0.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,5.0,7.0,6.0,8.0,6.0,8.0,5.0,,8.0,0.0,8.0,7.0,0.0,0.0,,8.0,7.0,7.0,,,7.0,7.0,5.0,0.0,7.0,5.0,8.0,6.0,0.0,0.0,8.0,0.0,8.0,6.0,7.0,,8.0,8.0,8.0,6.0,0.0,8.0,0.0,6.0,0.0,5.0,0.0,5.0,7.0,8.0,8.0,8.0,0.0,,8.0,8.0,0.0,8.0,8.0,0.0,6.0,8.0,8.0,0.0,7.0,8.0,8.0,0.0,7.0,8.0,5.0,8.0,7.0,7.0,8.0,0.0,8.0,8.0,4.0,0.0,8.0,5.696629213483146
2017-02-04,4.0,3.0,7.0,,8.0,8.0,8.0,0.0,8.0,8.0,3.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,8.0,6.0,,8.0,0.0,8.0,7.0,0.0,0.0,,8.0,8.0,8.0,,,8.0,8.0,6.0,0.0,8.0,8.0,8.0,7.0,0.0,0.0,7.0,0.0,6.0,8.0,8.0,,8.0,4.0,8.0,6.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,2.0,8.0,8.0,8.0,8.0,0.0,,3.0,8.0,0.0,8.0,8.0,0.0,7.0,8.0,8.0,0.0,8.0,8.0,8.0,0.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,5.0,0.0,8.0,5.685393258426966
2017-02-05,7.0,3.0,7.0,,6.0,8.0,8.0,0.0,8.0,8.0,5.0,6.0,4.0,5.0,8.0,6.0,6.0,8.0,8.0,7.0,8.0,5.0,,7.0,0.0,8.0,7.0,0.0,0.0,,8.0,6.0,8.0,,,8.0,8.0,7.0,0.0,8.0,8.0,8.0,6.0,0.0,0.0,6.0,0.0,2.0,8.0,8.0,,8.0,5.0,7.0,8.0,0.0,6.0,0.0,7.0,0.0,8.0,0.0,7.0,8.0,8.0,8.0,8.0,0.0,,5.0,8.0,0.0,8.0,8.0,0.0,7.0,8.0,8.0,0.0,8.0,8.0,8.0,0.0,8.0,7.0,6.0,7.0,8.0,8.0,8.0,0.0,8.0,8.0,6.0,0.0,8.0,5.595505617977528
2017-02-06,8.0,8.0,7.0,,7.0,7.0,8.0,0.0,8.0,8.0,8.0,6.0,7.0,4.0,7.0,6.0,7.0,8.0,8.0,8.0,8.0,6.0,,7.0,0.0,8.0,8.0,0.0,0.0,,8.0,5.0,8.0,,,8.0,7.0,8.0,0.0,8.0,8.0,8.0,7.0,0.0,0.0,7.0,0.0,7.0,8.0,8.0,,8.0,8.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,7.0,8.0,8.0,8.0,8.0,0.0,,8.0,8.0,0.0,8.0,8.0,0.0,7.0,8.0,8.0,0.0,5.0,6.0,7.0,0.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,6.0,0.0,8.0,5.876404494382022
2017-02-07,8.0,8.0,8.0,,7.0,8.0,8.0,0.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,,8.0,0.0,8.0,8.0,0.0,0.0,,8.0,7.0,8.0,,,8.0,8.0,8.0,0.0,8.0,8.0,8.0,7.0,0.0,0.0,8.0,0.0,8.0,8.0,8.0,,8.0,8.0,7.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,8.0,8.0,7.0,8.0,0.0,,8.0,7.0,0.0,8.0,8.0,0.0,7.0,8.0,8.0,0.0,6.0,8.0,8.0,0.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,0.0,8.0,8.0,8.0,0.0,8.0,6.112359550561798
2017-02-08,8.0,8.0,7.0,,7.0,7.0,8.0,0.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,7.0,6.0,,8.0,0.0,8.0,7.0,0.0,0.0,,8.0,7.0,7.0,,,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,8.0,0.0,8.0,8.0,8.0,,7.0,8.0,8.0,8.0,0.0,8.0,0.0,7.0,0.0,8.0,0.0,8.0,8.0,8.0,6.0,8.0,0.0,,8.0,8.0,0.0,7.0,8.0,0.0,6.0,8.0,8.0,0.0,7.0,8.0,8.0,0.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,0.0,8.0,7.0,8.0,0.0,7.0,5.977528089887641
2017-02-09,7.0,7.0,7.0,,8.0,7.0,6.0,0.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,5.0,8.0,7.0,8.0,7.0,7.0,6.0,,7.0,0.0,7.0,7.0,0.0,0.0,,8.0,8.0,7.0,,,8.0,8.0,8.0,0.0,8.0,7.0,8.0,7.0,0.0,0.0,7.0,0.0,8.0,8.0,7.0,,7.0,7.0,7.0,8.0,0.0,8.0,0.0,7.0,0.0,8.0,0.0,5.0,8.0,8.0,8.0,8.0,0.0,,7.0,7.0,0.0,7.0,8.0,0.0,5.0,8.0,8.0,0.0,5.0,6.0,8.0,0.0,6.0,7.0,7.0,8.0,6.0,7.0,8.0,0.0,6.0,7.0,6.0,0.0,7.0,5.651685393258427
2017-02-10,1.0,1.0,6.0,,3.0,2.0,1.0,0.0,7.0,6.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,6.0,,5.0,0.0,3.0,6.0,0.0,0.0,,3.0,4.0,1.0,,,4.0,4.0,3.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,5.0,0.0,2.0,3.0,3.0,,0.0,2.0,2.0,3.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,5.0,5.0,7.0,0.0,0.0,0.0,,0.0,3.0,0.0,1.0,5.0,0.0,7.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,4.0,6.0,1.0,1.0,3.0,0.0,0.0,4.0,4.0,0.0,6.0,2.4831460674157304
2017-02-11,3.0,3.0,6.0,,1.0,0.0,2.0,0.0,5.0,1.0,6.0,2.0,3.0,1.0,6.0,5.0,3.0,5.0,5.0,6.0,4.0,4.0,,6.0,0.0,1.0,7.0,0.0,0.0,,0.0,1.0,0.0,,,2.0,2.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,,0.0,3.0,3.0,6.0,0.0,4.0,0.0,6.0,0.0,2.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,,6.0,2.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,5.0,8.0,0.0,3.0,0.0,1.0,6.0,7.0,1.0,7.0,0.0,3.0,6.0,5.0,0.0,7.0,2.5280898876404496
2017-02-12,6.0,7.0,2.0,,7.0,3.0,7.0,0.0,5.0,2.0,5.0,4.0,5.0,4.0,6.0,7.0,4.0,3.0,8.0,5.0,5.0,3.0,,3.0,0.0,5.0,4.0,0.0,0.0,,0.0,4.0,7.0,,,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,,8.0,6.0,5.0,4.0,0.0,7.0,0.0,4.0,0.0,1.0,0.0,1.0,6.0,2.0,8.0,8.0,0.0,,8.0,6.0,0.0,6.0,8.0,0.0,6.0,0.0,3.0,0.0,4.0,5.0,8.0,0.0,7.0,7.0,2.0,7.0,8.0,6.0,5.0,0.0,7.0,6.0,3.0,0.0,6.0,3.550561797752809
2017-02-13,8.0,7.0,7.0,,5.0,2.0,5.0,0.0,8.0,4.0,7.0,7.0,8.0,7.0,0.0,2.0,8.0,4.0,7.0,0.0,6.0,1.0,,6.0,0.0,5.0,4.0,0.0,0.0,,0.0,7.0,5.0,,,8.0,7.0,2.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,5.0,0.0,8.0,8.0,7.0,,7.0,6.0,8.0,6.0,0.0,8.0,0.0,5.0,0.0,8.0,0.0,1.0,4.0,7.0,3.0,8.0,0.0,,8.0,6.0,0.0,5.0,5.0,0.0,0.0,2.0,3.0,0.0,5.0,5.0,8.0,0.0,8.0,8.0,8.0,6.0,3.0,5.0,5.0,0.0,7.0,5.0,1.0,0.0,2.0,4.224719101123595
2017-02-14,8.0,8.0,2.0,,1.0,4.0,5.0,0.0,7.0,1.0,4.0,5.0,1.0,2.0,4.0,3.0,4.0,1.0,4.0,1.0,3.0,2.0,,3.0,0.0,3.0,4.0,0.0,0.0,,0.0,4.0,3.0,,,2.0,4.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,8.0,0.0,4.0,,2.0,8.0,3.0,1.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,8.0,0.0,,6.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,4.0,3.0,7.0,0.0,7.0,1.0,6.0,5.0,6.0,4.0,2.0,0.0,4.0,5.0,1.0,0.0,4.0,2.6179775280898876
2017-02-15,8.0,8.0,0.0,,0.0,4.0,3.0,0.0,5.0,0.0,8.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,0.0,8.0,7.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,,8.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.6292134831460674
2017-02-16,3.0,3.0,1.0,,0.0,1.0,4.0,0.0,6.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,,0.0,1.0,,2.0,0.0,1.0,1.0,0.0,0.0,,0.0,2.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,6.0,2.0,1.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,3.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.1590909090909092
2017-02-17,6.0,7.0,6.0,,7.0,5.0,7.0,0.0,8.0,5.0,8.0,7.0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,,6.0,0.0,7.0,7.0,0.0,0.0,,7.0,8.0,7.0,,,7.0,7.0,6.0,0.0,8.0,6.0,7.0,8.0,0.0,0.0,5.0,0.0,8.0,6.0,7.0,,7.0,7.0,7.0,6.0,0.0,8.0,0.0,7.0,0.0,5.0,0.0,5.0,7.0,6.0,8.0,8.0,0.0,,8.0,6.0,0.0,5.0,8.0,0.0,7.0,8.0,7.0,0.0,7.0,8.0,8.0,0.0,6.0,7.0,7.0,8.0,8.0,6.0,7.0,0.0,5.0,7.0,7.0,0.0,7.0,5.393258426966292
2017-02-18,8.0,8.0,7.0,,8.0,7.0,8.0,0.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,,7.0,0.0,8.0,7.0,0.0,0.0,,8.0,8.0,8.0,,,8.0,7.0,8.0,0.0,7.0,8.0,8.0,7.0,0.0,0.0,8.0,0.0,8.0,8.0,7.0,,8.0,8.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,8.0,5.0,8.0,8.0,0.0,,8.0,7.0,0.0,8.0,8.0,0.0,7.0,8.0,8.0,0.0,8.0,8.0,8.0,0.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,0.0,8.0,7.0,7.0,0.0,8.0,6.022471910112359
2017-02-19,8.0,8.0,7.0,,7.0,7.0,6.0,0.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,4.0,7.0,5.0,8.0,6.0,6.0,4.0,,6.0,0.0,6.0,6.0,0.0,0.0,,4.0,8.0,7.0,,,7.0,6.0,8.0,0.0,6.0,6.0,6.0,7.0,0.0,0.0,4.0,0.0,8.0,6.0,6.0,,7.0,8.0,7.0,8.0,0.0,8.0,0.0,6.0,0.0,8.0,0.0,6.0,7.0,5.0,7.0,8.0,0.0,,8.0,8.0,0.0,7.0,8.0,0.0,4.0,4.0,8.0,0.0,7.0,7.0,8.0,0.0,8.0,6.0,8.0,8.0,8.0,7.0,2.0,0.0,7.0,6.0,6.0,0.0,6.0,5.224719101123595
2017-02-20,7.0,8.0,4.0,,8.0,5.0,4.0,0.0,7.0,2.0,8.0,7.0,7.0,8.0,8.0,5.0,8.0,5.0,8.0,7.0,7.0,3.0,,5.0,0.0,6.0,6.0,0.0,0.0,,8.0,8.0,6.0,,,4.0,3.0,2.0,0.0,5.0,2.0,5.0,8.0,0.0,0.0,5.0,0.0,8.0,2.0,7.0,,6.0,8.0,8.0,5.0,0.0,8.0,0.0,7.0,0.0,5.0,0.0,2.0,8.0,5.0,7.0,8.0,0.0,,8.0,3.0,0.0,6.0,8.0,0.0,7.0,4.0,6.0,0.0,7.0,8.0,8.0,0.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,0.0,6.0,7.0,2.0,0.0,7.0,4.865168539325842
2017-02-21,7.0,8.0,8.0,,7.0,7.0,7.0,0.0,8.0,8.0,8.0,7.0,7.0,6.0,5.0,5.0,7.0,8.0,8.0,6.0,6.0,7.0,,7.0,0.0,7.0,7.0,0.0,0.0,,8.0,6.0,7.0,,,5.0,7.0,8.0,0.0,8.0,8.0,8.0,6.0,0.0,0.0,7.0,0.0,8.0,8.0,7.0,,7.0,8.0,7.0,8.0,0.0,8.0,0.0,6.0,0.0,8.0,0.0,7.0,7.0,7.0,6.0,8.0,0.0,,6.0,7.0,0.0,7.0,7.0,0.0,7.0,8.0,7.0,0.0,4.0,5.0,7.0,0.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,0.0,7.0,5.0,7.0,0.0,6.0,5.47191011235955
2017-02-22,7.0,6.0,7.0,,7.0,6.0,7.0,0.0,8.0,7.0,6.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.0,0.0,6.0,6.0,0.0,0.0,,7.0,6.0,6.0,,,7.0,6.0,6.0,0.0,6.0,5.0,7.0,6.0,0.0,0.0,5.0,0.0,5.0,6.0,6.0,,7.0,6.0,7.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,5.0,6.0,6.0,5.0,8.0,0.0,,7.0,6.0,0.0,7.0,7.0,0.0,7.0,8.0,7.0,0.0,5.0,6.0,8.0,0.0,7.0,6.0,6.0,7.0,8.0,6.0,8.0,0.0,7.0,5.0,7.0,0.0,6.0,4.98876404494382
2017-02-23,6.0,6.0,7.0,,7.0,8.0,8.0,0.0,8.0,8.0,7.0,7.0,8.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,,8.0,0.0,7.0,7.0,0.0,0.0,,8.0,7.0,6.0,,,7.0,7.0,7.0,0.0,6.0,7.0,8.0,7.0,0.0,0.0,7.0,0.0,8.0,7.0,7.0,,7.0,7.0,7.0,7.0,0.0,8.0,0.0,7.0,0.0,5.0,0.0,5.0,7.0,8.0,6.0,8.0,0.0,,6.0,7.0,0.0,7.0,6.0,0.0,7.0,8.0,8.0,0.0,6.0,6.0,6.0,0.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,0.0,6.0,7.0,7.0,0.0,7.0,5.426966292134831
2017-02-24,6.0,6.0,7.0,,5.0,6.0,6.0,0.0,6.0,8.0,7.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,8.0,6.0,5.0,7.0,,6.0,0.0,7.0,5.0,0.0,0.0,,8.0,6.0,7.0,,,6.0,5.0,6.0,0.0,5.0,5.0,7.0,6.0,0.0,0.0,7.0,0.0,5.0,6.0,6.0,,7.0,7.0,6.0,7.0,0.0,8.0,0.0,5.0,0.0,7.0,0.0,6.0,6.0,4.0,7.0,8.0,0.0,,7.0,7.0,0.0,7.0,6.0,0.0,7.0,8.0,5.0,0.0,4.0,5.0,6.0,0.0,7.0,5.0,4.0,8.0,8.0,6.0,5.0,0.0,7.0,6.0,6.0,0.0,5.0,4.853932584269663
2017-02-25,4.0,2.0,4.0,,4.0,1.0,5.0,0.0,6.0,1.0,2.0,3.0,3.0,2.0,6.0,6.0,3.0,4.0,3.0,5.0,7.0,6.0,,4.0,0.0,4.0,5.0,0.0,0.0,,4.0,6.0,4.0,,,4.0,4.0,3.0,0.0,3.0,3.0,7.0,3.0,0.0,0.0,3.0,0.0,2.0,5.0,5.0,,3.0,3.0,4.0,6.0,0.0,5.0,0.0,6.0,0.0,6.0,0.0,4.0,5.0,7.0,4.0,8.0,0.0,,4.0,4.0,0.0,3.0,4.0,0.0,6.0,2.0,4.0,0.0,4.0,5.0,5.0,0.0,4.0,4.0,3.0,7.0,6.0,4.0,4.0,0.0,4.0,7.0,5.0,0.0,6.0,3.393258426966292
2017-02-26,8.0,8.0,7.0,,8.0,7.0,8.0,0.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,7.0,5.0,8.0,7.0,8.0,6.0,,7.0,0.0,7.0,7.0,0.0,0.0,,8.0,8.0,8.0,,,5.0,7.0,7.0,0.0,7.0,5.0,8.0,8.0,0.0,0.0,6.0,0.0,8.0,8.0,7.0,,7.0,8.0,7.0,8.0,0.0,7.0,0.0,7.0,0.0,8.0,0.0,6.0,7.0,8.0,8.0,8.0,0.0,,8.0,6.0,0.0,7.0,8.0,0.0,6.0,8.0,8.0,0.0,7.0,8.0,8.0,0.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,0.0,7.0,5.719101123595506
2017-02-27,6.0,7.0,2.0,,6.0,3.0,6.0,0.0,5.0,5.0,7.0,6.0,6.0,6.0,5.0,3.0,6.0,2.0,4.0,4.0,4.0,3.0,,5.0,0.0,4.0,2.0,0.0,0.0,,4.0,5.0,5.0,,,2.0,4.0,2.0,0.0,2.0,4.0,5.0,6.0,0.0,0.0,3.0,0.0,6.0,4.0,5.0,,4.0,6.0,6.0,1.0,0.0,8.0,0.0,5.0,0.0,2.0,0.0,2.0,5.0,3.0,4.0,8.0,0.0,,7.0,4.0,0.0,5.0,4.0,0.0,4.0,5.0,3.0,0.0,5.0,5.0,6.0,0.0,5.0,4.0,6.0,4.0,3.0,5.0,3.0,0.0,5.0,5.0,3.0,0.0,4.0,3.5168539325842696
2017-02-28,6.0,4.0,6.0,,5.0,1.0,5.0,0.0,7.0,4.0,5.0,6.0,6.0,5.0,6.0,3.0,5.0,2.0,4.0,5.0,5.0,7.0,,5.0,0.0,5.0,5.0,0.0,0.0,,2.0,6.0,5.0,,,6.0,5.0,2.0,0.0,3.0,3.0,3.0,6.0,0.0,0.0,6.0,0.0,4.0,4.0,5.0,,5.0,6.0,6.0,3.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,3.0,5.0,6.0,5.0,8.0,0.0,,4.0,5.0,0.0,5.0,6.0,0.0,8.0,3.0,3.0,0.0,6.0,5.0,5.0,0.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,0.0,4.0,6.0,5.0,0.0,6.0,3.853932584269663
2017-03-01,7.0,5.0,7.0,5.0,6.0,6.0,7.0,0.0,6.0,8.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,6.0,7.0,,6.0,0.0,5.0,6.0,0.0,0.0,,8.0,6.0,6.0,,,6.0,6.0,5.0,0.0,6.0,6.0,6.0,7.0,0.0,0.0,8.0,0.0,4.0,6.0,6.0,,7.0,6.0,6.0,8.0,0.0,6.0,0.0,6.0,0.0,8.0,0.0,6.0,6.0,6.0,5.0,8.0,0.0,,7.0,7.0,0.0,6.0,6.0,0.0,7.0,8.0,6.0,0.0,4.0,6.0,7.0,0.0,7.0,6.0,6.0,6.0,8.0,6.0,2.0,0.0,7.0,6.0,6.0,0.0,5.0,4.811111111111111
2017-03-02,5.0,5.0,5.0,2.0,7.0,2.0,6.0,0.0,5.0,4.0,5.0,7.0,8.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,5.0,,5.0,0.0,3.0,5.0,0.0,0.0,,1.0,5.0,4.0,,,4.0,4.0,6.0,0.0,1.0,7.0,5.0,6.0,0.0,0.0,3.0,0.0,8.0,6.0,6.0,,2.0,6.0,5.0,6.0,0.0,7.0,0.0,6.0,0.0,2.0,0.0,4.0,6.0,4.0,2.0,8.0,0.0,,6.0,4.0,0.0,3.0,6.0,0.0,7.0,3.0,2.0,0.0,5.0,6.0,5.0,0.0,3.0,6.0,4.0,7.0,5.0,5.0,7.0,0.0,3.0,6.0,4.0,0.0,6.0,3.9
2017-03-03,6.0,6.0,5.0,2.0,7.0,4.0,6.0,0.0,6.0,4.0,7.0,6.0,6.0,5.0,4.0,2.0,6.0,2.0,6.0,6.0,6.0,6.0,,5.0,0.0,3.0,6.0,0.0,0.0,,2.0,7.0,3.0,,,4.0,4.0,1.0,0.0,2.0,3.0,4.0,5.0,0.0,0.0,4.0,0.0,5.0,3.0,5.0,,4.0,6.0,4.0,4.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,3.0,5.0,4.0,5.0,8.0,0.0,,5.0,4.0,0.0,3.0,4.0,0.0,6.0,4.0,3.0,0.0,4.0,6.0,6.0,0.0,4.0,4.0,6.0,5.0,7.0,5.0,1.0,0.0,4.0,5.0,4.0,0.0,5.0,3.611111111111111
2017-03-04,5.0,3.0,5.0,1.0,6.0,1.0,5.0,0.0,5.0,1.0,7.0,7.0,6.0,6.0,5.0,4.0,7.0,3.0,4.0,6.0,5.0,6.0,,5.0,0.0,4.0,6.0,0.0,0.0,,3.0,7.0,5.0,,,5.0,5.0,5.0,0.0,4.0,2.0,7.0,7.0,0.0,0.0,4.0,0.0,7.0,6.0,5.0,,4.0,6.0,7.0,5.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,4.0,4.0,2.0,4.0,8.0,0.0,,3.0,4.0,0.0,5.0,4.0,0.0,6.0,7.0,4.0,0.0,4.0,6.0,4.0,0.0,4.0,6.0,7.0,6.0,5.0,5.0,2.0,0.0,4.0,6.0,5.0,0.0,6.0,3.8
