DATE,BABICE_FG,BIALOWIEZA_FG,BIALYSTOK_FG,BIEBRZA-PIENCZYKOWEK_FG,BIELSKO-BIALA_FG,BORUSOWA_FG,BUKOWINA TATRZANSKA_FG,CHOJNICE_FG,CHORZELOW_FG,CIESZANOW_FG,CZOSTOCHOWA_FG,DRONIOWICE_FG,DYNOW_FG,ELBLAG_FG,ELBLAG-MILEJEWO_FG,GDANSK-REBIECHOWO_FG,GDANSK-SWIBNO_FG,GORZOW WLKP_FG,GORZYN_FG,GOZOW WLKP._FG,HEL_FG,JABLONKA_FG,JARCZEW_FG,JELENIA GORA_FG,KALISZ_FG,KASPROWY WIERCH_FG,KATOWICE_FG,KATOWICE-MUCHOWIEC_FG,KETRZYN_FG,KIELCE_FG,KLODZKO_FG,KOLO_FG,KOLOBRZEG-DZWIRZYNO_FG,KOMANCZA_FG,KOSZALIN_FG,KOZIENCE_FG,KOZIENICE_FG,KRAKOW_FG,KRAKOW OBS. ASTRONOMICZNE_FG,KRAKOW-BALICE_FG,KROSCIENKO_FG,KROSNO_FG,KRYNICA_FG,LACKO_FG,LAZY_FG,LEBA_FG,LEBORK_FG,LEGIONOWO_FG,LEGNICA_FG,LESKO_FG,LESZNO_FG,LIDZBARK WARMINSKI_FG,LIESEK_FG,LIMANOWA_FG,LODZ_FG,LUBLIN RADAWIEC_FG,LUBLIN-RADAWIEC_FG,LUBLINEK_FG,MIKOLAJKI_FG,MLAWA_FG,MSZANA DOLNA_FG,NOWY SACZ_FG,OLSZTYN_FG,OPOLE_FG,PILA_FG,PIWNICZNA_FG,PLOCK_FG,PORONIN_FG,POZNAN_FG,PSZCZYNA_FG,PULAWY_FG,PULTUSK_FG,RACIBORZ_FG,RESKO_FG,RESKO-SMOLSKO_FG,RZESZOW JASIONKA_FG,RZESZOW-JASIONKA_FG,SANDOMIERZ_FG,SIEDLCE_FG,SKIERNIEWICE_FG,SLUBICE_FG,SNIEZKA_FG,SOLINA-JAWOR_FG,STASZOW_FG,SULEJOW_FG,SWINOUJSCIE_FG,SZCZECIN_FG,SZCZECINEK_FG,TARNOW_FG,TERESPOL_FG,TORUN_FG,USTKA_FG,WARSZAWA-BIELANY_FG,WARSZAWA-FILTRY_FG,WARSZAWA-OKECIE_FG,WIELUN_FG,WLODAWA_FG,WROCLAW_FG,WROCLAW II_FG,ZAKOPANE_FG,ZAMOSC_FG,ZIELONA GORA_FG,mean_FG
2021-01-13,20.0,23.0,0.0,20.0,0.0,37.0,,0.0,23.0,50.0,0.0,47.0,43.0,0.0,0.0,17.0,12.0,,13.0,38.0,0.0,,43.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,39.0,0.0,13.0,0.0,0.0,,,33.0,0.0,23.0,16.0,17.0,20.0,,0.0,0.0,30.0,0.0,0.0,50.0,10.0,47.0,47.0,0.0,,0.0,41.0,14.5,0.0,37.0,0.0,0.0,15.0,0.0,10.0,0.0,,0.0,,17.0,,0.0,41.0,0.0,0.0,,0.0,0.0,23.0,0.0,59.666666666666664,,20.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,40.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,12.571705426356587
2021-01-14,32.0,23.0,22.0,40.0,42.0,20.0,,27.0,27.0,23.0,35.0,33.0,20.0,39.0,33.0,27.0,42.0,,10.0,34.0,41.0,,13.0,31.0,36.0,64.0,22.0,,24.0,25.0,30.0,37.0,53.0,13.0,12.0,26.0,,30.0,10.0,,3.0,26.0,23.0,13.0,,36.0,22.0,23.0,40.0,20.0,45.0,40.0,32.0,33.0,,32.0,,31.0,40.0,22.0,13.0,13.0,25.0,32.0,17.0,27.0,22.0,,,,27.0,,57.0,26.0,,29.0,,28.0,27.0,23.0,30.0,157.66666666666666,,17.0,29.0,65.0,22.0,19.0,10.0,31.0,25.0,32.0,,,35.0,30.0,40.0,,35.0,10.0,41.0,32.0,30.16465863453815
2021-01-15,29.0,33.0,0.0,33.0,0.0,33.0,,0.0,33.0,,0.0,33.0,37.0,0.0,0.0,30.0,20.5,,27.0,45.0,0.0,,30.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,31.0,,17.0,0.0,0.0,,,13.0,0.0,20.0,17.0,17.0,20.0,,0.0,0.0,17.0,0.0,0.0,0.0,17.0,20.0,27.0,0.0,,0.0,34.0,17.5,0.0,23.0,0.0,0.0,11.0,0.0,27.0,0.0,,0.0,,40.0,,0.0,31.0,0.0,0.0,,0.0,0.0,17.0,0.0,44.333333333333336,,27.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.575396825396826
2021-01-16,35.0,30.0,30.0,33.0,45.0,40.0,,32.0,27.0,,34.0,57.0,37.0,34.0,50.0,53.0,56.0,0.0,33.0,42.0,48.0,,30.0,40.0,59.0,75.0,27.0,,31.0,27.0,36.0,54.0,74.0,20.0,32.0,29.0,,45.0,27.0,,13.0,32.0,17.0,13.0,,52.0,42.0,27.0,53.0,28.0,67.0,53.0,25.0,37.0,,32.0,,49.0,40.0,37.0,20.0,22.0,37.0,49.0,22.0,10.0,45.0,,,,27.0,,60.0,32.0,,42.0,,28.0,32.0,23.0,32.0,151.66666666666666,,30.0,47.0,32.0,45.0,28.0,0.0,30.0,30.0,77.0,,,42.0,37.0,39.0,,50.0,20.0,44.0,37.0,38.06827309236947
2021-01-17,17.0,17.0,0.0,10.0,0.0,20.0,,0.0,17.0,33.0,0.0,20.0,17.0,0.0,0.0,13.0,11.0,,10.0,16.0,0.0,,13.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,19.0,0.0,13.0,0.0,0.0,,,7.0,0.0,13.0,12.5,13.0,10.0,,0.0,11.5,13.0,0.0,0.0,0.0,0.0,27.0,20.0,0.0,,0.0,21.0,10.5,0.0,20.0,0.0,0.0,10.0,0.0,20.0,0.0,,0.0,,23.0,,0.0,19.0,0.0,0.0,,0.0,0.0,13.0,0.0,39.666666666666664,,10.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.839147286821705
2021-01-18,7.0,13.0,10.0,10.0,25.0,3.0,,25.0,17.0,20.0,15.0,20.0,17.0,18.0,50.0,17.0,42.0,0.0,3.0,17.0,41.0,,10.0,8.0,,58.0,20.0,,23.0,17.0,11.0,19.0,43.0,7.0,32.0,11.0,,22.0,13.0,,0.0,28.0,7.0,7.0,,41.0,17.0,17.0,7.0,19.0,15.0,17.0,15.0,7.0,,17.0,,10.0,19.0,7.0,7.0,0.0,20.0,16.0,7.0,7.0,12.0,,,,17.0,,20.0,24.0,,25.0,,20.0,12.0,10.0,28.0,142.0,,10.0,15.0,20.0,25.0,23.0,0.0,12.0,15.0,50.0,,,15.0,12.0,21.0,,20.0,12.0,21.0,20.0,18.93975903614458
2021-01-19,20.0,17.0,0.0,27.0,0.0,43.0,,0.0,20.0,23.0,0.0,43.0,27.0,0.0,0.0,20.0,30.5,,17.0,27.0,0.0,,27.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,32.0,0.0,20.0,0.0,0.0,,,7.0,0.0,7.0,22.0,20.0,17.0,,0.0,0.0,20.0,0.0,0.0,0.0,23.0,62.0,40.0,0.0,,0.0,21.0,21.0,0.0,57.0,0.0,0.0,13.0,0.0,40.0,0.0,,0.0,,27.0,,0.0,33.0,0.0,0.0,,0.0,0.0,20.0,0.0,61.666666666666664,,10.0,0.0,0.0,0.0,32.0,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,11.153100775193797
2021-01-20,13.0,23.0,32.0,40.0,65.0,43.0,,45.0,23.0,40.0,30.0,33.0,33.0,36.0,61.0,30.0,52.0,0.0,20.0,26.0,47.0,,40.0,21.0,,113.0,52.0,,56.0,20.0,59.0,40.0,44.0,27.0,38.0,28.0,,15.0,10.0,,30.0,47.0,13.0,27.0,,50.0,28.0,20.0,35.0,30.0,40.0,33.0,82.0,23.0,,37.0,,32.0,45.0,30.0,53.0,12.0,27.0,30.0,17.0,40.0,32.0,,,,30.0,,49.0,44.0,,58.0,,39.0,30.0,27.0,42.0,206.0,,13.0,44.0,32.0,55.0,40.0,27.0,34.0,25.0,52.0,,,25.0,32.0,39.0,,35.0,12.0,61.0,45.0,38.12048192771084
2021-01-21,28.0,27.0,0.0,33.0,0.0,30.0,,0.0,17.0,33.0,0.0,30.0,40.0,0.0,0.0,43.0,29.0,,20.0,34.0,0.0,,47.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,58.0,0.0,40.0,0.0,0.0,,,0.0,0.0,23.0,27.0,40.0,23.0,,0.0,22.5,17.0,0.0,0.0,0.0,37.0,50.0,27.0,0.0,,0.0,29.0,28.0,0.0,47.0,0.0,0.0,26.0,0.0,37.0,35.0,,0.0,,37.0,,0.0,51.0,0.0,0.0,,0.0,0.0,40.0,0.0,47.333333333333336,,17.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,14.160852713178294
2021-01-22,25.0,27.0,22.0,37.0,100.0,23.0,,42.0,23.0,50.0,33.0,33.0,53.0,30.0,60.0,37.0,47.0,0.0,20.0,38.0,44.0,,40.0,44.0,41.0,130.0,30.0,,52.0,25.0,88.0,53.0,49.0,33.0,45.0,30.0,,27.0,17.0,,30.0,45.0,40.0,23.0,,65.0,45.0,23.0,47.0,62.0,47.0,33.0,82.0,43.0,,30.0,,28.0,56.0,35.0,67.0,29.0,37.0,50.0,25.0,47.0,30.0,,,,40.0,,46.0,48.0,,69.0,,44.0,26.0,40.0,46.0,122.66666666666667,,23.0,34.0,22.0,57.0,40.0,30.0,25.0,32.0,52.0,,,22.0,45.0,46.0,,45.0,32.0,54.0,45.0,42.29365079365079
2021-01-23,44.0,27.0,0.0,30.0,0.0,37.0,,0.0,33.0,33.0,0.0,37.0,27.0,0.0,0.0,30.0,21.0,,7.0,38.0,0.0,,27.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,47.0,0.0,33.0,0.0,0.0,,,17.0,0.0,47.0,26.5,33.0,30.0,,0.0,16.0,27.0,0.0,0.0,0.0,20.0,45.0,30.0,0.0,,0.0,39.0,22.0,0.0,17.0,0.0,0.0,17.5,0.0,43.0,0.0,,0.0,,37.0,,0.0,25.0,0.0,0.0,,0.0,0.0,27.0,0.0,23.333333333333332,,20.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,12.596899224806203
2021-01-24,16.0,23.0,17.0,13.0,32.0,17.0,,17.0,17.0,27.0,18.0,27.0,17.0,20.0,28.0,17.0,21.0,0.0,0.0,34.0,29.0,,13.0,18.0,33.0,80.0,30.0,,24.0,20.0,31.0,17.0,23.0,23.0,12.0,21.0,,35.0,27.0,,7.0,32.0,20.0,13.0,,21.0,16.0,20.0,10.0,25.0,17.0,7.0,35.0,30.0,,27.0,,19.0,23.0,27.0,30.0,12.0,17.0,17.0,7.0,7.0,20.0,,,,13.0,,40.0,12.0,,40.0,,25.0,21.0,17.0,15.0,64.33333333333333,,20.0,25.0,15.0,10.0,10.0,10.0,26.0,15.0,45.0,,,17.0,17.0,33.0,,20.0,15.0,35.0,12.0,21.765873015873016
2021-01-25,18.0,20.0,0.0,23.0,0.0,30.0,,0.0,27.0,60.0,0.0,33.0,30.0,0.0,0.0,30.0,13.5,,3.0,22.0,0.0,,23.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,39.0,0.0,17.0,0.0,0.0,,,23.0,0.0,13.0,19.0,30.0,17.0,,0.0,0.0,20.0,0.0,0.0,0.0,23.0,25.0,40.0,0.0,,0.0,31.0,16.0,0.0,17.0,0.0,0.0,12.5,0.0,30.0,0.0,,0.0,,17.0,,0.0,27.0,0.0,0.0,,0.0,0.0,33.0,0.0,30.0,,13.0,0.0,0.0,22.0,19.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.069767441860465
2021-01-26,52.0,53.0,45.0,60.0,47.0,43.0,,37.0,27.0,77.0,21.0,53.0,43.0,56.0,39.0,47.0,46.0,0.0,7.0,33.0,51.0,,63.0,31.0,36.0,40.0,32.0,,46.0,30.0,30.0,51.0,74.0,10.0,47.0,40.0,,52.0,20.0,,20.0,34.0,17.0,20.0,,45.0,50.0,50.0,47.0,35.0,45.0,40.0,22.0,43.0,,65.0,,57.0,56.0,50.0,23.0,26.0,45.0,30.0,25.0,13.0,55.0,,,,37.0,,30.0,40.0,,70.0,,44.0,56.0,50.0,34.0,129.33333333333334,,37.0,55.0,20.0,30.0,34.0,22.0,56.0,30.0,65.0,,,62.0,35.0,82.0,,35.0,17.0,93.0,32.0,42.230158730158735
2021-01-27,44.0,37.0,0.0,40.0,0.0,37.0,,0.0,27.0,47.0,0.0,30.0,33.0,0.0,0.0,50.0,20.0,,20.0,19.0,0.0,,37.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,41.0,0.0,13.0,0.0,0.0,,,27.0,0.0,17.0,14.5,10.0,17.0,,0.0,0.0,33.0,0.0,0.0,0.0,37.0,27.0,43.0,0.0,,0.0,48.0,23.5,0.0,27.0,0.0,0.0,13.0,0.0,20.0,0.0,,0.0,,40.0,,0.0,34.0,0.0,0.0,,0.0,0.0,23.0,0.0,44.0,,30.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,12.220930232558139
2021-01-28,26.0,20.0,20.0,27.0,32.0,23.0,,37.0,17.0,33.0,21.0,33.0,20.0,23.0,51.0,33.0,51.0,0.0,20.0,31.0,56.0,,27.0,15.0,22.0,69.0,32.0,,35.0,22.0,29.0,36.0,80.0,20.0,47.0,22.0,,17.0,10.0,,7.0,32.0,20.0,27.0,,66.0,45.0,23.0,25.0,28.0,30.0,27.0,35.0,17.0,,27.0,,28.0,37.0,30.0,57.0,14.0,25.0,16.0,25.0,13.0,35.0,,,,30.0,,30.0,46.0,,49.0,,29.0,25.0,13.0,32.0,155.33333333333334,,23.0,35.0,27.0,37.0,38.0,20.0,21.0,20.0,75.0,,,22.0,25.0,36.0,,30.0,20.0,45.0,25.0,31.59920634920635
2021-01-29,31.0,23.0,0.0,23.0,0.0,17.0,,0.0,17.0,40.0,0.0,17.0,27.0,0.0,0.0,20.0,16.0,,3.0,13.0,0.0,,37.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,33.0,0.0,17.0,0.0,0.0,,,20.0,0.0,0.0,14.5,13.0,13.0,,0.0,0.0,37.0,30.0,0.0,0.0,10.0,52.0,27.0,0.0,,0.0,31.0,13.0,0.0,17.0,0.0,0.0,11.0,0.0,0.0,0.0,,0.0,,17.0,,0.0,22.0,0.0,0.0,,0.0,0.0,13.0,0.0,49.333333333333336,,23.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.963178294573645
2021-01-30,21.0,,12.0,17.0,47.0,33.0,,22.0,23.0,27.0,28.0,30.0,27.0,31.0,34.0,47.0,41.0,0.0,7.0,35.0,39.0,,23.0,19.0,26.0,88.0,20.0,,26.0,22.0,33.0,29.0,64.0,20.0,27.0,20.0,,42.0,30.0,,7.0,38.0,23.0,17.0,,47.0,27.0,23.0,0.0,31.0,35.0,20.0,45.0,40.0,,25.0,,31.0,29.0,22.0,53.0,26.0,22.0,25.0,20.0,17.0,22.0,,,,23.0,,50.0,34.0,,37.0,,25.0,21.0,13.0,23.0,156.0,,20.0,29.0,37.0,22.0,24.0,15.0,15.0,20.0,80.0,,,27.0,27.0,27.0,,20.0,30.0,31.0,25.0,29.951807228915662
2021-01-31,25.0,,0.0,47.0,0.0,7.0,0.0,0.0,10.0,17.0,0.0,7.0,13.0,0.0,0.0,53.0,24.0,,0.0,27.0,0.0,,27.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,31.0,0.0,17.0,0.0,0.0,,,10.0,0.0,13.0,8.0,13.0,13.0,,0.0,0.0,33.0,10.0,0.0,0.0,40.0,22.0,13.0,0.0,,0.0,24.0,26.0,0.0,13.0,0.0,0.0,5.0,0.0,3.0,0.0,,0.0,,20.0,,0.0,49.0,0.0,0.0,,0.0,0.0,13.0,0.0,17.333333333333332,,3.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.992248062015505
2021-02-01,24.0,,12.0,20.0,32.0,10.0,0.0,32.0,23.0,17.0,25.0,23.0,17.0,28.0,45.0,13.0,38.0,0.0,20.0,27.0,43.0,,20.0,28.0,20.0,54.0,30.0,,31.0,20.0,13.0,38.0,38.0,13.0,30.0,14.0,,37.0,27.0,,0.0,22.0,7.0,10.0,,41.0,27.0,13.0,20.0,17.0,22.0,17.0,7.0,27.0,,17.0,,28.0,34.0,25.0,13.0,0.0,22.0,27.0,0.0,7.0,25.0,,,,20.0,,18.0,24.0,,28.0,,23.0,20.0,17.0,30.0,139.0,,23.0,18.0,22.0,42.0,34.0,0.0,17.0,25.0,32.0,,,30.0,35.0,25.0,,37.0,12.0,11.0,40.0,23.952380952380953
2021-02-02,17.0,,0.0,43.0,0.0,0.0,,0.0,10.0,20.0,0.0,30.0,17.0,0.0,0.0,27.0,23.0,,0.0,19.0,0.0,,33.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,32.0,0.0,23.0,0.0,0.0,,,3.0,0.0,10.0,19.0,17.0,17.0,,0.0,15.0,23.0,15.0,0.0,0.0,10.0,55.0,30.0,0.0,,0.0,23.0,22.5,0.0,47.0,0.0,0.0,14.5,17.0,13.0,0.0,,0.0,,23.0,,0.0,24.0,0.0,0.0,,0.0,0.0,17.0,0.0,50.0,,10.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.341176470588236
2021-02-03,12.0,,10.0,17.0,72.0,17.0,,20.0,23.0,37.0,29.0,40.0,50.0,23.0,33.0,30.0,32.0,,0.0,25.0,39.0,,33.0,38.0,29.0,114.0,37.0,,19.0,30.0,75.0,19.0,31.0,23.0,17.0,25.0,,15.0,17.0,,7.0,49.0,23.0,17.0,,40.0,27.0,13.0,27.0,41.0,25.0,10.0,60.0,43.0,,37.0,,26.0,20.0,22.0,33.0,15.0,17.0,39.0,22.0,27.0,15.0,,,,33.0,,35.0,31.0,,54.0,,36.0,21.0,13.0,20.0,157.0,,20.0,38.0,50.0,27.0,33.0,20.0,22.0,25.0,32.0,,,20.0,27.0,45.0,,35.0,17.0,63.0,22.0,31.48780487804878
2021-02-04,41.0,33.0,0.0,57.0,0.0,40.0,,0.0,37.0,77.0,0.0,57.0,47.0,0.0,0.0,37.0,31.0,0.0,7.0,24.0,0.0,,30.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,38.0,0.0,23.0,0.0,0.0,,,37.0,0.0,23.0,25.5,30.0,37.0,,0.0,0.0,27.0,0.0,0.0,0.0,33.0,52.0,57.0,0.0,,0.0,41.0,27.0,0.0,47.0,0.0,0.0,18.5,0.0,37.0,0.0,,0.0,,37.0,,0.0,25.0,0.0,0.0,,0.0,0.0,13.0,0.0,67.33333333333333,,40.0,0.0,0.0,23.0,25.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.0,15.32567049808429
2021-02-05,16.0,17.0,15.0,13.0,22.0,17.0,,15.0,23.0,20.0,20.0,20.0,17.0,20.0,20.0,23.0,32.0,0.0,20.0,34.0,29.0,,7.0,25.0,21.0,59.0,22.0,,17.0,20.0,19.0,18.0,33.0,10.0,15.0,11.0,,37.0,20.0,,37.0,14.0,17.0,13.0,,26.0,12.0,17.0,37.0,16.0,40.0,10.0,12.0,17.0,,22.0,,29.0,25.0,10.0,23.0,14.0,17.0,26.0,15.0,7.0,10.0,,,,13.0,,15.0,18.0,,27.0,,23.0,13.0,7.0,38.0,49.0,,20.0,22.0,27.0,32.0,8.0,12.0,15.0,12.0,30.0,,,20.0,25.0,29.0,,37.0,12.0,25.0,25.0,20.797619047619047
2021-02-06,32.0,17.0,0.0,17.0,0.0,33.0,,0.0,30.0,23.0,0.0,37.0,30.0,0.0,0.0,10.0,14.0,0.0,33.0,44.0,0.0,,17.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,44.0,0.0,23.0,0.0,0.0,,,37.0,0.0,43.0,9.5,23.0,17.0,,0.0,0.0,27.0,0.0,0.0,0.0,3.0,40.0,20.0,0.0,,0.0,58.0,11.0,0.0,23.0,0.0,0.0,19.5,0.0,10.0,0.0,,0.0,,17.0,,0.0,22.0,0.0,0.0,,0.0,0.0,23.0,0.0,37.666666666666664,,37.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.318007662835248
2021-02-07,59.0,23.0,17.0,13.0,57.0,53.0,,30.0,40.0,47.0,45.0,53.0,43.0,20.0,41.0,33.0,34.0,,120.0,60.0,44.0,,37.0,40.0,63.0,133.0,57.0,,20.0,50.0,33.0,73.0,31.0,23.0,27.0,46.0,,82.0,50.0,,43.0,38.0,27.0,23.0,,38.0,27.0,43.0,52.0,37.0,70.0,10.0,40.0,37.0,,37.0,,92.0,21.0,37.0,30.0,25.0,27.0,49.0,45.0,17.0,62.0,,,,50.0,,38.0,51.0,,67.0,,50.0,41.0,60.0,64.0,149.66666666666666,,57.0,64.0,60.0,52.0,44.0,42.0,40.0,45.0,30.0,,,65.0,40.0,44.0,,75.0,15.0,66.0,55.0,46.851405622489956
2021-02-08,69.0,60.0,0.0,83.0,0.0,33.0,,0.0,37.0,50.0,0.0,20.0,37.0,0.0,0.0,77.0,42.0,0.0,60.0,44.0,0.0,,57.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,64.0,0.0,10.0,0.0,0.0,,,20.0,0.0,43.0,22.5,20.0,10.0,,0.0,0.0,47.0,35.0,0.0,0.0,37.0,20.0,17.0,0.0,,0.0,76.0,24.5,0.0,13.0,0.0,0.0,14.0,0.0,17.0,0.0,,0.0,,40.0,,0.0,49.0,0.0,0.0,,0.0,0.0,73.0,0.0,44.333333333333336,,47.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,16.86590038314176
2021-02-09,9.0,17.0,25.0,33.0,20.0,17.0,,22.0,17.0,13.0,15.0,17.0,3.0,36.0,35.0,20.0,43.0,,3.0,16.0,51.0,,7.0,9.0,11.0,83.0,10.0,,25.0,12.0,19.0,13.0,19.0,13.0,12.0,10.0,,22.0,13.0,,17.0,24.0,17.0,7.0,,34.0,20.0,7.0,0.0,16.0,12.0,23.0,22.0,7.0,,12.0,,13.0,24.0,17.0,13.0,11.0,22.0,12.0,17.0,23.0,15.0,,,,13.0,,21.0,21.0,,32.0,,21.0,13.0,13.0,14.0,90.66666666666667,,17.0,14.0,17.0,17.0,16.0,10.0,14.0,12.0,22.0,,,12.0,2.0,20.0,,12.0,10.0,25.0,15.0,18.65863453815261
2021-02-10,6.0,3.0,0.0,13.0,0.0,10.0,,0.0,17.0,13.0,0.0,17.0,10.0,0.0,0.0,20.0,9.5,0.0,7.0,13.0,0.0,,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,,,10.0,0.0,20.0,9.5,17.0,10.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0,17.0,13.0,0.0,,0.0,8.0,8.5,0.0,17.0,0.0,0.0,6.5,0.0,17.0,0.0,,0.0,,10.0,,0.0,12.0,0.0,0.0,,0.0,0.0,10.0,0.0,31.666666666666668,0.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.553030303030304
2021-02-11,,37.0,22.0,40.0,32.0,50.0,,32.0,40.0,57.0,40.0,30.0,57.0,41.0,43.0,37.0,22.0,27.0,7.0,,37.0,,27.0,23.0,22.0,66.0,22.0,,20.0,42.0,30.0,40.0,28.0,33.0,12.0,,35.0,47.0,23.0,,43.0,55.0,40.0,23.0,,65.0,27.0,30.0,35.0,37.0,42.0,10.0,37.0,27.0,27.0,57.0,,,42.0,32.0,20.0,25.0,32.0,28.0,22.0,60.0,27.0,,,,50.0,,60.0,12.0,,,50.0,53.0,42.0,20.0,16.0,161.66666666666666,,20.0,37.0,40.0,12.0,17.0,27.0,27.0,20.0,75.0,30.0,,50.0,32.0,47.0,,22.0,17.0,60.0,25.0,35.98393574297189
2021-02-12,,47.0,0.0,47.0,0.0,50.0,,0.0,40.0,57.0,0.0,23.0,63.0,0.0,0.0,43.0,0.0,0.0,7.0,,0.0,,37.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,30.0,0.0,0.0,,,20.0,0.0,20.0,0.0,47.0,30.0,,0.0,0.0,23.0,0.0,0.0,0.0,3.0,15.0,57.0,0.0,,0.0,,0.0,0.0,30.0,0.0,0.0,0.0,0.0,37.0,0.0,,0.0,,40.0,,0.0,,0.0,0.0,,0.0,0.0,23.0,0.0,37.333333333333336,,37.0,0.0,0.0,0.0,17.0,25.0,0.0,0.0,0.0,27.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,11.232931726907632
2021-02-13,47.0,37.0,30.0,57.0,40.0,50.0,,40.0,33.0,50.0,39.0,37.0,43.0,44.0,53.0,67.0,61.0,,7.0,31.0,53.0,,40.0,23.0,38.0,103.0,27.0,,41.0,42.0,26.0,58.0,61.0,23.0,40.0,39.0,,45.0,37.0,,37.0,53.0,40.0,27.0,,39.0,23.0,37.0,42.0,34.0,42.0,43.0,15.0,50.0,,60.0,,44.0,54.0,40.0,17.0,41.0,42.0,41.0,25.0,17.0,30.0,,,,40.0,,55.0,35.0,,62.0,,48.0,42.0,17.0,28.0,112.33333333333333,,30.0,51.0,25.0,25.0,28.0,0.0,52.0,32.0,92.0,,,40.0,27.0,59.0,,35.0,15.0,68.0,32.0,41.028112449799195
2021-02-14,52.0,43.0,0.0,57.0,0.0,47.0,,0.0,43.0,60.0,0.0,37.0,50.0,0.0,0.0,73.0,30.5,0.0,13.0,25.0,0.0,,67.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,60.0,0.0,30.0,0.0,0.0,,,40.0,0.0,37.0,29.0,40.0,37.0,,0.0,0.0,40.0,0.0,0.0,0.0,57.0,12.0,40.0,0.0,,0.0,55.0,31.0,0.0,17.0,0.0,0.0,17.5,0.0,27.0,0.0,,0.0,,47.0,,0.0,41.0,0.0,0.0,,0.0,0.0,27.0,0.0,41.0,,40.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,15.96551724137931
2021-02-15,27.0,20.0,22.0,17.0,30.0,33.0,,27.0,23.0,47.0,18.0,20.0,37.0,18.0,28.0,23.0,35.0,,3.0,21.0,30.0,,33.0,6.0,21.0,54.0,15.0,,15.0,25.0,0.0,38.0,41.0,23.0,27.0,27.0,,42.0,20.0,,7.0,38.0,23.0,7.0,,26.0,17.0,30.0,20.0,27.0,20.0,10.0,12.0,23.0,,47.0,,36.0,23.0,30.0,17.0,11.0,27.0,16.0,22.0,7.0,42.0,,,,27.0,,15.0,21.0,,57.0,,35.0,27.0,17.0,38.0,96.0,,23.0,38.0,25.0,35.0,24.0,17.0,25.0,25.0,40.0,,,35.0,22.0,38.0,,22.0,15.0,51.0,22.0,26.433734939759034
