DATE,BIALOWIEZA_RR,BIALYSTOK_RR,BIEBRZA-PIENCZYKOWEK_RR,BIELSKO-BIALA_RR,BORUSOWA_RR,CHOJNICE_RR,CHORZELOW_RR,CIESZANOW_RR,CZOSTOCHOWA_RR,DRONIOWICE_RR,DYNOW_RR,ELBLAG_RR,ELBLAG-MILEJEWO_RR,GDANSK-REBIECHOWO_RR,GDANSK-SWIBNO_RR,GORZOW WLKP_RR,GORZYN_RR,HEL_RR,JABLONKA_RR,JARCZEW_RR,JELENIA GORA_RR,KASPROWY WIERCH_RR,KATOWICE-MUCHOWIEC_RR,KIELCE_RR,KLODZKO_RR,KOLO_RR,KOLOBRZEG-DZWIRZYNO_RR,KOLUDA WIELKA_RR,KOMANCZA_RR,KOSZALIN_RR,KOZIENCE_RR,KRAKOW-BALICE_RR,KROSNO_RR,KRYNICA_RR,LACKO_RR,LAZY_RR,LEBA_RR,LEBORK_RR,LEGIONOWO_RR,LEGNICA_RR,LESKO_RR,LESZNO_RR,LIDZBARK WARMINSKI_RR,LIMANOWA_RR,LODZ_RR,LUBLIN-RADAWIEC_RR,MIKOLAJKI_RR,MLAWA_RR,MSZANA DOLNA_RR,NOWY SACZ_RR,OLECKO_RR,OLSZTYN_RR,OPOLE_RR,PILA_RR,PIWNICZNA_RR,PLOCK_RR,PORONIN_RR,POZNAN_RR,PSZCZYNA_RR,PUCZNIEW_RR,PULTUSK_RR,RACIBORZ_RR,RESKO_RR,RESKO-SMOLSKO_RR,ROZANYSTOK_RR,RZESZOW JASIONKA_RR,SANDOMIERZ_RR,SIEDLCE_RR,SKIERNIEWICE_RR,SLUBICE_RR,SNIEZKA_RR,SOLINA-JAWOR_RR,STASZOW_RR,SULEJOW_RR,SUWALKI_RR,SWINOUJSCIE_RR,SZCZECIN_RR,SZEPIETOWO_RR,TARNOW_RR,TERESPOL_RR,TORUN_RR,USTKA_RR,WARSZAWA-BIELANY_RR,WARSZAWA-FILTRY_RR,WARSZAWA-OKECIE_RR,WIELICHOWO_RR,WIELUN_RR,WLODAWA_RR,WROCLAW_RR,ZAKOPANE_RR,ZAMOSC_RR,ZIELONA GORA_RR,mean_RR
2020-09-24,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,25.0,0.0,0.0,0.0,272.0,102.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,7.175824175824176
2020-09-25,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,158.0,23.0,0.0,0.0,63.0,0.0,0.0,71.0,0.0,66.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,34.0,0.0,0.0,0.0,0.0,73.0,25.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,93.0,0.0,64.0,262.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21978021978022
2020-09-26,33.0,3.0,0.0,48.0,5.0,96.0,58.0,458.0,25.0,29.0,213.0,0.0,7.0,74.0,60.0,164.0,154.0,7.0,40.0,507.0,166.0,182.0,56.0,90.0,165.0,136.0,27.0,187.0,120.0,27.0,354.0,84.0,116.0,69.0,28.0,1.0,5.0,14.0,173.0,181.0,127.0,127.0,32.0,15.0,213.0,551.0,5.0,315.0,23.0,21.0,0.0,41.0,88.0,151.0,0.0,188.0,24.0,119.0,47.0,152.0,308.0,155.0,,32.0,0.0,193.0,204.0,135.0,245.0,398.0,152.0,129.0,160.0,130.0,0.0,40.0,114.0,38.0,0.0,29.0,203.0,8.0,246.0,204.0,250.0,85.0,17.0,24.0,279.0,72.0,325.0,255.0,119.02197802197803
2020-09-27,65.0,0.0,16.0,0.0,1.0,0.0,10.0,16.0,0.0,1.0,14.0,0.0,0.0,12.0,0.0,0.0,39.0,0.0,7.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,19.0,104.0,0.0,,0.0,6.0,0.0,0.0,0.0,111.0,0.0,0.0,24.0,15.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,90.0,96.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.846153846153847
2020-09-28,8.0,0.0,0.0,148.0,79.0,0.0,16.0,0.0,168.0,182.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,117.0,210.0,162.0,24.0,139.0,0.0,0.0,0.0,37.0,0.0,0.0,161.0,34.0,63.0,48.0,60.0,0.0,0.0,0.0,103.0,16.0,15.0,0.0,45.0,0.0,1.0,0.0,0.0,71.0,69.0,1.0,0.0,191.0,0.0,44.0,0.0,95.0,0.0,135.0,1.0,0.0,222.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,17.0,11.0,5.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,86.0,0.0,170.0,107.0,1.0,11.0,35.989010989010985
2020-09-29,2.0,0.0,0.0,0.0,100.0,0.0,228.0,202.0,0.0,26.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,137.0,0.0,0.0,0.0,0.0,109.0,86.0,113.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,155.0,0.0,26.0,13.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,179.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.626373626373628
2020-09-30,12.0,13.0,0.0,300.0,220.0,5.0,230.0,120.0,77.0,68.0,166.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,122.0,99.0,2.0,556.0,132.0,80.0,0.0,56.0,1.0,26.0,178.0,0.0,123.0,191.0,250.0,218.0,156.0,321.0,9.0,4.0,45.0,1.0,205.0,1.0,0.0,276.0,36.0,133.0,1.0,28.0,327.0,277.0,0.0,15.0,30.0,0.0,347.0,23.0,295.0,2.0,138.0,38.0,32.0,40.0,,2.0,0.0,307.0,140.0,96.0,85.0,0.0,23.0,286.0,151.0,66.0,0.0,0.0,0.0,30.0,244.0,60.0,13.0,0.0,60.0,54.0,52.0,0.0,44.0,89.0,8.0,331.0,200.0,0.0,92.04395604395604
2020-10-01,0.0,0.0,0.0,0.0,55.0,0.0,109.0,80.0,0.0,21.0,144.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,93.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,182.0,0.0,0.0,0.0,0.0,191.0,74.0,79.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,132.0,0.0,48.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,161.0,58.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,19.87912087912088
2020-10-02,60.0,62.0,7.0,6.0,3.0,3.0,2.0,8.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,29.0,1.0,5.0,0.0,0.0,0.0,2.0,7.0,0.0,70.0,0.0,10.0,11.0,8.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,4.0,0.0,10.0,57.0,22.0,5.0,2.0,3.0,18.0,1.0,1.0,0.0,8.0,5.0,11.0,0.0,8.0,0.0,3.0,4.0,,0.0,0.0,1.0,2.0,13.0,9.0,0.0,7.0,0.0,3.0,0.0,2.0,0.0,0.0,51.0,4.0,73.0,1.0,0.0,21.0,12.0,18.0,0.0,0.0,10.0,8.0,1.0,2.0,0.0,8.076923076923077
2020-10-03,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,188.0,0.0,0.0,0.0,,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912087912087912
2020-10-04,0.0,0.0,0.0,16.0,0.0,127.0,0.0,3.0,24.0,50.0,2.0,1.0,27.0,189.0,80.0,2.0,34.0,143.0,10.0,0.0,74.0,21.0,7.0,25.0,20.0,85.0,15.0,109.0,5.0,52.0,0.0,6.0,0.0,0.0,0.0,0.0,102.0,67.0,41.0,91.0,3.0,20.0,12.0,1.0,21.0,0.0,71.0,13.0,0.0,0.0,5.0,76.0,46.0,7.0,0.0,23.0,15.0,2.0,9.0,94.0,35.0,4.0,,12.0,0.0,1.0,2.0,0.0,31.0,0.0,21.0,4.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,76.0,146.0,49.0,0.0,0.0,42.0,97.0,0.0,7.0,18.0,1.0,29.0,26.747252747252748
2020-10-05,55.0,0.0,9.0,0.0,11.0,0.0,0.0,43.0,0.0,39.0,2.0,0.0,0.0,14.0,0.0,0.0,62.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,98.0,0.0,0.0,0.0,0.0,0.0,50.0,6.0,0.0,0.0,194.0,0.0,0.0,0.0,361.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,67.0,0.0,,0.0,72.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,10.0,0.0,40.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,152.0,156.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.54945054945055
2020-10-06,,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,8.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,10.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,3.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,11.0,1.0,0.0,4.0,0.0,0.0,9.0,5.2555555555555555
2020-10-07,,0.0,0.0,0.0,14.0,0.0,35.0,38.0,0.0,0.0,40.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,78.0,147.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.744444444444444
2020-10-08,0.0,3.0,0.0,0.0,2.0,22.0,2.0,3.0,0.0,0.0,40.0,0.0,33.0,8.0,11.0,27.0,24.0,7.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,30.0,5.0,7.0,41.0,1.0,0.0,16.0,1.0,0.0,1.0,4.0,10.0,0.0,0.0,68.0,4.0,4.0,7.0,0.0,19.0,0.0,0.0,7.0,3.0,1.0,9.0,0.0,23.0,3.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,,59.0,1.0,21.0,6.0,0.0,0.0,20.0,10.0,71.0,1.0,0.0,0.0,61.0,38.0,0.0,1.0,0.0,4.0,17.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,14.0,4.0,28.0,9.967032967032967
2020-10-09,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9120879120879122
2020-10-10,0.0,10.0,56.0,199.0,56.0,8.0,4.0,0.0,88.0,91.0,10.0,89.0,37.0,1.0,6.0,2.0,2.0,2.0,45.0,10.0,57.0,75.0,26.0,15.0,20.0,47.0,0.0,31.0,51.0,8.0,31.0,37.0,113.0,89.0,51.0,94.0,2.0,4.0,58.0,35.0,68.0,43.0,88.0,66.0,50.0,25.0,76.0,101.0,69.0,132.0,56.0,151.0,17.0,2.0,62.0,14.0,91.0,32.0,88.0,18.0,90.0,60.0,,16.0,8.0,13.0,2.0,22.0,35.0,0.0,51.0,36.0,15.0,24.0,94.0,0.0,1.0,28.0,86.0,0.0,38.0,7.0,40.0,38.0,40.0,35.0,10.0,0.0,43.0,96.0,2.0,8.0,41.175824175824175
2020-10-11,25.0,0.0,6.0,0.0,6.0,0.0,10.0,19.0,0.0,28.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,36.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,118.0,6.0,0.0,0.0,,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,7.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989010989010989
2020-10-12,52.0,287.0,118.0,292.0,340.0,0.0,272.0,3.0,120.0,125.0,34.0,102.0,0.0,0.0,0.0,6.0,0.0,0.0,228.0,267.0,3.0,320.0,226.0,248.0,25.0,64.0,3.0,0.0,70.0,2.0,298.0,296.0,153.0,393.0,296.0,340.0,0.0,0.0,109.0,6.0,49.0,0.0,40.0,303.0,127.0,162.0,102.0,107.0,284.0,377.0,115.0,49.0,76.0,0.0,369.0,65.0,329.0,0.0,241.0,122.0,115.0,127.0,,2.0,185.0,59.0,235.0,309.0,114.0,6.0,4.0,38.0,265.0,134.0,100.0,0.0,6.0,243.0,306.0,14.0,2.0,0.0,123.0,130.0,129.0,2.0,97.0,12.0,22.0,353.0,4.0,51.0,123.0989010989011
2020-10-13,202.0,0.0,232.0,0.0,200.0,0.0,239.0,234.0,0.0,412.0,81.0,0.0,0.0,130.0,0.0,0.0,274.0,0.0,187.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,168.0,0.0,0.0,0.0,0.0,232.0,289.0,256.0,0.0,0.0,300.0,0.0,0.0,0.0,180.0,320.0,0.0,0.0,0.0,0.0,249.0,0.0,166.0,0.0,0.0,0.0,299.0,0.0,233.0,0.0,386.0,432.0,315.0,0.0,,0.0,155.0,0.0,0.0,0.0,395.0,0.0,0.0,53.0,356.0,0.0,180.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,328.0,331.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,98.62637362637362
2020-10-14,4.0,0.0,18.0,94.0,45.0,87.0,48.0,11.0,28.0,33.0,3.0,70.0,97.0,662.0,139.0,156.0,68.0,226.0,4.0,7.0,128.0,46.0,111.0,43.0,61.0,6.0,176.0,32.0,57.0,80.0,6.0,56.0,0.0,4.0,6.0,20.0,207.0,238.0,4.0,69.0,22.0,55.0,44.0,40.0,31.0,27.0,4.0,6.0,8.0,7.0,84.0,15.0,30.0,70.0,4.0,0.0,0.0,47.0,44.0,11.0,1.0,115.0,,138.0,20.0,0.0,40.0,9.0,27.0,161.0,75.0,68.0,48.0,21.0,70.0,39.0,53.0,4.0,14.0,6.0,43.0,172.0,5.0,8.0,9.0,47.0,11.0,12.0,56.0,0.0,3.0,96.0,55.714285714285715
2020-10-15,6.0,0.0,2.0,0.0,10.0,0.0,6.0,10.0,0.0,7.0,20.0,0.0,0.0,70.0,0.0,0.0,22.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,17.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,21.0,0.0,4.0,0.0,0.0,0.0,17.0,0.0,14.0,0.0,17.0,0.0,5.0,0.0,,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,2.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8791208791208796
2020-10-16,3.0,2.0,0.0,126.0,36.0,0.0,59.0,10.0,57.0,52.0,79.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,36.0,67.0,41.0,72.0,78.0,27.0,98.0,10.0,27.0,2.0,71.0,4.0,91.0,8.0,67.0,61.0,89.0,79.0,16.0,29.0,46.0,0.0,93.0,22.0,0.0,110.0,40.0,37.0,0.0,0.0,61.0,78.0,0.0,0.0,50.0,0.0,80.0,4.0,54.0,0.0,135.0,48.0,30.0,71.0,,0.0,0.0,51.0,67.0,39.0,68.0,1.0,40.0,111.0,32.0,86.0,0.0,11.0,8.0,8.0,37.0,3.0,0.0,1.0,55.0,47.0,70.0,0.0,35.0,35.0,9.0,56.0,56.0,4.0,36.1978021978022
2020-10-17,10.0,0.0,0.0,0.0,45.0,0.0,70.0,60.0,0.0,78.0,83.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,86.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,108.0,0.0,0.0,0.0,0.0,76.0,18.0,24.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,43.0,0.0,58.0,52.0,14.0,0.0,,8.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,147.0,24.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.956043956043956
2020-10-18,6.0,19.0,11.0,0.0,6.0,10.0,3.0,4.0,8.0,4.0,3.0,15.0,32.0,15.0,13.0,17.0,0.0,11.0,0.0,8.0,2.0,0.0,1.0,17.0,0.0,4.0,63.0,6.0,0.0,38.0,8.0,0.0,1.0,0.0,0.0,0.0,31.0,68.0,4.0,2.0,0.0,0.0,26.0,2.0,13.0,9.0,10.0,2.0,2.0,0.0,25.0,24.0,0.0,35.0,0.0,0.0,0.0,25.0,7.0,29.0,2.0,0.0,,0.0,10.0,2.0,3.0,20.0,6.0,3.0,1.0,0.0,8.0,8.0,20.0,4.0,27.0,10.0,1.0,11.0,2.0,15.0,18.0,16.0,16.0,2.0,13.0,5.0,5.0,0.0,21.0,5.0,9.813186813186814
2020-10-19,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,2.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945054945054945
2020-10-20,0.0,2.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,22.0,4.0,0.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.769230769230769
2020-10-21,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7802197802197801
2020-10-22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4175824175824176
2020-10-23,10.0,0.0,127.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,46.0,0.0,0.0,18.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,46.0,0.0,,0.0,108.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.582417582417582
2020-10-24,15.0,5.0,4.0,0.0,4.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,17.0,12.0,2.0,25.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,,0.0,17.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,2.4285714285714284
2020-10-25,2.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231
2020-10-26,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010989010989011
