No,Station code,International code,Station name,Old station code,Launching date,Closing date,Station type,Region type,Station model,Voivodeship,City,Address,WGS84 φ N,WGS84 λ E,county,STANAME,isUrban
941,SlUstroCies_sanat,PL0029A,Ustroń_sanat-WIOŚ,SlUstroCies_sanat,1996-03-01,2009-12-31,background,urban,in-house,śląskie,Ustroń,ul. Sanatoryjna 1,49.724722,18.825,powiat cieszyński,USTRON,0
942,SlUstronSana,PL0568A,"Ustroń, ul. Sanatoryjna",,2012-01-01,,background,suburban,container,śląskie,Ustroń,ul. Sanatoryjna 7,49.719731,18.826722,powiat cieszyński,USTRON,0
943,SlWodzGalczy,PL0241A,"Wodzisław Śląski, ul. Gałczyńskiego",,2005-01-01,,background,urban,container,śląskie,Wodzisław Śląski,ul. Gałczyńskiego 1,50.007629,18.455548,powiat wodzisławski,WODZISLAW SLASKI,0
944,SlWodziWodz_bogum,PL0292A,Wodzisław_boguminska-WSSE,SlWodziWodz_bogum,1992-01-01,2009-12-31,background,urban,container,śląskie,Wodzisław Śląski,ul. Bogumińska 3,50.000556,18.458333,powiat wodzisławski,WODZISLAW SLASKI,0
948,SlZabSkloCur,PL0242A,"Zabrze, ul. M. Curie-Skłodowskiej",,2001-01-01,,background,urban,container,śląskie,Zabrze,ul. M. Skłodowskiej-Curie 34,50.3165,18.772375,powiat Zabrze,ZABRZE,1
949,SlZawGalczyn,PL0746A,"Zawiercie, ul. K.I.Gałczyńskiego",,2019-08-12,,background,urban,container,śląskie,Zawiercie,ul. K.I.Gałczyńskiego 3,50.493045,19.439012,powiat zawierciański,ZAWIERCIE,0
952,SlZawSkloCur,PL0293A,"Zawiercie, ul. M. Skłodowskiej-Curie 16",SlZawieZawi_zawie,2006-07-01,2018-12-31,background,urban,container,śląskie,Zawiercie,ul. Skłodowskiej-Curie 16,50.47954,19.43301,powiat zawierciański,ZAWIERCIE,0
953,SlZlotPotLes,PL0243A,"Złoty Potok, Leśniczówka",,2005-01-01,,background,nonurban,container,śląskie,Złoty Potok,Leśniczówka Kamienna Góra,50.710889,19.458797,powiat częstochowski,ZLOTY POTOK,0
954,SlZorymZory_wojsk,PL0449A,Żory_wojska-WSSE,SlZorymZory_wojsk,2005-01-01,2009-12-31,background,urban,container,śląskie,Żory,ul. Wojska Polskiego 25,50.045278,18.684444,powiat Żory,ZORY,1
955,SlZorySikor2,PL0684A,"Żory, Os. Gen. Władysława Sikorskiego",,2017-01-01,,background,urban,container,śląskie,Żory,ul. Sikorskiego 52,50.029416,18.689527,powiat Żory,ZORY,1
956,SlZorySikors,PL0489A,"Żory, Os. Gen. Władysława Sikorskiego 52",SlZoryzZory_sikor,2008-08-19,2016-12-31,background,urban,container,śląskie,Żory,ul. Sikorskiego 52,50.028681,18.691222,powiat Żory,ZORY,1
957,SlZywieKoper,PL0294A,"Żywiec, ul. Kopernika",,2005-01-01,,background,urban,container,śląskie,Żywiec,ul. Kopernika 83 a,49.671602,19.234446,powiat żywiecki,ZYWIEC,0
958,SlZywieSlowa,PL0450A,"Żywiec, ul.Słowackiego 2",SlZywieZywi_slowa,2005-01-01,2014-12-31,background,urban,container,śląskie,Żywiec,ul. Słowackiego 2,49.687897,19.205877,powiat żywiecki,ZYWIEC,0
960,WmBartoWSSE_Boh_War,PL0451A,Bartoszyce-PSSE,WmBartoWSSE_Boh_War,2003-01-03,2009-12-31,background,urban,in-house,warmińsko-mazurskie,Bartoszyce,ul. Bohaterów Warszawy,54.252222,20.810278,powiat bartoszycki,BARTOSZYCE,0
961,WmBiskupMickMOB,PL0755A,WIOŚ Biskupiec-Mobilna,,2020-01-01,2021-12-31,background,urban,mobile,warmińsko-mazurskie,Biskupiec,Mickiewicza 8,53.860702,20.957892,powiat olsztyński,BISKUPIEC,0
962,WmDzialdWSSE_Biedraw,PL0452A,Dzialdowo-PSSE,WmDzialdWSSE_Biedraw,2003-01-03,2009-12-31,background,urban,in-house,warmińsko-mazurskie,Działdowo,pl. Biedrawy,53.232778,20.177778,powiat działdowski,DZIALDOWO,0
963,WmElbBazynsk,PL0295A,"Elbląg, ul. Bażyńskiego",,2005-06-15,,background,urban,container,warmińsko-mazurskie,Elbląg,ul. Bażyńskiego 6,54.167847,19.410942,powiat Elbląg,ELBLAG,1
964,WmElblagWSSE_Hetma,PL0453A,Elblag - GSSE - Hetmanska,WmElblagWSSE_Hetma,2003-01-01,2009-12-31,background,urban,in-house,warmińsko-mazurskie,Elbląg,ul. Hetmanska,54.185278,19.405556,powiat Elbląg,ELBLAG,1
965,WmElblagWSSE_Kalen,PL0454A,Elblag - GSSE - Kalenkiewicza,WmElblagWSSE_Kalen,2003-01-01,2009-12-31,background,urban,in-house,warmińsko-mazurskie,Elbląg,ul. Kalenkiewicza,54.154722,19.406944,powiat Elbląg,ELBLAG,1
966,WmElblagWSSE_Krole,PL0455A,Elblag - GSSE - Królewiecka,WmElblagWSSE_Krole,2004-01-01,2009-12-31,background,urban,in-house,warmińsko-mazurskie,Elbląg,ul. Królewiecka,54.17916700000001,19.430556,powiat Elbląg,ELBLAG,1
967,WmElblagWSSE_Zajchow,PL0456A,Elblag - GSSE - Zajchowskiego,WmElblagWSSE_Zajchow,2003-01-01,2009-12-31,background,urban,in-house,warmińsko-mazurskie,Elbląg,ul. Zajchowskiego,54.164722,19.415833,powiat Elbląg,ELBLAG,1
968,WmElk_WSSE_Toru,PL0457A,Elk-PSSE-Torunska,WmElk_WSSE_Toru,2003-01-03,2009-12-31,background,urban,in-house,warmińsko-mazurskie,Ełk,ul. Toruńska 6A/1,53.831389,22.350278,powiat ełcki,ELK,0
969,WmElkStadion,PL0681A,"Ełk, ul. Piłsudskiego",,2017-01-01,,background,urban,container,warmińsko-mazurskie,Ełk,ul. Piłsudskiego 27,53.828389,22.348338,powiat ełcki,ELK,0
970,WmElkWIOS_PM10,,Ełk - ul. Toruńska - WIOŚ PM10,WmElkWIOS_PM10,2005-03-01,2008-02-29,background,urban,in-house,warmińsko-mazurskie,Ełk,ul. Toruńska 8 A,53.831389,22.350278,powiat ełcki,ELK,0
971,WmGizyckWIOS_Wodoc,PL0485A,WIOŚ Giżycko ul.Wodociągowa,WmGizyckWIOS_Wodoc,2009-01-01,2009-12-31,background,urban,in-house,warmińsko-mazurskie,Giżycko,ul. Wodociągowa,54.0425,21.781389,powiat giżycki,GIZYCKO,0
972,WmGizyckWSSE_Suwals,PL0458A,Gizycko-PSSE-Suwalska,WmGizyckWSSE_Suwals,2003-01-03,2009-12-31,background,urban,in-house,warmińsko-mazurskie,Giżycko,ul. Suwalska 3,54.036389,21.786389,powiat giżycki,GIZYCKO,0
973,WmGlitajn,PL0654A,WIOŚ Glitajny,WmGlitajn,2015-04-07,2021-02-22,industrial,suburban,dust collector,warmińsko-mazurskie,Glitajny,,54.184728,21.152914000000003,powiat kętrzyński,GLITAJNY,0
974,WmGoldJacwie,PL0312A,"Gołdap, ul. Jaćwieska",,2005-06-07,,background,urban,container,warmińsko-mazurskie,Gołdap,ul. Jaćwieska 17,54.305908,22.307681,powiat gołdapski,GOLDAP,0
975,WmGoldUzdrowMOB,PL0750A,WIOŚ Gołdap-Uzdrowisko,WmGoldUzdrowMOB,2019-01-01,2019-12-31,background,urban,mobile,warmińsko-mazurskie,Gołdap,Promenada Zdrojowa 20,54.328176,22.332173,powiat gołdapski,GOLDAP,0
976,WmIlawAnders,PL0598A,"Iława, ul.Andersa",,2013-01-01,,background,urban,dust collector,warmińsko-mazurskie,Iława,Andersa 8a,53.587873,19.564908,powiat iławski,ILAWA,0
977,WmIlawaWSSE_Anders,PL0459A,Ilawa-PSSE-Andersa,WmIlawaWSSE_Anders,2003-01-03,2009-12-31,background,urban,in-house,warmińsko-mazurskie,Iława,ul. Andersa 8,53.586944,19.583333,powiat iławski,ILAWA,0
978,WmKetrzWSSE_Pilsud,PL0460A,Ketrzyn-PSSE-Piłsudskiego,WmKetrzWSSE_Pilsud,2003-01-03,2009-12-31,background,urban,in-house,warmińsko-mazurskie,Kętrzyn,pl. Piłsudskiego,54.07833299999999,21.371944,powiat kętrzyński,KETRZYN,0
979,WmKorszeR,PL0655A,WIOŚ Korsze,WmKorszeR,2014-09-04,2017-03-30,background,urban,dust collector,warmińsko-mazurskie,Korsze,Reymonta 2,54.170325,21.13505,powiat kętrzyński,KORSZE,0
980,WmMragowWSSE_Krolew,,Mragowo-WSSE-Krolewiecka,WmMragowWSSE_Krolew,2003-01-03,2004-12-31,background,urban,in-house,warmińsko-mazurskie,Mrągowo,ul. Królewiecka 60b,53.874444,21.303611,powiat mrągowski,MRAGOWO,0
981,WmMragParkow,PL0296A,WIOŚ Mrągowo ul. Parkowa,WmMragowWIOS_Parkowa,2005-08-01,2016-12-31,background,urban,container,warmińsko-mazurskie,Mrągowo,ul. Parkowa,53.866133,21.296122,powiat mrągowski,MRAGOWO,0
982,WmNiTraugutt,PL0531A,"Nidzica, ul.Traugutta",,2009-03-27,,background,urban,dust collector,warmińsko-mazurskie,Nidzica,ul. Traugutta,53.361112,20.422046,powiat nidzicki,NIDZICA,0
983,WmOlsPuszkin,PL0175A,"Olsztyn, ul. Puszkina",,2004-06-01,,background,urban,container,warmińsko-mazurskie,Olsztyn,ul. Puszkina 16,53.789233,20.486075,powiat Olsztyn,OLSZTYN,1
984,WmOlsztyWSSE_Niepodl,PL0461A,Olsztyn - WSSE - Niepodległości,WmOlsztyWSSE_Niepodl,2003-01-01,2009-12-31,background,urban,in-house,warmińsko-mazurskie,Olsztyn,ul. Niepodległości,53.770833,20.49,powiat Olsztyn,OLSZTYN,1
985,WmOlsztyWSSE_Zolnier,PL0297A,Olsztyn - WSEE Żołnierska,WmOlsztyWSSE_Zolnier,2003-01-01,2009-12-31,background,urban,in-house,warmińsko-mazurskie,Olsztyn,ul. Żołnierska,53.770833,20.49,powiat Olsztyn,OLSZTYN,1
986,WmOstrChrobr,PL0176A,WIOŚ Ostróda ul. Chrobrego,WmOstrodWIOS_Chrobre,2004-06-01,2016-12-31,background,urban,container,warmińsko-mazurskie,Ostróda,ul. Chrobrego 3,53.692469,19.969778,powiat ostródzki,OSTRODA,0
987,WmOstrodWSSE_Czarnec,PL0462A,Ostroda-PSSE-Czarneckiego,WmOstrodWSSE_Czarnec,2003-01-03,2009-12-31,background,urban,in-house,warmińsko-mazurskie,Ostróda,ul. Czarneckiego,53.696111,19.963333,powiat ostródzki,OSTRODA,0
988,WmOstrPilsud,PL0682A,"Ostróda, ul. Piłsudskiego",,2017-01-01,,background,urban,container,warmińsko-mazurskie,Ostróda,Piłsudskiego 4,53.694587,19.969041,powiat ostródzki,OSTRODA,0
989,WmPuszczaBor,PL0005R,"Diabla Góra, Puszcza Borecka",,1994-01-01,,background,nonurban,distributed,warmińsko-mazurskie,Diabla Góra,Diabla Góra,54.124819,22.038056,powiat giżycki,DIABLA GORA,0
990,WmSzczytWSSE_Sklodow,PL0463A,Szczytno-PSSE-Skłodowskiej,WmSzczytWSSE_Sklodow,2003-01-03,2009-12-31,background,urban,in-house,warmińsko-mazurskie,Szczytno,ul. Curie Skłodowskiej,53.565278,20.988889,powiat szczycieński,SZCZYTNO,0
991,WpBoroDrapal,PL0573A,"Borówiec, ul. Drapałka",,2011-01-01,,background,nonurban,container,wielkopolskie,Borówiec,ul. Drapałka 4,52.276794,17.074114,powiat poznański,BOROWIEC,0
993,WpGniePaczko,PL0569A,"Gniezno, ul. Paczkowskiego",,2011-01-01,,background,urban,dust collector,wielkopolskie,Gniezno,ul. Paczkowskiego,52.539861,17.611960999999997,powiat gnieźnieński,GNIEZNO,0
995,WpGnieznoPM10,PL0177A,"Gniezno, ul Jana Pawła II 2PM10",WpGnieznoPM10,2004-04-01,2011-05-31,background,urban,NO DATA,wielkopolskie,Gniezno,ul. Jana Pawła II 2,52.536111,17.605278,powiat gnieźnieński,GNIEZNO,0
998,WpKaliSawick,PL0503A,"Kalisz, ul. Wyszyńskiego",,2010-01-01,,background,urban,container,wielkopolskie,Kalisz,ul. Wyszyńskiego,51.748103,18.04931,powiat Kalisz,KALISZ,1
1001,WpKaliszMajkow,PL0464A,"Kalisz, ul. Tuwima 4",WpKaliszMajkow,2003-04-25,2009-12-31,background,urban,in-house,wielkopolskie,Kalisz,ul. Tuwima 4,51.775,18.080556,powiat Kalisz,KALISZ,1
1002,WpKaliszPM10,PL0178A,"Kalisz, ul. Nowy Świat 2aPM10",WpKaliszPM10,2007-01-01,2009-12-31,background,urban,NO DATA,wielkopolskie,Kalisz,ul. Nowy Świat 2a,51.757222,18.086667,powiat Kalisz,KALISZ,1
1008,WpKoniWyszyn,PL0031A,"Konin, ul. Wyszyńskiego",,2003-03-03,,background,urban,container,wielkopolskie,Konin,ul. Wyszyńskiego 3,52.225633,18.269036,powiat Konin,KONIN,1
1010,WpKozieosLes,PL0700A,"Koziegłowy, os.Leśne",,2018-01-01,,background,urban,container,wielkopolskie,Koziegłowy,osiedle Leśne 22,52.44933100000001,16.999682999999997,powiat poznański,KOZIEGLOWY,0
1012,WpLeszKiepur,PL0570A,"Leszno, ul. Kiepury",,2011-11-01,,background,urban,dust collector,wielkopolskie,Leszno,ul. Kiepury,51.840461,16.605044,powiat Leszno,LESZNO,1
1013,WpLeszno411000,PL0465A,"Leszno, ul Paderewskiego 8",WpLeszno411000,2003-01-01,2011-10-31,background,urban,container,wielkopolskie,Leszno,ul. Paderewskiego,51.847778000000005,16.574722,powiat Leszno,LESZNO,1
1015,WpLesznoOkrezna,,"Leszno, ul. Okrężna",WpLesznoOkrezna,2005-01-01,2005-12-31,background,urban,in-house,wielkopolskie,Leszno,ul. Okrężna,51.492653,16.345727,powiat lubiński,LESZNO,0
1017,WpMosinaCzer,PL0798A,"Mosina, ul. Czereśniowa",,2020-11-16,,background,urban,container,wielkopolskie,Mosina,ul. Czereśniowa,52.241136,16.864936,powiat poznański,MOSINA,0
1018,WpNoTomSzpit,PL0571A,"Nowy Tomyśl, ul. Sienkiewicza",,2012-01-01,,background,urban,dust collector,wielkopolskie,Nowy Tomyśl,ul. Szpitalna,52.316728000000005,16.141903,powiat nowotomyski,NOWY TOMYSL,0
1023,WpOpatowek,,Opatówek,WpOpatowek,2005-01-01,2005-12-31,background,urban,in-house,wielkopolskie,Opatówek,,51.442521,18.125621,powiat ostrzeszowski,OPATOWEK,0
1025,WpOstWieWyso,PL0179A,"Ostrów Wielkopolski, ul. Wysocka",,2004-09-03,,background,urban,dust collector,wielkopolskie,Ostrów Wielkopolski,ul. Wysocka 57,51.637575,17.823156,powiat ostrowski,OSTROW WIELKOPOLSKI,0
1026,WpPiaskiKrzy,PL0247A,"Piaski, Krzyżówka",,2005-01-01,,background,nonurban,container,wielkopolskie,Krzyżówka,Piaski 10,52.501389,17.773464,powiat gnieźnieński,KRZYZOWKA,0
1028,WpPilaKusoci,PL0468A,"Pila, ul. Kusocińskiego",,2003-01-01,,background,urban,container,wielkopolskie,Piła,ul. Kusocińskiego,53.154408,16.759572,powiat pilski,PILA,0
1029,WpPleszAlMic,PL0624A,"Pleszew, Al. Mickiewicza",,2014-11-24,,background,urban,dust collector,wielkopolskie,Pleszew,al. Mickiewicza,51.884922,17.791106,powiat pleszewski,PLESZEW,0
1037,WpPoznanPM10szpital,PL0180A,"Poznan, ul. 28czerwca1956",WpPoznanPM10szpital,2004-04-01,2009-12-31,background,urban,NO DATA,wielkopolskie,Poznań,ul. 28 Czerwca 1956 135/147,52.389444,16.920833,powiat Poznań,POZNAN,1
1038,WpPoznChwial,PL0572A,"Poznan, ul. Chwialkowskiego",WpPoznanPOSIRPM10/11,2012-01-01,,background,urban,dust collector,wielkopolskie,Poznań,ul. Chwiałkowskiego,52.392967,16.928428,powiat Poznań,POZNAN,1
1039,WpPoznDabrow,PL0245A,"Poznań, ul. Dąbrowskiego",,2005-01-01,,background,urban,container,wielkopolskie,Poznań,ul. Dąbrowskiego 169,52.420319,16.877289,powiat Poznań,POZNAN,1
1040,WpPoznPolank,PL0244A,"Poznań, ul. Polanka",,2005-01-01,2022-07-29,background,urban,container,wielkopolskie,Poznań,ul. Polanka,52.398175,16.959519,powiat Poznań,POZNAN,1
1041,WpPoznRatajeMOB,PL0713A,Poznań - RatajeMOB,WpPoznRatajeMOB,2019-01-01,2021-02-28,background,urban,mobile,wielkopolskie,Poznań,Żelazna,52.391728,16.998578,powiat Poznań,POZNAN,1
1042,WpPoznSpycha,PL0572A,"Poznań, ul. Spychalskiego",,2012-01-01,,background,urban,dust collector,wielkopolskie,Poznań,ul. Spychalskiego,52.392967,16.928428,powiat Poznań,POZNAN,1
1043,WpPoznSzyman,PL0181A,"Poznań, ul. Szymanowskiego",,2004-04-01,,background,urban,dust collector,wielkopolskie,Poznań,ul. Szymanowskiego 17,52.459192,16.9062,powiat Poznań,POZNAN,1
1046,WpSwarzedz63224,,"Swarzędz, ul. A.Mickiewicza 1",WpSwarzedz63224,2003-01-01,2005-12-31,background,urban,in-house,wielkopolskie,Swarzędz,ul. A.Mickiewicza,52.244133000000005,17.044071,powiat poznański,SWARZEDZ,0
1047,WpSzamotKollMOB,PL0801A,"Szamotuły, ul. Kołłątaja",,2021-03-01,,background,urban,mobile,wielkopolskie,Szamotuły,ul. Kołłątaja,52.612277,16.58815,powiat szamotulski,SZAMOTULY,0
1049,WpTarPodZach,PL0532A,"Tarnowo Podgórne, ul. Zachodnia",,2010-01-01,2022-08-10,background,suburban,dust collector,wielkopolskie,Tarnowo Podgórne,ul. Zachodnia,52.467407,16.645903,powiat poznański,TARNOWO PODGORNE,0
1052,WpWagrowLipo,PL0533A,"Wągrowiec, ul. Lipowa",,2010-01-01,,background,urban,dust collector,wielkopolskie,Wągrowiec,ul. Lipowa,52.815539,17.208060999999997,powiat wągrowiecki,WAGROWIEC,0
1053,WpWKP003,PL0246A,WKPMscigniew,WpWKP003,2005-01-01,2010-10-31,background,nonurban,container,wielkopolskie,Mścigniew,,51.894722,16.296944,powiat leszczyński,MSCIGNIEW,0
1055,WpWKP009,,WKPPiotrkowice09,WpWKP009,2009-01-01,2014-01-01,background,nonurban,container,wielkopolskie,Piotrkowice,,52.353806,18.345576,powiat koniński,PIOTRKOWICE,0
1056,WpWKP010,,WpWKPAdamów10,WpWKP010,2009-01-01,2014-12-18,background,nonurban,container,wielkopolskie,Adamów,,52.153849,18.362573,powiat koniński,ADAMOW,0
1058,ZpGolGoleniowWSSE,,Goleniów,ZpGolGoleniowWSSE,1992-01-01,2005-01-01,background,urban,in-house,zachodniopomorskie,Goleniów,ul. Pocztowa 36,53.5635,14.833255,powiat goleniowski,GOLENIOW,0
1059,ZpGryfGryfinoDO,PL0469A,Gryfino,ZpGryfGryfinoDO,2004-01-01,2012-01-01,background,urban,container,zachodniopomorskie,Gryfino,ul. Słowackiego,53.248333,14.493610999999998,powiat gryfiński,GRYFINO,0
1060,ZpGryficeWSSE,,Gryfice,ZpGryficeWSSE,1992-01-01,2003-12-31,background,urban,in-house,zachodniopomorskie,Gryfice,ul. 11 Listopada,53.91257,15.1929,powiat gryficki,GRYFICE,0
1061,ZpGryfinoWSSE,,Gryfino_Flisacza,ZpGryfinoWSSE,1992-01-01,2003-12-31,background,urban,in-house,zachodniopomorskie,Gryfino,ul. Flisacza 6,53.26189599999999,14.493203,powiat gryfiński,GRYFINO,0
1062,ZpGryfMarwiceDO,PL0314A,Marwice,ZpGryfMarwiceDO,2008-01-01,2012-01-01,background,nonurban,container,zachodniopomorskie,Marwice,,53.165,14.413889,powiat gryfiński,MARWICE,0
1063,ZpGryfStokiDO,PL0470A,Stoki,ZpGryfStokiDO,2004-01-01,2012-01-01,background,nonurban,container,zachodniopomorskie,Stoki,,52.946944,14.342222,powiat gryfiński,STOKI,0
1064,ZpKamKamienPWSSE,PL0471A,Kamień Pomorski,ZpKamKamienPWSSE,1992-01-01,2010-01-01,background,urban,in-house,zachodniopomorskie,Kamień Pomorski,ul. Wolińska 7,53.96189,14.77514,powiat kamieński,KAMIEN POMORSKI,0
1065,ZpKolKasprowMOB,PL0802A,Kołobrzeg_KasprowiczaMOB,,2021-01-12,2021-12-21,background,urban,mobile,zachodniopomorskie,Kołobrzeg,ul. Jana Kasprowicza,54.182603,15.579935999999998,powiat kołobrzeski,KOLOBRZEG,0
1066,ZpKolKolobrzegWSSE,PL0472A,KołobrzegWSSE,ZpKolKolobrzegWSSE,2004-02-24,2010-01-01,background,urban,in-house,zachodniopomorskie,Kołobrzeg,ul. Zdrojowa 3,54.183299,15.568399,powiat kołobrzeski,KOLOBRZEG,0
1067,ZpKolobrzegWSSE_1,,KołobrzegWSSE_1,ZpKolobrzegWSSE_1,1992-01-01,2003-09-18,background,urban,in-house,zachodniopomorskie,Kołobrzeg,ul. Rodziewiczówny 13a,54.184861,15.562999,powiat kołobrzeski,KOLOBRZEG,0
1068,ZpKolobrzegWSSE_2,,KołobrzegWar,ZpKolobrzegWSSE_2,1992-01-01,2003-12-31,background,urban,in-house,zachodniopomorskie,Kołobrzeg,ul. Waryńskiego,54.180105000000005,15.572321,powiat kołobrzeski,KOLOBRZEG,0
1069,ZpKolZolkiew,PL0702A,"Kołobrzeg, ul. Żółkiewskiego",,2018-01-01,,background,urban,dust collector,zachodniopomorskie,Kołobrzeg,ul. Żółkiewskiego,54.179324,15.596342000000002,powiat kołobrzeski,KOLOBRZEG,0
1070,ZpKoszalinWSSE,PL0299A,Koszalin_Żwirowa,ZpKoszalinWSSE,2004-01-01,2010-01-01,background,urban,in-house,zachodniopomorskie,Koszalin,ul. Zwycięstwa 136,54.19025799999999,16.196066000000002,powiat Koszalin,KOSZALIN,1
1071,ZpKoszArKraj,PL0298A,"Koszalin, ul. Armii Krajowej",,2006-10-05,,communication,urban,container,zachodniopomorskie,Koszalin,ul. Armii Krajowej,54.193986,16.172544,powiat Koszalin,KOSZALIN,1
1072,ZpKoszChopin,PL0756A,"Koszalin, ul. Chopina",,2019-01-01,,background,urban,container,zachodniopomorskie,Koszalin,ul. Chopina 42,54.194114,16.211672,powiat Koszalin,KOSZALIN,1
1073,ZpKoszSpasow,PL0500A,"Koszalin, ul. Spasowskiego",,2009-12-22,,background,urban,dust collector,zachodniopomorskie,Koszalin,ul. Spasowskiego 2f,54.207151,16.193236,powiat Koszalin,KOSZALIN,1
1074,ZpKoszWSSEMors,,KoszalinMorska,ZpKoszWSSEMors,1992-01-01,2004-01-01,background,urban,in-house,zachodniopomorskie,Koszalin,ul. Morska 43,54.199585,16.162706,powiat Koszalin,KOSZALIN,1
1075,ZpKoszWSSEMtCas,,KoszalinMonteCasino,ZpKoszWSSEMtCas,1992-01-01,2003-10-31,background,urban,in-house,zachodniopomorskie,Koszalin,ul. Monte Casino 9,54.197191,16.188195,powiat Koszalin,KOSZALIN,1
1076,ZpMysDebnoWSSE,,Dębno,ZpMysDebnoWSSE,1992-01-01,2007-01-01,background,urban,in-house,zachodniopomorskie,Dębno,ul. Gorzowska 3,52.740653,14.713149,powiat myśliborski,DEBNO,0
1077,ZpMyslMWSSE,,Myślibórz_Rynek,ZpMyslMWSSE,1992-01-01,2003-12-31,background,urban,in-house,zachodniopomorskie,Myślibórz,ul. Rynek im. Jana Pawła II 1,52.924613,14.865751,powiat myśliborski,MYSLIBORZ,0
1078,ZpMyslZaBram,PL0534A,"Myślibórz, ul. Za Bramką",,2010-04-20,,background,urban,dust collector,zachodniopomorskie,Myślibórz,ul. Za Bramką 8,52.926283,14.862809,powiat myśliborski,MYSLIBORZ,0
1079,ZpMysMysliborzWSSE,,Myślibórz,ZpMysMysliborzWSSE,2004-01-01,2007-01-01,communication,urban,in-house,zachodniopomorskie,Myślibórz,ul. Piłsudskiego 12,52.916003,14.857194,powiat myśliborski,MYSLIBORZ,0
1080,ZpPolczSolanMOB,PL0774A,Uzdrowisko_Połczyn-Zdrój,ZpPolczSolanMOB,2020-01-07,2020-12-31,background,urban,mobile,zachodniopomorskie,Połczyn-Zdrój,ul. Solankowa 8,53.755652000000005,16.089278,powiat świdwiński,POLCZYN-ZDROJ,0
1081,ZpPolczynZdrWSSE,,Połczyn,ZpPolczynZdrWSSE,1992-01-01,2003-09-27,background,urban,in-house,zachodniopomorskie,Połczyn-Zdrój,ul. Solankowa,53.766389,16.0975,powiat świdwiński,POLCZYN-ZDROJ,0
1082,ZpPolPoliceWSSE,,Police,ZpPolPoliceWSSE,1992-01-01,2007-01-01,background,urban,in-house,zachodniopomorskie,Police,ul. Siedlecka 2,53.546878,14.561364,powiat policki,POLICE,0
1083,ZpStarLipnikDO,PL0473A,Lipnik,ZpStarLipnikDO,2004-01-01,2012-01-01,background,nonurban,container,zachodniopomorskie,Lipnik,,53.341667,14.963889000000002,powiat stargardzki,LIPNIK,0
1084,ZpStarStargardWSSE,PL0474A,Stargard Szczeciński,ZpStarStargardWSSE,1992-01-01,2010-01-01,communication,urban,in-house,zachodniopomorskie,Stargard Szczeciński,ul. Czarnieckiego 34,53.337415,15.039209,powiat stargardzki,STARGARD SZCZECINSKI,0
1085,ZpSwinoujscieWSSE,PL0475A,Świnoujście,ZpSwinoujscieWSSE,1992-01-01,2009-06-29,background,urban,container,zachodniopomorskie,Świnoujście,ul. Żeromskiego 27,53.921851,14.23995,powiat Świnoujście,SWINOUJSCIE,1
1086,ZpSzcStorkowoDO,PL0313A,Storkowo,ZpSzcStorkowoDO,2008-01-01,2012-01-01,background,nonurban,container,zachodniopomorskie,Storkowo,ul. Storkowo,53.779722,16.497222,powiat szczecinecki,STORKOWO,0
1087,ZpSzcSzczecinek009,PL0536A,Szczecinek_Artyleryjska,ZpSzcSzczecinek009,2010-01-01,2015-01-01,background,urban,dust collector,zachodniopomorskie,Szczecinek,ul. Artyleryjska 9,53.701978,16.707069,powiat szczecinecki,SZCZECINEK,0
1088,ZpSzcSzczecinekPSSE,PL0300A,Szczecinek_PSSE,ZpSzcSzczecinekPSSE,2007-01-01,2010-01-01,background,urban,container,zachodniopomorskie,Szczecinek,ul. Artyleryjska 9,53.701978,16.706069,powiat szczecinecki,SZCZECINEK,0
1089,ZpSzcSzczecinekWSSE,,Szczecinek,ZpSzcSzczecinekWSSE,1992-01-01,2005-01-01,background,urban,in-house,zachodniopomorskie,Szczecinek,ul. 28 Lutego,53.700083,16.701065,powiat szczecinecki,SZCZECINEK,0
1090,ZpSzczAndr01,PL0248A,Szczecin_Andrzejewskiego,ZpSzczecin001,2004-12-31,,background,urban,container,zachodniopomorskie,Szczecin,ul. Andrzejewskiego 23,53.380975,14.663347,powiat Szczecin,SZCZECIN,1
1091,ZpSzczAndrze,PL0248A,"Szczecin, ul. Andrzejewskiego",,2004-12-31,,background,urban,container,zachodniopomorskie,Szczecin,ul. Andrzejewskiego 23,53.380975,14.663347,powiat Szczecin,SZCZECIN,1
