SOUID,DATE,RR,STAID,SOUNAME,CN,LAT,LON,HGHT,ELEI,BEGIN,END,PARID,PARNAME
107332,2019,10.816438356164383,24921,LESKO,PL,+49:27:59,+022:20:30,420, RR9,1954-06-17,2022-09-30,26,Miroslaw Mietus
107332,2020,12.898907103825136,933,LESKO,PL,+49:27:59,+022:20:30,420, RR9,1954-06-17,2022-09-30,26,Miroslaw Mietus
107332,2020,12.898907103825136,24921,LESKO,PL,+49:27:59,+022:20:30,420, RR9,1954-06-17,2022-09-30,26,Miroslaw Mietus
107332,2021,12.353424657534246,933,LESKO,PL,+49:27:59,+022:20:30,420, RR9,1954-06-17,2022-09-30,26,Miroslaw Mietus
107332,2021,12.353424657534246,24921,LESKO,PL,+49:27:59,+022:20:30,420, RR9,1954-06-17,2022-09-30,26,Miroslaw Mietus
236771,2017,25.46027397260274,24860,PSZCZYNA,PL,+50:00:00,+018:55:00,261, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
236771,2018,17.528767123287672,24860,PSZCZYNA,PL,+50:00:00,+018:55:00,261, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
236771,2019,21.96164383561644,24860,PSZCZYNA,PL,+50:00:00,+018:55:00,261, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
236771,2020,24.76502732240437,24860,PSZCZYNA,PL,+50:00:00,+018:55:00,261, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
236771,2021,24.605479452054794,24860,PSZCZYNA,PL,+50:00:00,+018:55:00,261, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
236963,2017,23.904109589041095,24876,JABLONKA,PL,+49:28:00,+019:42:00,671, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
236963,2018,18.589041095890412,24876,JABLONKA,PL,+49:28:00,+019:42:00,671, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
236963,2019,21.81095890410959,24876,JABLONKA,PL,+49:28:00,+019:42:00,671, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
236963,2020,20.55191256830601,24876,JABLONKA,PL,+49:28:00,+019:42:00,671, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
236963,2021,21.443835616438356,24876,JABLONKA,PL,+49:28:00,+019:42:00,671, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
237071,2017,19.610958904109587,24885,LAZY,PL,+49:58:00,+020:30:00,251, RR9,1989-01-01,2022-08-31,26,Miroslaw Mietus
237071,2017,19.610958904109587,24911,LAZY,PL,+49:58:00,+020:30:00,251, RR9,1989-01-01,2022-08-31,26,Miroslaw Mietus
237071,2018,14.991780821917809,24885,LAZY,PL,+49:58:00,+020:30:00,251, RR9,1989-01-01,2022-08-31,26,Miroslaw Mietus
237071,2018,14.991780821917809,24911,LAZY,PL,+49:58:00,+020:30:00,251, RR9,1989-01-01,2022-08-31,26,Miroslaw Mietus
237071,2019,21.23835616438356,24885,LAZY,PL,+49:58:00,+020:30:00,251, RR9,1989-01-01,2022-08-31,26,Miroslaw Mietus
237071,2019,21.23835616438356,24911,LAZY,PL,+49:58:00,+020:30:00,251, RR9,1989-01-01,2022-08-31,26,Miroslaw Mietus
237071,2020,18.9672131147541,24885,LAZY,PL,+49:58:00,+020:30:00,251, RR9,1989-01-01,2022-08-31,26,Miroslaw Mietus
237071,2020,18.9672131147541,24911,LAZY,PL,+49:58:00,+020:30:00,251, RR9,1989-01-01,2022-08-31,26,Miroslaw Mietus
237119,2017,25.986301369863014,24889,LIMANOWA,PL,+49:41:00,+020:26:00,587, RR9,1952-01-01,2022-08-31,26,Miroslaw Mietus
237119,2018,21.73972602739726,24889,LIMANOWA,PL,+49:41:00,+020:26:00,587, RR9,1952-01-01,2022-08-31,26,Miroslaw Mietus
237119,2019,26.18904109589041,24889,LIMANOWA,PL,+49:41:00,+020:26:00,587, RR9,1952-01-01,2022-08-31,26,Miroslaw Mietus
237119,2020,25.729508196721312,24889,LIMANOWA,PL,+49:41:00,+020:26:00,587, RR9,1952-01-01,2022-08-31,26,Miroslaw Mietus
237119,2021,31.410958904109588,24889,LIMANOWA,PL,+49:41:00,+020:26:00,587, RR9,1952-01-01,2022-08-31,26,Miroslaw Mietus
237143,2017,19.224657534246575,24891,LACKO,PL,+49:33:34,+020:26:22,516, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
237143,2018,18.364383561643837,24891,LACKO,PL,+49:33:34,+020:26:22,516, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
237143,2019,18.87123287671233,24891,LACKO,PL,+49:33:34,+020:26:22,516, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
237143,2020,21.363387978142075,24891,LACKO,PL,+49:33:34,+020:26:22,516, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
237143,2021,22.476712328767125,24891,LACKO,PL,+49:33:34,+020:26:22,516, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
237203,2017,26.44109589041096,24896,KRYNICA,PL,+49:25:00,+020:58:00,702, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
237203,2017,26.44109589041096,24907,KRYNICA,PL,+49:25:00,+020:58:00,702, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
237203,2018,20.126027397260273,24896,KRYNICA,PL,+49:25:00,+020:58:00,702, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
237203,2018,20.126027397260273,24907,KRYNICA,PL,+49:25:00,+020:58:00,702, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
237203,2019,22.863013698630137,24896,KRYNICA,PL,+49:25:00,+020:58:00,702, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
237203,2019,22.863013698630137,24907,KRYNICA,PL,+49:25:00,+020:58:00,702, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
237203,2020,26.352459016393443,24896,KRYNICA,PL,+49:25:00,+020:58:00,702, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
237203,2020,26.352459016393443,24907,KRYNICA,PL,+49:25:00,+020:58:00,702, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
237203,2021,23.7013698630137,24896,KRYNICA,PL,+49:25:00,+020:58:00,702, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
237203,2021,23.7013698630137,24907,KRYNICA,PL,+49:25:00,+020:58:00,702, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
237275,2017,26.03835616438356,24894,PIWNICZNA,PL,+49:25:31,+020:43:23,684, RR9,2008-07-01,2022-08-31,26,Miroslaw Mietus
237275,2017,26.03835616438356,24902,PIWNICZNA,PL,+49:25:31,+020:43:23,684, RR9,2008-07-01,2022-08-31,26,Miroslaw Mietus
237275,2018,17.78904109589041,24894,PIWNICZNA,PL,+49:25:31,+020:43:23,684, RR9,2008-07-01,2022-08-31,26,Miroslaw Mietus
237275,2018,17.78904109589041,24902,PIWNICZNA,PL,+49:25:31,+020:43:23,684, RR9,2008-07-01,2022-08-31,26,Miroslaw Mietus
237275,2019,23.389041095890413,24894,PIWNICZNA,PL,+49:25:31,+020:43:23,684, RR9,2008-07-01,2022-08-31,26,Miroslaw Mietus
237275,2019,23.389041095890413,24902,PIWNICZNA,PL,+49:25:31,+020:43:23,684, RR9,2008-07-01,2022-08-31,26,Miroslaw Mietus
237275,2020,27.879781420765028,24894,PIWNICZNA,PL,+49:25:31,+020:43:23,684, RR9,2008-07-01,2022-08-31,26,Miroslaw Mietus
237275,2020,27.879781420765028,24902,PIWNICZNA,PL,+49:25:31,+020:43:23,684, RR9,2008-07-01,2022-08-31,26,Miroslaw Mietus
237275,2021,24.556164383561644,24894,PIWNICZNA,PL,+49:25:31,+020:43:23,684, RR9,2008-07-01,2022-08-31,26,Miroslaw Mietus
237275,2021,24.556164383561644,24902,PIWNICZNA,PL,+49:25:31,+020:43:23,684, RR9,2008-07-01,2022-08-31,26,Miroslaw Mietus
237287,2017,35.64383561643836,24903,PORONIN,PL,+49:19:49,+020:02:06,848, RR9,2010-01-01,2022-08-31,26,Miroslaw Mietus
237287,2018,27.893150684931506,24903,PORONIN,PL,+49:19:49,+020:02:06,848, RR9,2010-01-01,2022-08-31,26,Miroslaw Mietus
237287,2019,30.715068493150685,24903,PORONIN,PL,+49:19:49,+020:02:06,848, RR9,2010-01-01,2022-08-31,26,Miroslaw Mietus
237287,2020,31.53551912568306,24903,PORONIN,PL,+49:19:49,+020:02:06,848, RR9,2010-01-01,2022-08-31,26,Miroslaw Mietus
237287,2021,31.378082191780823,24903,PORONIN,PL,+49:19:49,+020:02:06,848, RR9,2010-01-01,2022-08-31,26,Miroslaw Mietus
237299,2017,28.353424657534248,24904,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537, RR9,2013-01-01,2022-08-31,26,Miroslaw Mietus
237299,2017,28.353424657534248,24908,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537, RR9,2013-01-01,2022-08-31,26,Miroslaw Mietus
237299,2018,20.936986301369863,24904,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537, RR9,2013-01-01,2022-08-31,26,Miroslaw Mietus
237299,2018,20.936986301369863,24908,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537, RR9,2013-01-01,2022-08-31,26,Miroslaw Mietus
237299,2019,23.386301369863013,24904,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537, RR9,2013-01-01,2022-08-31,26,Miroslaw Mietus
237299,2019,23.386301369863013,24908,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537, RR9,2013-01-01,2022-08-31,26,Miroslaw Mietus
237299,2020,27.37431693989071,24904,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537, RR9,2013-01-01,2022-08-31,26,Miroslaw Mietus
237299,2020,27.37431693989071,24908,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537, RR9,2013-01-01,2022-08-31,26,Miroslaw Mietus
237299,2021,29.364383561643837,24904,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537, RR9,2013-01-01,2022-08-31,26,Miroslaw Mietus
237299,2021,29.364383561643837,24908,MSZANA DOLNA,PL,+49:39:49,+020:03:16,537, RR9,2013-01-01,2022-08-31,26,Miroslaw Mietus
237467,2017,22.19178082191781,24918,DYNOW,PL,+49:50:00,+022:14:00,284, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
237467,2018,17.893150684931506,24918,DYNOW,PL,+49:50:00,+022:14:00,284, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
237467,2019,20.117808219178084,24918,DYNOW,PL,+49:50:00,+022:14:00,284, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
237467,2020,23.060109289617486,24918,DYNOW,PL,+49:50:00,+022:14:00,284, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
237467,2021,23.786301369863015,24918,DYNOW,PL,+49:50:00,+022:14:00,284, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
237503,2017,27.602739726027398,24921,SOLINA-JAWOR,PL,+49:24:00,+022:28:00,441, RR9,1981-01-01,2022-08-31,26,Miroslaw Mietus
237503,2018,22.972602739726028,24921,SOLINA-JAWOR,PL,+49:24:00,+022:28:00,441, RR9,1981-01-01,2022-08-31,26,Miroslaw Mietus
237503,2019,24.736986301369864,24921,SOLINA-JAWOR,PL,+49:24:00,+022:28:00,441, RR9,1981-01-01,2022-08-31,26,Miroslaw Mietus
237503,2020,26.816939890710383,24921,SOLINA-JAWOR,PL,+49:24:00,+022:28:00,441, RR9,1981-01-01,2022-08-31,26,Miroslaw Mietus
237503,2021,25.45205479452055,24921,SOLINA-JAWOR,PL,+49:24:00,+022:28:00,441, RR9,1981-01-01,2022-08-31,26,Miroslaw Mietus
237515,2017,31.378082191780823,24922,KOMANCZA,PL,+49:20:00,+022:04:00,569, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
237515,2018,24.15890410958904,24922,KOMANCZA,PL,+49:20:00,+022:04:00,569, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
237515,2019,26.213698630136985,24922,KOMANCZA,PL,+49:20:00,+022:04:00,569, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
237515,2020,30.4672131147541,24922,KOMANCZA,PL,+49:20:00,+022:04:00,569, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
237515,2021,23.002739726027396,24922,KOMANCZA,PL,+49:20:00,+022:04:00,569, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
237923,2017,22.753424657534246,24956,DRONIOWICE,PL,+50:41:46,+018:48:32,284, RR9,2003-11-01,2022-08-31,26,Miroslaw Mietus
237923,2017,22.753424657534246,24958,DRONIOWICE,PL,+50:41:46,+018:48:32,284, RR9,2003-11-01,2022-08-31,26,Miroslaw Mietus
237923,2018,16.50958904109589,24956,DRONIOWICE,PL,+50:41:46,+018:48:32,284, RR9,2003-11-01,2022-08-31,26,Miroslaw Mietus
237923,2018,16.50958904109589,24958,DRONIOWICE,PL,+50:41:46,+018:48:32,284, RR9,2003-11-01,2022-08-31,26,Miroslaw Mietus
237923,2019,15.578082191780823,24956,DRONIOWICE,PL,+50:41:46,+018:48:32,284, RR9,2003-11-01,2022-08-31,26,Miroslaw Mietus
237923,2019,15.578082191780823,24958,DRONIOWICE,PL,+50:41:46,+018:48:32,284, RR9,2003-11-01,2022-08-31,26,Miroslaw Mietus
237923,2020,21.19945355191257,24956,DRONIOWICE,PL,+50:41:46,+018:48:32,284, RR9,2003-11-01,2022-08-31,26,Miroslaw Mietus
237923,2020,21.19945355191257,24958,DRONIOWICE,PL,+50:41:46,+018:48:32,284, RR9,2003-11-01,2022-08-31,26,Miroslaw Mietus
237923,2021,19.97808219178082,24956,DRONIOWICE,PL,+50:41:46,+018:48:32,284, RR9,2003-11-01,2022-08-31,26,Miroslaw Mietus
237923,2021,19.97808219178082,24958,DRONIOWICE,PL,+50:41:46,+018:48:32,284, RR9,2003-11-01,2022-08-31,26,Miroslaw Mietus
238115,2017,19.565359477124183,24972,BORUSOWA,PL,+50:17:00,+020:48:00,176, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238115,2018,13.35890410958904,24972,BORUSOWA,PL,+50:17:00,+020:48:00,176, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238115,2019,16.72876712328767,24972,BORUSOWA,PL,+50:17:00,+020:48:00,176, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238115,2020,17.669398907103826,24972,BORUSOWA,PL,+50:17:00,+020:48:00,176, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238115,2021,23.15868263473054,24972,BORUSOWA,PL,+50:17:00,+020:48:00,176, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238175,2017,16.81917808219178,24977,STASZOW,PL,+50:36:00,+021:11:00,249, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238175,2018,14.027397260273972,24977,STASZOW,PL,+50:36:00,+021:11:00,249, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238175,2019,16.90958904109589,24977,STASZOW,PL,+50:36:00,+021:11:00,249, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238175,2020,15.311475409836065,24977,STASZOW,PL,+50:36:00,+021:11:00,249, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238175,2021,19.778082191780822,24977,STASZOW,PL,+50:36:00,+021:11:00,249, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238187,2017,19.805479452054794,24978,CHORZELOW,PL,+50:21:00,+021:27:00,161, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238187,2018,17.263013698630136,24978,CHORZELOW,PL,+50:21:00,+021:27:00,161, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238187,2019,18.208219178082192,24978,CHORZELOW,PL,+50:21:00,+021:27:00,161, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238187,2020,18.6775956284153,24978,CHORZELOW,PL,+50:21:00,+021:27:00,161, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238187,2021,20.221917808219178,24978,CHORZELOW,PL,+50:21:00,+021:27:00,161, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238355,2017,16.101369863013698,24991,CIESZANOW,PL,+50:14:01,+023:07:05,231, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
238355,2017,16.101369863013698,24992,CIESZANOW,PL,+50:14:01,+023:07:05,231, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
238355,2017,16.101369863013698,24993,CIESZANOW,PL,+50:14:01,+023:07:05,231, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
238355,2018,16.372602739726027,24991,CIESZANOW,PL,+50:14:01,+023:07:05,231, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
238355,2018,16.372602739726027,24992,CIESZANOW,PL,+50:14:01,+023:07:05,231, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
238355,2018,16.372602739726027,24993,CIESZANOW,PL,+50:14:01,+023:07:05,231, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
238355,2019,15.684931506849315,24991,CIESZANOW,PL,+50:14:01,+023:07:05,231, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
238355,2019,15.684931506849315,24992,CIESZANOW,PL,+50:14:01,+023:07:05,231, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
238355,2019,15.684931506849315,24993,CIESZANOW,PL,+50:14:01,+023:07:05,231, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
238355,2020,22.527322404371585,24991,CIESZANOW,PL,+50:14:01,+023:07:05,231, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
238355,2020,22.527322404371585,24992,CIESZANOW,PL,+50:14:01,+023:07:05,231, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
238355,2020,22.527322404371585,24993,CIESZANOW,PL,+50:14:01,+023:07:05,231, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
238355,2021,17.304109589041097,24991,CIESZANOW,PL,+50:14:01,+023:07:05,231, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
238355,2021,17.304109589041097,24992,CIESZANOW,PL,+50:14:01,+023:07:05,231, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
238355,2021,17.304109589041097,24993,CIESZANOW,PL,+50:14:01,+023:07:05,231, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
238595,2017,19.797260273972604,25012,PUCZNIEW,PL,+51:47:00,+019:05:00,148, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238595,2018,13.961643835616439,25012,PUCZNIEW,PL,+51:47:00,+019:05:00,148, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238595,2019,12.838356164383562,25012,PUCZNIEW,PL,+51:47:00,+019:05:00,148, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238595,2020,18.133879781420767,25012,PUCZNIEW,PL,+51:47:00,+019:05:00,148, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238595,2021,17.389041095890413,25012,PUCZNIEW,PL,+51:47:00,+019:05:00,148, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238631,2017,22.465753424657535,25015,SKIERNIEWICE,PL,+51:58:00,+020:10:00,130, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238631,2018,14.682191780821919,25015,SKIERNIEWICE,PL,+51:58:00,+020:10:00,130, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238631,2019,13.065753424657535,25015,SKIERNIEWICE,PL,+51:58:00,+020:10:00,130, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238631,2020,18.396174863387976,25015,SKIERNIEWICE,PL,+51:58:00,+020:10:00,130, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238631,2021,18.778082191780822,25015,SKIERNIEWICE,PL,+51:58:00,+020:10:00,130, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238667,2017,20.893150684931506,25018,JARCZEW,PL,+51:49:00,+021:59:00,181, RR9,1975-01-01,2022-08-31,26,Miroslaw Mietus
238667,2018,14.35068493150685,25018,JARCZEW,PL,+51:49:00,+021:59:00,181, RR9,1975-01-01,2022-08-31,26,Miroslaw Mietus
238667,2019,14.36986301369863,25018,JARCZEW,PL,+51:49:00,+021:59:00,181, RR9,1975-01-01,2022-08-31,26,Miroslaw Mietus
238667,2020,17.950819672131146,25018,JARCZEW,PL,+51:49:00,+021:59:00,181, RR9,1975-01-01,2022-08-31,26,Miroslaw Mietus
238667,2021,17.605479452054794,25018,JARCZEW,PL,+51:49:00,+021:59:00,181, RR9,1975-01-01,2022-08-31,26,Miroslaw Mietus
238823,2017,24.44109589041096,25031,GORZYN,PL,+52:34:00,+015:54:00,79, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238823,2018,12.10958904109589,25031,GORZYN,PL,+52:34:00,+015:54:00,79, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238823,2019,14.495890410958904,25031,GORZYN,PL,+52:34:00,+015:54:00,79, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238823,2020,14.871584699453551,25031,GORZYN,PL,+52:34:00,+015:54:00,79, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238823,2021,16.684931506849313,25031,GORZYN,PL,+52:34:00,+015:54:00,79, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
238907,2017,20.410958904109588,25038,WIELICHOWO,PL,+52:07:00,+016:21:00,72, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238907,2018,12.610958904109589,25038,WIELICHOWO,PL,+52:07:00,+016:21:00,72, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238907,2019,13.043835616438356,25038,WIELICHOWO,PL,+52:07:00,+016:21:00,72, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238907,2020,13.423497267759563,25038,WIELICHOWO,PL,+52:07:00,+016:21:00,72, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238907,2021,15.687671232876712,25038,WIELICHOWO,PL,+52:07:00,+016:21:00,72, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238979,2017,17.323287671232876,25044,KOLUDA WIELKA,PL,+52:44:00,+018:09:00,76, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238979,2018,11.263013698630138,25044,KOLUDA WIELKA,PL,+52:44:00,+018:09:00,76, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238979,2019,11.632876712328768,25044,KOLUDA WIELKA,PL,+52:44:00,+018:09:00,76, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238979,2020,17.83606557377049,25044,KOLUDA WIELKA,PL,+52:44:00,+018:09:00,76, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
238979,2021,14.271232876712329,25044,KOLUDA WIELKA,PL,+52:44:00,+018:09:00,76, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239075,2017,19.912328767123288,25052,LEGIONOWO,PL,+52:24:00,+020:58:00,71, RR9,1951-02-05,2022-08-31,26,Miroslaw Mietus
239075,2018,10.912328767123288,25052,LEGIONOWO,PL,+52:24:00,+020:58:00,71, RR9,1951-02-05,2022-08-31,26,Miroslaw Mietus
239075,2019,11.978082191780821,25052,LEGIONOWO,PL,+52:24:00,+020:58:00,71, RR9,1951-02-05,2022-08-31,26,Miroslaw Mietus
239075,2020,19.887978142076502,25052,LEGIONOWO,PL,+52:24:00,+020:58:00,71, RR9,1951-02-05,2022-08-31,26,Miroslaw Mietus
239075,2021,16.421917808219177,25052,LEGIONOWO,PL,+52:24:00,+020:58:00,71, RR9,1951-02-05,2022-08-31,26,Miroslaw Mietus
239087,2017,22.693150684931506,25053,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2017,22.693150684931506,25054,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2017,22.693150684931506,25055,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2017,22.693150684931506,25152,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2018,14.301369863013699,25053,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2018,14.301369863013699,25054,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2018,14.301369863013699,25055,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2018,14.301369863013699,25152,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2019,13.797260273972602,25053,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2019,13.797260273972602,25054,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2019,13.797260273972602,25055,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2019,13.797260273972602,25152,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2020,20.191256830601095,25053,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2020,20.191256830601095,25054,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2020,20.191256830601095,25055,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2020,20.191256830601095,25152,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2021,19.704109589041096,25053,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2021,19.704109589041096,25054,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2021,19.704109589041096,25055,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239087,2021,19.704109589041096,25152,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239099,2017,22.5013698630137,25054,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
239099,2017,22.5013698630137,25152,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
239099,2018,13.717808219178082,25054,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
239099,2018,13.717808219178082,25152,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
239099,2019,12.367123287671232,25054,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
