SOUID,DATE,FG,STAID,SOUNAME,CN,LAT,LON,HGHT,ELEI,BEGIN,END,PARID,PARNAME
239090,2017,24.714285714285715,23808,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2017,24.714285714285715,25053,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2017,24.714285714285715,25054,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2017,24.714285714285715,25055,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2017,24.714285714285715,9040,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2018,22.076923076923077,23808,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2018,22.076923076923077,25053,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2018,22.076923076923077,25054,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2018,22.076923076923077,25055,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2018,22.076923076923077,9040,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2020,27.875,23808,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2020,27.875,25053,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2020,27.875,25054,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2020,27.875,25055,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2020,27.875,9040,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2021,24.210526315789473,23808,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2021,24.210526315789473,25053,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2021,24.210526315789473,25054,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2021,24.210526315789473,25055,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239090,2021,24.210526315789473,9040,WARSZAWA-BIELANY,PL,+52:17:00,+020:58:00,91,FG17,1951-03-26,2022-07-26,26,Miroslaw Mietus
239102,2021,33.148148148148145,23808,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91,FG17,2013-11-23,2022-08-10,26,Miroslaw Mietus
239102,2021,33.148148148148145,25053,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91,FG17,2013-11-23,2022-08-10,26,Miroslaw Mietus
239102,2021,33.148148148148145,25054,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91,FG17,2013-11-23,2022-08-10,26,Miroslaw Mietus
239102,2021,33.148148148148145,25055,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91,FG17,2013-11-23,2022-08-10,26,Miroslaw Mietus
239102,2021,33.148148148148145,9040,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91,FG17,2013-11-23,2022-08-10,26,Miroslaw Mietus
239102,2021,33.148148148148145,209,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91,FG17,2013-11-23,2022-08-10,26,Miroslaw Mietus
239174,2017,0.0,25060,PULTUSK,PL,+52:04:04,+021:00:06,109,FG17,1951-04-24,2022-08-22,26,Miroslaw Mietus
239174,2017,0.0,209,PULTUSK,PL,+52:04:04,+021:00:06,109,FG17,1951-04-24,2022-08-22,26,Miroslaw Mietus
239174,2018,0.0,25060,PULTUSK,PL,+52:04:04,+021:00:06,109,FG17,1951-04-24,2022-08-22,26,Miroslaw Mietus
239174,2018,0.0,209,PULTUSK,PL,+52:04:04,+021:00:06,109,FG17,1951-04-24,2022-08-22,26,Miroslaw Mietus
239174,2019,0.0,25060,PULTUSK,PL,+52:04:04,+021:00:06,109,FG17,1951-04-24,2022-08-22,26,Miroslaw Mietus
239174,2019,0.0,209,PULTUSK,PL,+52:04:04,+021:00:06,109,FG17,1951-04-24,2022-08-22,26,Miroslaw Mietus
239174,2020,0.0,25060,PULTUSK,PL,+52:04:04,+021:00:06,109,FG17,1951-04-24,2022-08-22,26,Miroslaw Mietus
239174,2020,0.0,209,PULTUSK,PL,+52:04:04,+021:00:06,109,FG17,1951-04-24,2022-08-22,26,Miroslaw Mietus
239174,2021,18.642276422764226,25060,PULTUSK,PL,+52:04:04,+021:00:06,109,FG17,1951-04-24,2022-08-22,26,Miroslaw Mietus
239174,2021,18.642276422764226,209,PULTUSK,PL,+52:04:04,+021:00:06,109,FG17,1951-04-24,2022-08-22,26,Miroslaw Mietus
239246,2017,24.660273972602738,25066,BIALOWIEZA,PL,+52:42:00,+023:51:00,170,FG17,1951-03-07,2014-11-22,26,Miroslaw Mietus
239246,2018,22.405479452054795,25066,BIALOWIEZA,PL,+52:42:00,+023:51:00,170,FG17,1951-03-07,2014-11-22,26,Miroslaw Mietus
239246,2019,26.63186813186813,25066,BIALOWIEZA,PL,+52:42:00,+023:51:00,170,FG17,1951-03-07,2014-11-22,26,Miroslaw Mietus
239246,2020,25.41988950276243,25066,BIALOWIEZA,PL,+52:42:00,+023:51:00,170,FG17,1951-03-07,2014-11-22,26,Miroslaw Mietus
239246,2021,24.5,25066,BIALOWIEZA,PL,+52:42:00,+023:51:00,170,FG17,1951-03-07,2014-11-22,26,Miroslaw Mietus
239594,2017,34.87945205479452,25095,BIEBRZA-PIENCZYKOWEK,PL,+53:39:00,+022:36:00,128,FG17,1956-09-21,2022-08-21,26,Miroslaw Mietus
239594,2018,31.58082191780822,25095,BIEBRZA-PIENCZYKOWEK,PL,+53:39:00,+022:36:00,128,FG17,1956-09-21,2022-08-21,26,Miroslaw Mietus
239594,2019,35.84065934065934,25095,BIEBRZA-PIENCZYKOWEK,PL,+53:39:00,+022:36:00,128,FG17,1956-09-21,2022-08-21,26,Miroslaw Mietus
239594,2020,33.20879120879121,25095,BIEBRZA-PIENCZYKOWEK,PL,+53:39:00,+022:36:00,128,FG17,1956-09-21,2022-08-21,26,Miroslaw Mietus
239594,2021,32.17032967032967,25095,BIEBRZA-PIENCZYKOWEK,PL,+53:39:00,+022:36:00,128,FG17,1956-09-21,2022-08-21,26,Miroslaw Mietus
239834,2017,42.73972602739726,25115,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145,FG17,1991-08-15,2010-11-01,26,Miroslaw Mietus
239834,2017,42.73972602739726,25150,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145,FG17,1991-08-15,2010-11-01,26,Miroslaw Mietus
239834,2018,36.81369863013698,25115,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145,FG17,1991-08-15,2010-11-01,26,Miroslaw Mietus
239834,2018,36.81369863013698,25150,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145,FG17,1991-08-15,2010-11-01,26,Miroslaw Mietus
239834,2019,40.726027397260275,25115,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145,FG17,1991-08-15,2010-11-01,26,Miroslaw Mietus
239834,2019,40.726027397260275,25150,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145,FG17,1991-08-15,2010-11-01,26,Miroslaw Mietus
239834,2020,39.595628415300546,25115,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145,FG17,1991-08-15,2010-11-01,26,Miroslaw Mietus
239834,2020,39.595628415300546,25150,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145,FG17,1991-08-15,2010-11-01,26,Miroslaw Mietus
239834,2021,37.5013698630137,25115,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145,FG17,1991-08-15,2010-11-01,26,Miroslaw Mietus
239834,2021,37.5013698630137,25150,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145,FG17,1991-08-15,2010-11-01,26,Miroslaw Mietus
239846,2017,0.0,8980,GDANSK-SWIBNO,PL,+54:20:00,+018:56:00,0,FG17,1951-03-05,2022-07-04,26,Miroslaw Mietus
239846,2017,0.0,25116,GDANSK-SWIBNO,PL,+54:20:00,+018:56:00,0,FG17,1951-03-05,2022-07-04,26,Miroslaw Mietus
239846,2018,0.0,8980,GDANSK-SWIBNO,PL,+54:20:00,+018:56:00,0,FG17,1951-03-05,2022-07-04,26,Miroslaw Mietus
239846,2018,0.0,25116,GDANSK-SWIBNO,PL,+54:20:00,+018:56:00,0,FG17,1951-03-05,2022-07-04,26,Miroslaw Mietus
239846,2019,0.0,8980,GDANSK-SWIBNO,PL,+54:20:00,+018:56:00,0,FG17,1951-03-05,2022-07-04,26,Miroslaw Mietus
239846,2019,0.0,25116,GDANSK-SWIBNO,PL,+54:20:00,+018:56:00,0,FG17,1951-03-05,2022-07-04,26,Miroslaw Mietus
239846,2020,0.0,8980,GDANSK-SWIBNO,PL,+54:20:00,+018:56:00,0,FG17,1951-03-05,2022-07-04,26,Miroslaw Mietus
239846,2020,0.0,25116,GDANSK-SWIBNO,PL,+54:20:00,+018:56:00,0,FG17,1951-03-05,2022-07-04,26,Miroslaw Mietus
239846,2021,7.767634854771784,8980,GDANSK-SWIBNO,PL,+54:20:00,+018:56:00,0,FG17,1951-03-05,2022-07-04,26,Miroslaw Mietus
239846,2021,7.767634854771784,25116,GDANSK-SWIBNO,PL,+54:20:00,+018:56:00,0,FG17,1951-03-05,2022-07-04,26,Miroslaw Mietus
239918,2017,27.231404958677686,25122,LIDZBARK WARMINSKI,PL,+54:08:00,+020:36:00,99,FG17,1951-01-23,2022-03-02,26,Miroslaw Mietus
239918,2018,22.983561643835618,25122,LIDZBARK WARMINSKI,PL,+54:08:00,+020:36:00,99,FG17,1951-01-23,2022-03-02,26,Miroslaw Mietus
239918,2019,23.304109589041097,25122,LIDZBARK WARMINSKI,PL,+54:08:00,+020:36:00,99,FG17,1951-01-23,2022-03-02,26,Miroslaw Mietus
239918,2020,26.472789115646258,25122,LIDZBARK WARMINSKI,PL,+54:08:00,+020:36:00,99,FG17,1951-01-23,2022-03-02,26,Miroslaw Mietus
239918,2021,24.457534246575342,25122,LIDZBARK WARMINSKI,PL,+54:08:00,+020:36:00,99,FG17,1951-01-23,2022-03-02,26,Miroslaw Mietus
239966,2017,32.362637362637365,25126,KASPROWY WIERCH,PL,+49:13:57,+019:58:55,1348,FG17,1951-09-05,2021-12-29,26,Miroslaw Mietus
239966,2018,29.484931506849314,25126,KASPROWY WIERCH,PL,+49:13:57,+019:58:55,1348,FG17,1951-09-05,2021-12-29,26,Miroslaw Mietus
239966,2019,33.78021978021978,25126,KASPROWY WIERCH,PL,+49:13:57,+019:58:55,1348,FG17,1951-09-05,2021-12-29,26,Miroslaw Mietus
239966,2020,32.68767123287671,25126,KASPROWY WIERCH,PL,+49:13:57,+019:58:55,1348,FG17,1951-09-05,2021-12-29,26,Miroslaw Mietus
239966,2021,30.112328767123287,25126,KASPROWY WIERCH,PL,+49:13:57,+019:58:55,1348,FG17,1951-09-05,2021-12-29,26,Miroslaw Mietus
239990,2017,13.37087912087912,25128,JELENIA GORA,PL,+50:54:01,+015:47:20,427,FG17,1951-01-13,2022-03-01,26,Miroslaw Mietus
239990,2018,12.734806629834255,25128,JELENIA GORA,PL,+50:54:01,+015:47:20,427,FG17,1951-01-13,2022-03-01,26,Miroslaw Mietus
239990,2019,13.558904109589042,25128,JELENIA GORA,PL,+50:54:01,+015:47:20,427,FG17,1951-01-13,2022-03-01,26,Miroslaw Mietus
239990,2020,12.137741046831955,25128,JELENIA GORA,PL,+50:54:01,+015:47:20,427,FG17,1951-01-13,2022-03-01,26,Miroslaw Mietus
239990,2021,12.035714285714286,25128,JELENIA GORA,PL,+50:54:01,+015:47:20,427,FG17,1951-01-13,2022-03-01,26,Miroslaw Mietus
240002,2017,60.29120879120879,24932,SNIEZKA,PL,+50:44:10,+015:44:22,958,FG17,1955-01-08,2021-12-29,26,Miroslaw Mietus
240002,2017,60.29120879120879,25129,SNIEZKA,PL,+50:44:10,+015:44:22,958,FG17,1955-01-08,2021-12-29,26,Miroslaw Mietus
240002,2018,53.011019283746556,24932,SNIEZKA,PL,+50:44:10,+015:44:22,958,FG17,1955-01-08,2021-12-29,26,Miroslaw Mietus
240002,2018,53.011019283746556,25129,SNIEZKA,PL,+50:44:10,+015:44:22,958,FG17,1955-01-08,2021-12-29,26,Miroslaw Mietus
240002,2019,59.31318681318681,24932,SNIEZKA,PL,+50:44:10,+015:44:22,958,FG17,1955-01-08,2021-12-29,26,Miroslaw Mietus
240002,2019,59.31318681318681,25129,SNIEZKA,PL,+50:44:10,+015:44:22,958,FG17,1955-01-08,2021-12-29,26,Miroslaw Mietus
240002,2020,56.99452054794521,24932,SNIEZKA,PL,+50:44:10,+015:44:22,958,FG17,1955-01-08,2021-12-29,26,Miroslaw Mietus
240002,2020,56.99452054794521,25129,SNIEZKA,PL,+50:44:10,+015:44:22,958,FG17,1955-01-08,2021-12-29,26,Miroslaw Mietus
240002,2021,54.09340659340659,24932,SNIEZKA,PL,+50:44:10,+015:44:22,958,FG17,1955-01-08,2021-12-29,26,Miroslaw Mietus
240002,2021,54.09340659340659,25129,SNIEZKA,PL,+50:44:10,+015:44:22,958,FG17,1955-01-08,2021-12-29,26,Miroslaw Mietus
240014,2017,0.0,8962,OPOLE,PL,+50:37:37,+017:58:08,163,FG17,1951-01-04,2021-12-29,26,Miroslaw Mietus
240014,2017,0.0,25130,OPOLE,PL,+50:37:37,+017:58:08,163,FG17,1951-01-04,2021-12-29,26,Miroslaw Mietus
240014,2018,0.14130434782608695,8962,OPOLE,PL,+50:37:37,+017:58:08,163,FG17,1951-01-04,2021-12-29,26,Miroslaw Mietus
240014,2018,0.14130434782608695,25130,OPOLE,PL,+50:37:37,+017:58:08,163,FG17,1951-01-04,2021-12-29,26,Miroslaw Mietus
240014,2019,0.0,8962,OPOLE,PL,+50:37:37,+017:58:08,163,FG17,1951-01-04,2021-12-29,26,Miroslaw Mietus
240014,2019,0.0,25130,OPOLE,PL,+50:37:37,+017:58:08,163,FG17,1951-01-04,2021-12-29,26,Miroslaw Mietus
240014,2020,0.0,8962,OPOLE,PL,+50:37:37,+017:58:08,163,FG17,1951-01-04,2021-12-29,26,Miroslaw Mietus
240014,2020,0.0,25130,OPOLE,PL,+50:37:37,+017:58:08,163,FG17,1951-01-04,2021-12-29,26,Miroslaw Mietus
240014,2021,4.48559670781893,8962,OPOLE,PL,+50:37:37,+017:58:08,163,FG17,1951-01-04,2021-12-29,26,Miroslaw Mietus
240014,2021,4.48559670781893,25130,OPOLE,PL,+50:37:37,+017:58:08,163,FG17,1951-01-04,2021-12-29,26,Miroslaw Mietus
240026,2017,12.479452054794521,25131,CZOSTOCHOWA,PL,+50:48:45,+019:05:33,266,FG17,1951-10-23,2022-07-12,26,Miroslaw Mietus
240026,2018,11.759668508287293,25131,CZOSTOCHOWA,PL,+50:48:45,+019:05:33,266,FG17,1951-10-23,2022-07-12,26,Miroslaw Mietus
240026,2019,12.486263736263735,25131,CZOSTOCHOWA,PL,+50:48:45,+019:05:33,266,FG17,1951-10-23,2022-07-12,26,Miroslaw Mietus
240026,2020,12.1448087431694,25131,CZOSTOCHOWA,PL,+50:48:45,+019:05:33,266,FG17,1951-10-23,2022-07-12,26,Miroslaw Mietus
240026,2021,11.214285714285714,25131,CZOSTOCHOWA,PL,+50:48:45,+019:05:33,266,FG17,1951-10-23,2022-07-12,26,Miroslaw Mietus
240038,2017,0.0,25132,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281,FG17,1951-08-25,2021-12-29,26,Miroslaw Mietus
240038,2018,0.0,25132,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281,FG17,1951-08-25,2021-12-29,26,Miroslaw Mietus
240038,2019,0.0,25132,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281,FG17,1951-08-25,2021-12-29,26,Miroslaw Mietus
240038,2020,0.0,25132,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281,FG17,1951-08-25,2021-12-29,26,Miroslaw Mietus
240038,2021,8.39655172413793,25132,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281,FG17,1951-08-25,2021-12-29,26,Miroslaw Mietus
240050,2017,0.0,929,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234,FG17,1951-06-18,2021-12-29,26,Miroslaw Mietus
240050,2017,0.0,25133,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234,FG17,1951-06-18,2021-12-29,26,Miroslaw Mietus
240050,2018,0.0,929,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234,FG17,1951-06-18,2021-12-29,26,Miroslaw Mietus
240050,2018,0.0,25133,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234,FG17,1951-06-18,2021-12-29,26,Miroslaw Mietus
240050,2019,0.0,929,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234,FG17,1951-06-18,2021-12-29,26,Miroslaw Mietus
240050,2019,0.0,25133,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234,FG17,1951-06-18,2021-12-29,26,Miroslaw Mietus
240050,2020,0.0,929,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234,FG17,1951-06-18,2021-12-29,26,Miroslaw Mietus
240050,2020,0.0,25133,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234,FG17,1951-06-18,2021-12-29,26,Miroslaw Mietus
240050,2021,11.006896551724138,929,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234,FG17,1951-06-18,2021-12-29,26,Miroslaw Mietus
240050,2021,11.006896551724138,25133,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234,FG17,1951-06-18,2021-12-29,26,Miroslaw Mietus
240062,2017,0.0,25134,TARNOW,PL,+50:01:48,+020:59:04,207,FG17,1951-10-11,2022-02-19,26,Miroslaw Mietus
240062,2018,0.0,25134,TARNOW,PL,+50:01:48,+020:59:04,207,FG17,1951-10-11,2022-02-19,26,Miroslaw Mietus
240062,2019,0.0,25134,TARNOW,PL,+50:01:48,+020:59:04,207,FG17,1951-10-11,2022-02-19,26,Miroslaw Mietus
240062,2020,0.0,25134,TARNOW,PL,+50:01:48,+020:59:04,207,FG17,1951-10-11,2022-02-19,26,Miroslaw Mietus
240062,2021,5.0137931034482754,25134,TARNOW,PL,+50:01:48,+020:59:04,207,FG17,1951-10-11,2022-02-19,26,Miroslaw Mietus
240074,2017,16.27747252747253,25135,SANDOMIERZ,PL,+50:41:48,+021:42:57,143,FG17,1951-10-11,2021-12-29,26,Miroslaw Mietus
240074,2018,14.733516483516484,25135,SANDOMIERZ,PL,+50:41:48,+021:42:57,143,FG17,1951-10-11,2021-12-29,26,Miroslaw Mietus
240074,2019,15.73972602739726,25135,SANDOMIERZ,PL,+50:41:48,+021:42:57,143,FG17,1951-10-11,2021-12-29,26,Miroslaw Mietus
240074,2020,15.42032967032967,25135,SANDOMIERZ,PL,+50:41:48,+021:42:57,143,FG17,1951-10-11,2021-12-29,26,Miroslaw Mietus
240074,2021,14.92876712328767,25135,SANDOMIERZ,PL,+50:41:48,+021:42:57,143,FG17,1951-10-11,2021-12-29,26,Miroslaw Mietus
240086,2017,20.934065934065934,25136,ZAMOSC,PL,+50:41:52,+023:12:23,258,FG17,1953-11-26,2022-09-24,26,Miroslaw Mietus
240086,2018,17.87912087912088,25136,ZAMOSC,PL,+50:41:52,+023:12:23,258,FG17,1953-11-26,2022-09-24,26,Miroslaw Mietus
240086,2019,19.054945054945055,25136,ZAMOSC,PL,+50:41:52,+023:12:23,258,FG17,1953-11-26,2022-09-24,26,Miroslaw Mietus
240086,2020,18.953551912568305,25136,ZAMOSC,PL,+50:41:52,+023:12:23,258,FG17,1953-11-26,2022-09-24,26,Miroslaw Mietus
240086,2021,18.852054794520548,25136,ZAMOSC,PL,+50:41:52,+023:12:23,258,FG17,1953-11-26,2022-09-24,26,Miroslaw Mietus
240110,2017,0.0,25138,LEGNICA,PL,+51:11:33,+016:12:27,134,FG17,1951-10-04,2022-03-21,26,Miroslaw Mietus
240110,2018,0.0,25138,LEGNICA,PL,+51:11:33,+016:12:27,134,FG17,1951-10-04,2022-03-21,26,Miroslaw Mietus
240110,2019,0.0,25138,LEGNICA,PL,+51:11:33,+016:12:27,134,FG17,1951-10-04,2022-03-21,26,Miroslaw Mietus
240110,2020,0.0,25138,LEGNICA,PL,+51:11:33,+016:12:27,134,FG17,1951-10-04,2022-03-21,26,Miroslaw Mietus
240110,2021,11.399305555555555,25138,LEGNICA,PL,+51:11:33,+016:12:27,134,FG17,1951-10-04,2022-03-21,26,Miroslaw Mietus
240122,2017,0.0,25139,LUBLIN-RADAWIEC,PL,+51:13:01,+022:23:37,228,FG17,1951-01-24,2022-07-15,26,Miroslaw Mietus
240122,2018,0.0,25139,LUBLIN-RADAWIEC,PL,+51:13:01,+022:23:37,228,FG17,1951-01-24,2022-07-15,26,Miroslaw Mietus
240122,2019,0.0,25139,LUBLIN-RADAWIEC,PL,+51:13:01,+022:23:37,228,FG17,1951-01-24,2022-07-15,26,Miroslaw Mietus
240122,2020,0.0,25139,LUBLIN-RADAWIEC,PL,+51:13:01,+022:23:37,228,FG17,1951-01-24,2022-07-15,26,Miroslaw Mietus
240122,2021,10.291666666666666,25139,LUBLIN-RADAWIEC,PL,+51:13:01,+022:23:37,228,FG17,1951-01-24,2022-07-15,26,Miroslaw Mietus
240134,2017,0.0,23864,KOLO,PL,+52:12:01,+018:39:41,113,FG17,1951-08-27,2020-12-30,26,Miroslaw Mietus
240134,2017,0.0,25140,KOLO,PL,+52:12:01,+018:39:41,113,FG17,1951-08-27,2020-12-30,26,Miroslaw Mietus
240134,2017,0.0,206,KOLO,PL,+52:12:01,+018:39:41,113,FG17,1951-08-27,2020-12-30,26,Miroslaw Mietus
240134,2018,0.0,23864,KOLO,PL,+52:12:01,+018:39:41,113,FG17,1951-08-27,2020-12-30,26,Miroslaw Mietus
240134,2018,0.0,25140,KOLO,PL,+52:12:01,+018:39:41,113,FG17,1951-08-27,2020-12-30,26,Miroslaw Mietus
240134,2018,0.0,206,KOLO,PL,+52:12:01,+018:39:41,113,FG17,1951-08-27,2020-12-30,26,Miroslaw Mietus
240134,2019,0.0,23864,KOLO,PL,+52:12:01,+018:39:41,113,FG17,1951-08-27,2020-12-30,26,Miroslaw Mietus
240134,2019,0.0,25140,KOLO,PL,+52:12:01,+018:39:41,113,FG17,1951-08-27,2020-12-30,26,Miroslaw Mietus
240134,2019,0.0,206,KOLO,PL,+52:12:01,+018:39:41,113,FG17,1951-08-27,2020-12-30,26,Miroslaw Mietus
240134,2020,0.0,23864,KOLO,PL,+52:12:01,+018:39:41,113,FG17,1951-08-27,2020-12-30,26,Miroslaw Mietus
240134,2020,0.0,25140,KOLO,PL,+52:12:01,+018:39:41,113,FG17,1951-08-27,2020-12-30,26,Miroslaw Mietus
240134,2020,0.0,206,KOLO,PL,+52:12:01,+018:39:41,113,FG17,1951-08-27,2020-12-30,26,Miroslaw Mietus
240146,2017,0.0,25141,PLOCK,PL,+52:35:18,+019:43:33,87,FG17,1951-02-22,2022-02-24,26,Miroslaw Mietus
240146,2018,0.0,25141,PLOCK,PL,+52:35:18,+019:43:33,87,FG17,1951-02-22,2022-02-24,26,Miroslaw Mietus
240146,2019,0.0,25141,PLOCK,PL,+52:35:18,+019:43:33,87,FG17,1951-02-22,2022-02-24,26,Miroslaw Mietus
240146,2020,0.0,25141,PLOCK,PL,+52:35:18,+019:43:33,87,FG17,1951-02-22,2022-02-24,26,Miroslaw Mietus
240146,2021,12.235294117647058,25141,PLOCK,PL,+52:35:18,+019:43:33,87,FG17,1951-02-22,2022-02-24,26,Miroslaw Mietus
240158,2018,0.0,8941,RESKO-SMOLSKO,PL,+53:46:18,+015:24:53,66,FG17,1951-03-06,2022-09-17,26,Miroslaw Mietus
240158,2018,0.0,25142,RESKO-SMOLSKO,PL,+53:46:18,+015:24:53,66,FG17,1951-03-06,2022-09-17,26,Miroslaw Mietus
240158,2019,0.0,8941,RESKO-SMOLSKO,PL,+53:46:18,+015:24:53,66,FG17,1951-03-06,2022-09-17,26,Miroslaw Mietus
240158,2019,0.0,25142,RESKO-SMOLSKO,PL,+53:46:18,+015:24:53,66,FG17,1951-03-06,2022-09-17,26,Miroslaw Mietus
240158,2020,0.0,8941,RESKO-SMOLSKO,PL,+53:46:18,+015:24:53,66,FG17,1951-03-06,2022-09-17,26,Miroslaw Mietus
240158,2020,0.0,25142,RESKO-SMOLSKO,PL,+53:46:18,+015:24:53,66,FG17,1951-03-06,2022-09-17,26,Miroslaw Mietus
240158,2021,5.710743801652892,8941,RESKO-SMOLSKO,PL,+53:46:18,+015:24:53,66,FG17,1951-03-06,2022-09-17,26,Miroslaw Mietus
240158,2021,5.710743801652892,25142,RESKO-SMOLSKO,PL,+53:46:18,+015:24:53,66,FG17,1951-03-06,2022-09-17,26,Miroslaw Mietus
240194,2017,0.0,8945,MIKOLAJKI,PL,+53:47:22,+021:35:19,144,FG17,1952-12-30,2022-04-18,26,Miroslaw Mietus
240194,2017,0.0,25145,MIKOLAJKI,PL,+53:47:22,+021:35:19,144,FG17,1952-12-30,2022-04-18,26,Miroslaw Mietus
240194,2018,0.0,8945,MIKOLAJKI,PL,+53:47:22,+021:35:19,144,FG17,1952-12-30,2022-04-18,26,Miroslaw Mietus
240194,2018,0.0,25145,MIKOLAJKI,PL,+53:47:22,+021:35:19,144,FG17,1952-12-30,2022-04-18,26,Miroslaw Mietus
240194,2019,0.0,8945,MIKOLAJKI,PL,+53:47:22,+021:35:19,144,FG17,1952-12-30,2022-04-18,26,Miroslaw Mietus
240194,2019,0.0,25145,MIKOLAJKI,PL,+53:47:22,+021:35:19,144,FG17,1952-12-30,2022-04-18,26,Miroslaw Mietus
240194,2020,0.0,8945,MIKOLAJKI,PL,+53:47:22,+021:35:19,144,FG17,1952-12-30,2022-04-18,26,Miroslaw Mietus
240194,2020,0.0,25145,MIKOLAJKI,PL,+53:47:22,+021:35:19,144,FG17,1952-12-30,2022-04-18,26,Miroslaw Mietus
240194,2021,7.163179916317992,8945,MIKOLAJKI,PL,+53:47:22,+021:35:19,144,FG17,1952-12-30,2022-04-18,26,Miroslaw Mietus
240194,2021,7.163179916317992,25145,MIKOLAJKI,PL,+53:47:22,+021:35:19,144,FG17,1952-12-30,2022-04-18,26,Miroslaw Mietus
240218,2017,13.772602739726027,25147,KOLOBRZEG-DZWIRZYNO,PL,+54:09:30,+015:23:20,1,FG17,1951-03-06,2021-12-29,26,Miroslaw Mietus
240218,2018,21.060439560439562,25147,KOLOBRZEG-DZWIRZYNO,PL,+54:09:30,+015:23:20,1,FG17,1951-03-06,2021-12-29,26,Miroslaw Mietus
